word,mean,std,n
mind,4.9,1.6193277068654834,20
miracle,3.24,2.0789954839350235,20
misery,3.1,2.034162020599741,22
missile,2.6,1.9119507199599983,20
mold,2.7,1.8964805971752483,22
moment,5.6,1.7669811040931427,20
money,3.76,1.911047053407146,22
month,5.9,1.8875977352402267,22
moonlight,3.2,1.1005049346146107,20
moral,3.5,1.8661063584845505,22
mosquito,1.64,1.8408935028645435,20
mother,2.76,1.908847159672978,22
mountain,2.0,2.119536971791225,22
mud,2.3,1.8530011995080173,22
murder,2.3,1.7029386365926402,20
music,4.8,1.4181364924121764,20
mustard,1.76,1.9321835661585915,20
mystery,2.8,1.830185737003972,22
myth,3.36,1.578213009235765,22
name,2.7,1.8301857370039722,22
nation,3.8,2.359378449224852,20
necessity,4.04,1.6193277068654823,20
neck,1.84,1.8840328638144221,22
necklace,2.04,1.7076200943285427,22
neighborhood,3.0,1.9822743918806707,22
nerve,2.8,2.211083193570267,20
newspaper,3.68,2.2997584414213783,20
nose,1.8,1.643934611960999,22
number,5.0,1.2292725943057183,20
nurse,2.9,2.0,20
object,2.2,2.1317702607092643,20
obstruction,3.4,1.3165611772087666,20
occasion,5.08,2.011080417199781,20
occupation,3.44,1.6140142554533783,22
ocean,2.36,1.8033582118747609,22
odor,2.9,1.615575449681459,22
onion,1.84,1.9119507199599983,20
opera,3.28,1.703678669351519,22
opinion,2.72,1.890711484062649,22
opponent,2.3,1.7869743453458893,22
opportunity,3.64,1.5670212364724212,20
opposition,2.92,1.8343134634933422,22
orchestra,2.6,1.4580982203432205,22
orchid,2.24,1.7174340837228004,22
origin,4.56,1.8530011995080173,22
originality,3.56,1.5567689012068253,22
outcome,4.0,1.9017903992525245,22
outfit,2.4,1.3676944963310036,22
oven,2.4,1.505545305418162,20
owner,3.1,1.113703791164321,22
ownership,3.56,2.1832697191750423,20
palace,2.04,1.7140055793521851,22
paradigm,4.12,2.1797386320845162,22
paragraph,3.93,1.5101894811273064,22
parish,2.5,2.1473497877875207,20
park,3.1,1.8408935028645435,20
past,5.3,1.9119507199599983,20
pawn,2.9,1.9465068427541916,20
payment,4.1,1.9692073983655907,20
peace,4.2,2.4244128727957577,20
peacemaker,3.95,1.9321835661585915,20
peach,1.56,1.9364916731037085,20
perception,4.56,1.7012106415899304,22
performance,4.47,1.9575323172579409,22
permission,2.88,2.0655911179772892,20
personality,3.9,1.4580982203432205,22
pest,2.9,1.9692073983655907,20
phenomenon,3.24,1.4529663145135576,20
philosophy,3.64,1.7417271443536013,22
photo,2.72,1.513524463799977,22
photograph,4.5,1.409451887028691,22
physics,5.8,2.5055493963954847,20
pie,1.64,0.9189365834726828,20
pig,1.52,1.578745379974212,22
pigeon,1.72,1.6967591451466097,22
pile,3.2,1.856172985273868,22
pill,4.1,1.8135294011647256,20
pillow,1.84,1.7288403306519922,20
pimple,1.92,1.7061431269819944,22
play,5.0,1.8777780540223772,22
poetry,3.8,1.8064212949190015,20
policeman,2.52,1.9406395521438362,20
poll,3.13,2.1321863162948396,22
pond,1.64,1.8163589028233231,22
pool,2.5,1.5811388300841898,20
possibility,4.04,1.6009450990224596,22
potato,1.6,1.7281651026012352,22
prediction,3.96,1.679335602917681,22
preference,3.52,1.9415838635401934,22
preparation,4.92,1.6331646857424704,22
presence,3.52,1.615055219286492,22
pretense,2.96,1.4552137502179978,22
principle,3.8,2.1499353995462798,20
produce,3.8,2.250925735484551,20
production,4.16,1.6763305263621031,22
professor,2.9,2.378141197564929,20
promotion,3.52,1.6413767535391817,22
proof,3.36,1.8525476439512276,22
prop,2.3,1.3374935098492586,20
propeller,2.0,1.7618744792612973,22
property,2.9,1.9119507199599983,20
proportion,3.84,1.61245154965971,22
protection,3.4,2.118699810942761,20
psalm,3.58,2.0682789409984763,20
puddle,2.9,1.7288403306519922,20
punishment,3.2,2.097617696340303,20
puppy,1.72,1.8000933682600415,22
purpose,3.32,1.6768317464439755,22
pyramid,2.6,1.8995797854642849,22
quality,3.64,2.0374642338460034,22
queen,2.76,2.0167366934620654,22
rabbit,1.64,1.7378630749362538,22
radio,3.6,1.7763883459298973,20
rainbow,2.64,1.7737582945246393,22
raspberry,1.64,1.99242262062035,22
real,3.2,1.5491933384829666,20
reality,3.72,1.755184397408877,22
reason,3.0,1.3333333333333333,20
rebel,2.1,0.9944289260117531,20
recital,3.7,1.8885620632287057,20
recognition,3.16,1.8942637868358374,22
record,4.6,1.4298407059684815,20
reduction,3.52,1.3503812097939996,22
reflex,4.3,2.2135943621178655,20
refrigerator,1.88,1.9596775587973092,22
regret,4.1,2.378141197564929,20
regulation,4.08,1.5300903471979146,22
reinforcement,3.16,1.6305899329419904,22
relief,3.3,1.494434118097326,20
rent,3.9,2.4244128727957577,20
replacement,3.52,1.5300903471979146,22
republic,2.9,1.9119507199599983,20
reputation,3.72,1.8530011995080173,22
requirement,3.6,1.3534891108203433,22
resort,2.1,1.66332999331662,20
response,4.24,1.8831405915106174,22
responsibility,3.6,1.8844788415372777,22
result,5.1,0.9944289260117519,20
retention,3.96,1.5162980128805639,22
revenge,2.92,1.9141226570464307,22
rhyme,4.2,1.9346465162548794,20
riddle,2.5,1.8408935028645435,20
ring,3.9,2.024845673131659,20
riot,2.8,1.9321835661585915,20
risk,4.3,1.7669811040931427,20
river,2.04,1.5328339218365348,22
road,2.72,1.832480066270111,22
robbery,2.4,1.6465452046971292,20
robin,1.76,1.5993696237197048,22
rocket,2.36,2.034162020599741,22
roof,1.76,1.6803361008336117,22
route,3.9,2.378141197564929,20
rule,3.8,1.873795909674026,20
sadness,4.0,2.160246899469287,20
safety,3.1,1.9692073983655907,20
salad,1.84,2.0071301473923975,22
salary,4.47,2.3864697976798483,20
saloon,1.68,1.8875977352402267,22
sanctuary,3.03,1.615893285805443,20
sandal,1.88,2.002939017015334,22
satisfaction,3.16,1.9281200841294948,22
scene,4.07,2.1201976547572388,20
scent,3.47,1.846489590960049,20
scholar,3.48,1.9436506316151003,20
season,6.3,0.9718253158075493,20
second,5.8,1.6865480854231363,20
security,4.1,1.9119507199599983,20
sedative,4.3,1.8287822299126935,20
segment,5.0,2.0548046676563256,20
selection,3.68,1.6140142554533783,22
self,4.2,2.820559440174157,20
separation,3.36,1.395069348597036,22
shame,2.8,1.9321835661585915,20
shape,2.1,1.2096106376585989,20
shark,1.76,1.7281651026012352,22
shirt,1.76,1.7286512933838472,22
shock,3.7,2.359378449224852,20
shortness,5.2,2.14993539954628,20
show,4.3,2.4060109910158114,20
shrimp,1.6,1.7902631138485543,22
sight,3.1,1.5951314818673867,20
significance,4.92,1.7012106415899308,22
silence,3.5,2.1213203435596424,20
sister,2.72,2.0903941970737634,22
site,2.6,1.7763883459298973,20
situation,4.32,1.59726657268024,22
size,4.0,1.8856180831641267,20
skill,3.32,2.057166199680824,22
skin,2.08,1.5583874449479602,22
skull,1.72,1.9294271366471063,22
skunk,1.8,1.901790399252524,22
sky,2.56,1.7061431269819944,22
smell,3.4,1.7763883459298973,20
snake,1.44,2.0628771618479735,22
sneeze,3.2,1.7350868323485926,20
snow,3.16,1.614014255453379,22
sofa,1.72,1.886261697982894,22
sole,2.5,1.8408935028645435,20
soul,2.58,1.9364916731037085,20
sow,3.5,2.3213980461973533,20
specialist,3.1,2.4698178070456938,20
specimen,3.1,1.5365907428821477,20
speech,4.27,2.051712409068047,20
spelling,3.6,2.503331114069145,20
spider,1.48,2.091198040286352,22
spirit,3.8,2.250925735484551,20
square,3.7,1.4181364924121764,20
squeak,2.3,1.5670212364724212,20
standard,4.3,1.6363916944844767,20
stapler,2.36,2.087578308298233,22
starch,1.9,1.286683937707919,20
state,3.9,2.2335820757001272,20
station,2.9,1.7288403306519922,20
steam,2.1,1.286683937707919,20
stick,1.8,1.3165611772087666,20
stimulus,3.4,1.9368171065440538,22
story,4.78,1.5634719199411427,20
stranger,2.35,1.3267380744248864,20
street,3.6,1.9550504398153574,20
stride,3.8,1.873795909674026,20
student,3.1,2.024845673131659,20
stupidity,2.12,1.7784895867235302,22
