unit,mean,std,n,individual_ratings
COMMOTION,3.7143,0.9949,28,"[1, 4, 4, 4, 4, 2, 4, 5, 5, 3, 2, 5, 5, 4, 5, 4, 4, 4, 4, 4, 4, 3, 4, 2, 4, 4, 3, 3]"
COMMUNION,2.9667,0.9481,30,"[3, 3, 3, 3, 2, 4, 4, 3, 4, 4, 3, 3, 4, 3, 4, 1, 2, 2, 4, 4, 2, 2, 2, 2, 4, 4, 1, 4, 2, 3]"
COMPANY,2.931,0.9802,29,"[4, 3, 3, 4, 1, 4, 3, 3, 1, 3, 2, 3, 3, 3, 3, 3, 2, 3, 5, 1, 4, 4, 4, 1, 3, 3, 3, 3, 3]"
COMPASSIONATE,3.2,1.1944,30,"[2, 3, 5, 2, 3, 2, 1, 4, 2, 4, 4, 1, 4, 4, 4, 1, 3, 3, 4, 4, 1, 4, 4, 4, 4, 5, 2, 4, 4, 4]"
COMPENSATING,3.1333,1.3098,30,"[2, 3, 3, 2, 4, 3, 5, 1, 5, 5, 1, 3, 4, 4, 2, 4, 4, 5, 2, 1, 4, 1, 4, 2, 2, 5, 4, 3, 4, 2]"
COMPLEMENTS,3.75,0.8712,28,"[2, 5, 4, 3, 4, 4, 3, 2, 4, 4, 5, 2, 4, 4, 4, 4, 4, 2, 3, 4, 4, 4, 4, 4, 4, 5, 4, 5]"
COMPLIMENTED,3.1333,1.0562,30,"[4, 2, 4, 4, 4, 4, 4, 4, 3, 4, 4, 3, 3, 4, 2, 1, 3, 2, 4, 4, 1, 4, 2, 1, 2, 4, 2, 4, 4, 3]"
COMPOUNDS,2.7586,1.1643,29,"[3, 1, 3, 3, 4, 1, 3, 4, 2, 1, 3, 1, 3, 3, 3, 3, 2, 3, 5, 1, 2, 5, 4, 2, 4, 4, 3, 1, 3]"
CONCEITED,2.8667,1.3098,30,"[2, 4, 3, 5, 4, 4, 4, 1, 2, 5, 1, 1, 2, 4, 4, 2, 2, 4, 5, 1, 4, 2, 2, 3, 1, 2, 2, 2, 4, 4]"
CONCEIVE,3.4333,0.8825,30,"[2, 2, 3, 4, 4, 5, 4, 4, 4, 4, 4, 3, 3, 3, 4, 4, 3, 4, 4, 3, 3, 2, 3, 1, 4, 4, 4, 5, 3, 3]"
CONCEPTS,2.8214,0.9656,28,"[1, 2, 5, 4, 2, 2, 4, 4, 2, 3, 3, 3, 3, 3, 4, 1, 3, 4, 3, 2, 2, 3, 1, 3, 3, 3, 3, 3]"
CONCERNED,2.8667,0.9911,30,"[3, 3, 4, 1, 4, 2, 2, 4, 2, 3, 3, 3, 4, 4, 2, 3, 4, 4, 4, 3, 2, 4, 3, 3, 4, 2, 2, 1, 2, 1]"
CONCESSION,2.7333,1.0934,30,"[2, 5, 4, 4, 3, 2, 2, 1, 2, 3, 1, 2, 3, 4, 1, 3, 2, 3, 4, 2, 4, 4, 2, 3, 1, 2, 4, 4, 2, 3]"
CONCUR,2.8889,1.0657,27,"[3, 4, 2, 3, 1, 4, 3, 3, 2, 5, 3, 2, 3, 4, 1, 3, 3, 1, 4, 3, 3, 2, 4, 4, 4, 3, 1]"
CONCUSSION,3.1,1.4224,30,"[4, 4, 2, 5, 4, 5, 1, 4, 3, 4, 1, 4, 2, 4, 1, 4, 5, 3, 5, 4, 4, 1, 4, 4, 1, 4, 1, 1, 2, 2]"
CONDOLENCES,2.2,0.9092,30,"[2, 2, 1, 1, 1, 1, 2, 3, 3, 3, 2, 4, 2, 2, 2, 2, 2, 1, 4, 2, 2, 4, 3, 3, 2, 2, 3, 3, 1, 1]"
CONDUCTOR,3.0345,1.1592,29,"[1, 4, 2, 4, 1, 4, 3, 4, 1, 3, 5, 4, 2, 3, 4, 4, 3, 4, 1, 3, 4, 2, 2, 4, 5, 3, 2, 3, 3]"
CONFERENCES,2.2759,1.2005,29,"[3, 1, 1, 2, 2, 4, 1, 3, 1, 4, 2, 4, 2, 2, 1, 1, 1, 5, 1, 3, 2, 2, 2, 4, 1, 3, 4, 3, 1]"
CONFLICT,3.7,1.1299,30,"[3, 4, 5, 5, 4, 2, 4, 5, 4, 4, 4, 2, 5, 5, 4, 5, 4, 5, 2, 5, 3, 4, 4, 3, 4, 1, 4, 3, 2, 2]"
CONFORMS,1.9655,0.7184,29,"[2, 4, 2, 1, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 3, 3, 1, 2, 1, 1, 3, 2, 2, 2, 1, 2, 2, 3, 1]"
CONFUSING,2.8276,1.0194,29,"[1, 4, 2, 4, 4, 4, 4, 4, 2, 2, 2, 1, 4, 4, 3, 4, 3, 2, 2, 3, 3, 2, 4, 2, 4, 2, 2, 2, 2]"
CONNECTS,3.1034,1.1248,29,"[3, 4, 4, 3, 1, 2, 3, 3, 2, 3, 4, 4, 2, 4, 5, 1, 3, 4, 1, 4, 3, 3, 4, 4, 3, 4, 5, 3, 1]"
CONQUEROR,4.1333,1.147,30,"[5, 5, 4, 5, 5, 4, 4, 4, 4, 4, 1, 5, 5, 4, 5, 4, 5, 5, 5, 5, 5, 2, 4, 5, 1, 4, 5, 4, 2, 4]"
CONSEQUENCES,3.0345,0.9278,29,"[2, 3, 4, 3, 4, 2, 2, 2, 2, 3, 3, 3, 4, 4, 4, 3, 4, 5, 4, 2, 4, 3, 3, 2, 4, 2, 3, 3, 1]"
CONSTANTLY,2.7931,1.0299,29,"[3, 4, 3, 1, 1, 4, 3, 3, 4, 3, 2, 3, 2, 3, 4, 4, 2, 4, 1, 4, 2, 3, 2, 4, 4, 2, 2, 3, 1]"
CONSTITUTES,2.5,0.8851,30,"[2, 3, 3, 3, 3, 2, 4, 2, 3, 1, 4, 1, 2, 1, 2, 1, 3, 3, 2, 3, 4, 2, 3, 4, 3, 3, 2, 2, 2, 2]"
CONSTRUCTION,3.0,1.1952,28,"[2, 4, 4, 4, 5, 4, 3, 5, 2, 1, 4, 2, 2, 3, 2, 3, 3, 1, 4, 2, 4, 3, 4, 4, 4, 1, 3, 1]"
CONSUMPTION,2.9333,0.8919,30,"[3, 2, 3, 2, 4, 4, 3, 3, 3, 2, 3, 3, 3, 4, 1, 2, 2, 4, 4, 4, 3, 3, 3, 1, 4, 4, 4, 2, 2, 3]"
CONTRABAND,3.9,0.8699,30,"[2, 5, 4, 4, 2, 4, 3, 4, 4, 5, 5, 5, 4, 4, 3, 5, 4, 3, 4, 5, 4, 4, 4, 5, 4, 4, 2, 4, 4, 3]"
CONTRACEPTIVES,3.4138,1.1301,29,"[3, 3, 4, 3, 2, 3, 2, 5, 4, 2, 4, 5, 2, 4, 3, 4, 4, 5, 4, 2, 3, 5, 3, 1, 5, 5, 4, 2, 3]"
CONTRADICTING,2.9333,1.1235,30,"[1, 4, 4, 3, 4, 1, 2, 3, 1, 4, 4, 3, 3, 3, 2, 4, 3, 2, 3, 4, 1, 3, 3, 5, 4, 4, 2, 4, 1, 3]"
CONTRITION,2.3667,1.0796,30,"[1, 2, 4, 1, 1, 2, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 1, 4, 1, 2, 2, 4, 3, 1, 2, 2, 2, 1, 5, 1]"
CONTRIVED,2.7667,1.0225,30,"[3, 4, 4, 1, 1, 2, 3, 3, 3, 3, 3, 2, 3, 4, 4, 3, 4, 4, 1, 3, 2, 3, 3, 3, 2, 4, 2, 1, 4, 1]"
CONVICTION,3.6207,1.1269,29,"[3, 4, 5, 5, 4, 2, 1, 4, 5, 4, 4, 1, 4, 4, 4, 2, 5, 5, 4, 4, 3, 5, 3, 4, 3, 4, 4, 2, 3]"
COOING,2.8214,1.1037,28,"[3, 5, 4, 2, 3, 4, 4, 1, 2, 3, 2, 4, 3, 3, 3, 3, 1, 2, 1, 4, 4, 4, 2, 2, 2, 4, 3, 1]"
COOLING,2.4667,0.9214,30,"[1, 2, 2, 2, 3, 2, 4, 5, 3, 2, 4, 1, 2, 2, 2, 1, 2, 3, 4, 3, 3, 2, 3, 2, 3, 2, 2, 3, 2, 2]"
COORDINATE,2.5,1.0567,30,"[2, 3, 3, 4, 4, 1, 1, 4, 3, 2, 1, 4, 4, 2, 2, 2, 3, 3, 1, 4, 2, 3, 2, 2, 1, 1, 4, 2, 2, 3]"
COPE,2.4483,0.968,29,"[1, 3, 2, 4, 3, 2, 1, 1, 3, 2, 4, 2, 3, 2, 3, 2, 1, 4, 2, 4, 2, 1, 3, 3, 3, 3, 3, 3, 1]"
COPPER,2.8,1.0456,30,"[2, 4, 1, 3, 3, 2, 2, 5, 3, 1, 4, 1, 4, 4, 4, 1, 3, 2, 4, 3, 3, 3, 2, 4, 3, 3, 3, 2, 3, 2]"
CORA,2.9333,0.9286,30,"[4, 1, 3, 1, 3, 3, 5, 3, 5, 3, 3, 3, 3, 3, 4, 3, 3, 1, 3, 2, 2, 3, 3, 3, 3, 3, 4, 2, 3, 3]"
CORDILLERA,3.0,1.0328,30,"[3, 1, 3, 4, 3, 4, 5, 3, 3, 1, 3, 3, 3, 4, 5, 3, 3, 3, 3, 1, 2, 3, 3, 3, 4, 2, 5, 2, 2, 3]"
CORDLESS,2.3,1.0376,30,"[1, 2, 4, 1, 1, 2, 3, 3, 4, 3, 3, 1, 2, 1, 2, 3, 1, 3, 1, 3, 1, 2, 3, 4, 4, 2, 3, 3, 2, 1]"
CORK,2.6552,1.153,29,"[3, 5, 1, 1, 2, 4, 3, 3, 1, 2, 1, 3, 3, 4, 4, 3, 2, 2, 1, 3, 3, 4, 3, 2, 3, 2, 5, 3, 1]"
CORNED,2.3,1.005,30,"[1, 2, 3, 3, 1, 1, 2, 3, 3, 1, 2, 1, 3, 3, 2, 2, 3, 2, 3, 5, 1, 3, 4, 2, 1, 3, 1, 3, 2, 3]"
CORONATION,3.5,1.2315,30,"[5, 4, 2, 4, 4, 3, 4, 2, 5, 3, 5, 1, 5, 4, 4, 1, 4, 3, 4, 3, 4, 4, 4, 5, 4, 5, 4, 2, 1, 2]"
CORPORATE,2.3448,1.1227,29,"[1, 1, 3, 3, 2, 2, 1, 1, 3, 4, 1, 2, 2, 3, 3, 1, 1, 4, 2, 3, 2, 5, 3, 1, 3, 1, 4, 3, 3]"
CORRECTLY,3.069,1.2298,29,"[5, 1, 3, 3, 1, 4, 5, 3, 2, 4, 2, 1, 3, 4, 3, 2, 3, 2, 4, 5, 3, 5, 4, 2, 3, 5, 2, 2, 3]"
COSMIC,3.8333,1.1856,30,"[5, 4, 4, 4, 4, 1, 3, 5, 4, 4, 1, 5, 5, 4, 4, 4, 5, 3, 5, 4, 4, 5, 5, 4, 1, 4, 4, 5, 2, 3]"
COSMOPOLITAN,3.5517,0.968,29,"[3, 5, 5, 4, 4, 4, 3, 4, 4, 2, 2, 4, 4, 3, 4, 3, 3, 4, 1, 5, 4, 4, 4, 2, 5, 3, 4, 3, 3]"
COSTA,2.7241,1.0471,29,"[4, 1, 3, 3, 3, 3, 5, 3, 2, 1, 1, 3, 1, 3, 2, 3, 4, 4, 3, 2, 2, 1, 3, 3, 2, 3, 4, 3, 4]"
COUNTERFEIT,2.9333,1.34,30,"[1, 1, 4, 5, 4, 2, 1, 4, 4, 2, 2, 1, 3, 3, 3, 2, 4, 5, 1, 5, 3, 4, 4, 3, 3, 1, 4, 5, 2, 2]"
COUNTLESS,2.6207,0.8872,29,"[1, 3, 4, 3, 4, 2, 2, 3, 2, 3, 3, 3, 1, 2, 3, 2, 3, 3, 3, 1, 2, 3, 3, 4, 4, 2, 3, 3, 1]"
COUNTY,2.1071,0.8594,28,"[1, 3, 2, 3, 1, 2, 1, 1, 2, 2, 2, 3, 3, 3, 1, 1, 3, 3, 3, 3, 2, 3, 1, 1, 2, 1, 3, 3]"
COURTSIDE,3.4667,1.147,30,"[4, 5, 3, 4, 2, 3, 5, 1, 5, 4, 1, 3, 2, 4, 2, 4, 4, 5, 4, 4, 2, 4, 4, 4, 2, 4, 5, 3, 4, 3]"
COWARD,2.3667,1.0796,30,"[1, 2, 3, 4, 1, 2, 1, 4, 2, 4, 3, 1, 2, 4, 2, 2, 1, 2, 2, 2, 3, 4, 3, 2, 4, 4, 2, 2, 1, 1]"
COWBELL,2.9,0.8699,30,"[2, 3, 4, 1, 1, 2, 3, 4, 3, 3, 3, 3, 3, 2, 3, 1, 3, 3, 5, 3, 3, 3, 3, 3, 3, 4, 3, 3, 4, 3]"
CRACKERJACK,3.2333,1.0546,30,"[2, 4, 4, 3, 3, 4, 3, 5, 4, 4, 3, 4, 4, 1, 3, 3, 1, 3, 5, 4, 3, 4, 3, 3, 4, 4, 2, 2, 4, 1]"
CRACKERS,2.2667,1.0306,30,"[3, 2, 1, 1, 4, 2, 2, 4, 3, 2, 1, 2, 1, 1, 2, 4, 2, 3, 1, 1, 3, 3, 2, 4, 1, 2, 4, 2, 2, 3]"
CRAFTY,3.4333,0.8439,30,"[4, 2, 4, 1, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 3, 3, 4, 3, 4, 3, 4, 3, 1, 3, 4, 4, 3, 4, 4, 3]"
CRAPPY,2.8214,1.1037,28,"[1, 4, 4, 3, 2, 4, 2, 1, 4, 3, 2, 1, 3, 2, 4, 4, 4, 3, 1, 4, 2, 4, 4, 2, 2, 2, 4, 3]"
CRASS,3.1,1.0116,30,"[4, 4, 3, 3, 2, 4, 3, 4, 2, 3, 3, 3, 3, 4, 3, 3, 4, 4, 5, 2, 3, 4, 3, 1, 4, 4, 1, 1, 4, 2]"
CRATES,2.3667,1.1686,30,"[1, 4, 3, 3, 3, 2, 1, 4, 3, 1, 4, 1, 4, 1, 3, 1, 4, 2, 2, 3, 5, 2, 3, 2, 2, 1, 2, 1, 1, 2]"
CRAZIEST,4.2667,0.8138,30,"[3, 5, 4, 4, 5, 4, 4, 5, 4, 5, 5, 3, 4, 3, 2, 5, 5, 4, 3, 5, 5, 5, 5, 5, 5, 4, 4, 5, 4, 4]"
CREATIONS,3.5667,1.0225,30,"[4, 3, 4, 5, 5, 4, 4, 4, 2, 5, 4, 3, 4, 3, 1, 4, 5, 2, 3, 4, 4, 3, 4, 1, 3, 4, 4, 4, 4, 3]"
CREDENTIALS,2.6552,1.0264,29,"[3, 3, 4, 4, 2, 2, 3, 3, 1, 2, 2, 3, 4, 2, 1, 1, 3, 1, 3, 3, 2, 3, 4, 4, 4, 2, 4, 3, 1]"
CREW,2.6667,0.9068,30,"[1, 3, 3, 1, 1, 2, 3, 3, 4, 3, 3, 1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 4, 3, 1]"
CRIMES,3.5,1.4083,30,"[3, 1, 5, 5, 4, 2, 4, 5, 4, 2, 4, 1, 5, 5, 4, 5, 4, 5, 1, 5, 2, 4, 4, 3, 5, 1, 4, 4, 2, 2]"
CRONIES,3.0345,1.2726,29,"[5, 2, 4, 4, 4, 5, 3, 1, 2, 4, 1, 1, 4, 1, 3, 4, 3, 5, 4, 4, 2, 4, 2, 1, 3, 3, 3, 4, 2]"
CROOKS,3.5517,1.3022,29,"[2, 5, 4, 5, 4, 2, 5, 5, 5, 5, 1, 1, 4, 4, 4, 3, 4, 4, 4, 4, 4, 2, 4, 1, 2, 5, 2, 4, 4]"
CROSSROAD,3.5517,1.1322,29,"[4, 4, 4, 4, 2, 4, 3, 4, 1, 3, 5, 4, 4, 4, 5, 4, 4, 4, 1, 5, 4, 2, 4, 3, 5, 4, 4, 3, 1]"
CROSSWALK,2.3333,0.9775,30,"[1, 2, 4, 3, 3, 2, 1, 1, 3, 1, 4, 1, 4, 3, 2, 1, 3, 3, 3, 3, 1, 2, 2, 2, 2, 3, 4, 2, 2, 2]"
CRUDE,3.069,0.9443,29,"[2, 4, 3, 4, 3, 2, 3, 4, 4, 4, 4, 2, 2, 4, 3, 4, 4, 2, 4, 2, 3, 2, 4, 4, 4, 3, 2, 2, 1]"
CRUSHING,3.8667,0.9568,30,"[4, 5, 4, 5, 4, 5, 4, 4, 3, 2, 4, 4, 4, 2, 5, 5, 2, 5, 4, 4, 4, 4, 5, 2, 4, 4, 4, 4, 4, 2]"
CRUTCHES,2.4667,1.1175,30,"[1, 2, 2, 3, 4, 4, 2, 2, 1, 1, 2, 1, 2, 3, 2, 3, 3, 1, 3, 5, 1, 2, 4, 3, 4, 1, 2, 3, 4, 3]"
CUBICLES,1.5,0.6268,28,"[2, 2, 2, 1, 2, 2, 1, 1, 1, 1, 1, 3, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 3, 2, 1, 2, 2, 2]"
CUBITS,2.3448,1.0595,29,"[1, 4, 2, 3, 3, 3, 1, 3, 1, 5, 1, 3, 1, 3, 1, 3, 2, 2, 3, 2, 3, 4, 1, 3, 3, 2, 1, 2, 2]"
CUCKOO,3.2414,1.0053,29,"[3, 4, 3, 3, 3, 1, 3, 4, 2, 4, 2, 2, 3, 3, 3, 4, 4, 2, 3, 5, 4, 5, 5, 2, 2, 4, 4, 3, 4]"
CULTURE,3.4667,0.9568,30,"[5, 4, 4, 2, 4, 4, 5, 4, 2, 4, 1, 3, 3, 4, 4, 4, 4, 5, 3, 2, 4, 3, 3, 3, 3, 4, 4, 4, 2, 3]"
CUPBOARDS,2.2333,0.9551,30,"[3, 4, 3, 1, 1, 2, 3, 3, 3, 2, 3, 3, 3, 2, 1, 1, 3, 1, 1, 2, 3, 3, 1, 1, 2, 4, 2, 2, 1, 3]"
CUPID,3.6552,1.1227,29,"[5, 4, 5, 2, 4, 4, 1, 5, 4, 4, 5, 1, 4, 4, 4, 3, 3, 3, 5, 4, 4, 3, 4, 4, 4, 5, 2, 2, 4]"
CURFEW,2.4333,0.9551,30,"[1, 3, 4, 1, 1, 3, 2, 4, 2, 4, 3, 1, 3, 2, 2, 3, 1, 3, 3, 2, 3, 3, 3, 3, 4, 2, 2, 2, 2, 1]"
CUSTODIAN,2.0667,0.8919,30,"[3, 1, 3, 3, 1, 1, 2, 3, 2, 2, 2, 1, 1, 3, 3, 2, 3, 2, 3, 2, 1, 3, 4, 1, 2, 1, 3, 1, 2, 1]"
CUTDOWN,2.6207,1.1865,29,"[1, 3, 2, 3, 3, 2, 1, 4, 3, 1, 2, 1, 3, 4, 3, 4, 1, 5, 2, 5, 1, 4, 3, 2, 2, 4, 2, 2, 3]"
DAFFODILS,3.0667,1.1235,30,"[5, 4, 3, 3, 1, 1, 4, 4, 2, 2, 3, 2, 2, 4, 3, 3, 3, 4, 3, 5, 1, 4, 5, 2, 4, 3, 4, 3, 3, 2]"
DAFFY,2.8966,1.155,29,"[4, 4, 1, 3, 3, 4, 1, 1, 3, 1, 1, 3, 1, 3, 1, 3, 3, 3, 3, 4, 4, 4, 4, 3, 3, 4, 4, 4, 4]"
DAGGERS,4.1379,1.0077,29,"[2, 5, 5, 4, 4, 4, 5, 4, 5, 5, 4, 5, 4, 4, 5, 4, 5, 4, 4, 5, 5, 4, 3, 5, 5, 4, 2, 4, 1]"
DAINTY,2.5667,0.9551,30,"[2, 2, 3, 1, 3, 1, 2, 2, 3, 4, 3, 3, 4, 1, 3, 3, 1, 4, 3, 4, 3, 2, 3, 3, 4, 2, 2, 3, 2, 1]"
DALMATIANS,3.6897,0.9136,29,"[4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 5, 5, 4, 4, 3, 2, 4, 4, 4, 3, 2, 3, 5, 5, 3, 4, 3, 1]"
DAREDEVIL,4.6552,0.4753,29,"[4, 5, 5, 4, 5, 5, 4, 5, 5, 5, 4, 5, 4, 4, 5, 5, 5, 5, 4, 4, 4, 5, 4, 5, 5, 5, 5, 5, 5]"
DASHBOARD,2.1333,1.0873,30,"[3, 4, 1, 1, 2, 2, 3, 2, 1, 3, 1, 2, 2, 4, 1, 1, 3, 3, 1, 3, 1, 4, 1, 1, 1, 3, 4, 2, 3, 1]"
DATE,3.6552,0.9922,29,"[4, 3, 3, 2, 4, 4, 4, 4, 4, 4, 5, 3, 4, 3, 4, 4, 4, 5, 5, 3, 4, 4, 2, 1, 3, 5, 5, 2, 4]"
DAUNTING,3.3667,0.9481,30,"[2, 4, 4, 2, 4, 2, 2, 4, 2, 4, 4, 4, 4, 4, 3, 3, 4, 4, 5, 2, 2, 4, 3, 3, 4, 4, 3, 2, 5, 4]"
DAYBREAK,3.6786,1.0708,28,"[4, 4, 3, 5, 4, 4, 5, 4, 4, 3, 3, 4, 4, 4, 4, 4, 5, 5, 1, 2, 1, 4, 4, 4, 5, 2, 4, 3]"
DEADBEAT,2.4828,1.3293,29,"[5, 1, 4, 2, 2, 1, 1, 2, 4, 1, 2, 1, 4, 1, 4, 2, 4, 1, 4, 4, 1, 4, 4, 1, 4, 2, 2, 2, 2]"
DEARBORN,2.6207,0.997,29,"[4, 1, 3, 1, 2, 3, 5, 3, 2, 3, 1, 3, 3, 3, 4, 3, 3, 2, 2, 1, 3, 1, 3, 4, 3, 2, 3, 2, 3]"
DEARIE,2.5517,1.1013,29,"[4, 4, 3, 2, 4, 2, 2, 1, 4, 1, 1, 4, 1, 1, 4, 3, 3, 3, 3, 1, 2, 1, 3, 3, 2, 4, 3, 2, 3]"
DEBATING,3.4828,1.1925,29,"[2, 4, 4, 4, 4, 4, 5, 5, 5, 5, 3, 2, 3, 2, 1, 4, 4, 5, 4, 2, 2, 4, 3, 3, 5, 1, 4, 3, 4]"
DEBT,2.7333,1.436,30,"[1, 4, 4, 2, 2, 4, 4, 2, 2, 1, 5, 3, 3, 2, 4, 5, 1, 4, 1, 4, 5, 2, 2, 1, 5, 4, 1, 1, 1, 2]"
DECKS,2.2069,0.9606,29,"[1, 4, 2, 2, 2, 2, 1, 3, 3, 2, 1, 3, 3, 3, 1, 1, 3, 4, 3, 1, 2, 2, 3, 1, 1, 3, 1, 3, 3]"
DECREED,2.8966,1.0937,29,"[1, 4, 4, 3, 3, 2, 1, 4, 2, 5, 2, 1, 3, 4, 3, 4, 1, 4, 2, 3, 2, 4, 3, 3, 2, 4, 4, 3, 3]"
DEER,2.9667,1.1968,30,"[2, 4, 3, 5, 4, 3, 4, 4, 3, 5, 2, 2, 3, 4, 1, 2, 4, 1, 2, 3, 3, 4, 1, 1, 5, 3, 4, 2, 2, 3]"
DEFACING,3.6207,1.2433,29,"[5, 5, 2, 4, 1, 5, 3, 4, 2, 5, 4, 4, 4, 4, 3, 4, 4, 5, 5, 4, 1, 4, 4, 1, 4, 5, 3, 4, 2]"
DEFENCELESS,2.931,1.2298,29,"[2, 5, 2, 4, 2, 4, 2, 4, 3, 4, 4, 2, 2, 2, 1, 1, 4, 5, 2, 4, 4, 2, 3, 5, 4, 2, 2, 3, 1]"
DEFLATE,1.8276,0.7909,29,"[2, 2, 1, 1, 2, 2, 2, 2, 1, 4, 2, 3, 4, 2, 2, 1, 2, 2, 1, 2, 1, 1, 2, 1, 2, 2, 1, 2, 1]"
DEFRAUDED,3.2069,1.3741,29,"[1, 1, 3, 5, 2, 2, 1, 4, 3, 3, 4, 2, 4, 5, 3, 4, 4, 5, 4, 5, 2, 5, 3, 4, 1, 4, 5, 3, 1]"
DELAWARE,2.4333,1.0858,30,"[4, 1, 3, 2, 2, 3, 5, 1, 2, 1, 2, 3, 2, 2, 4, 3, 3, 3, 3, 1, 2, 1, 3, 1, 4, 4, 1, 2, 2, 3]"
DELIGHTFUL,4.1667,0.8975,30,"[5, 4, 5, 4, 4, 4, 5, 4, 4, 5, 4, 4, 4, 4, 4, 4, 4, 5, 5, 2, 4, 1, 5, 3, 5, 5, 5, 5, 4, 4]"
DELINE,2.3,0.8622,30,"[1, 3, 3, 1, 1, 2, 3, 3, 2, 3, 3, 3, 3, 3, 2, 3, 1, 3, 1, 3, 1, 3, 3, 3, 3, 2, 1, 3, 2, 1]"
DELINQUENTS,3.4,1.2806,30,"[1, 4, 4, 3, 5, 4, 4, 3, 2, 5, 4, 4, 2, 2, 1, 4, 5, 4, 2, 5, 5, 4, 1, 5, 4, 2, 2, 4, 4, 3]"
DELIRIOUS,3.4,1.3064,30,"[5, 5, 4, 4, 2, 4, 3, 1, 4, 5, 4, 4, 4, 4, 5, 4, 4, 4, 1, 4, 5, 2, 5, 4, 1, 2, 2, 2, 2, 2]"
DELIVERANCE,3.6,0.9522,30,"[3, 4, 3, 5, 3, 2, 5, 4, 4, 4, 4, 3, 3, 4, 2, 4, 2, 4, 4, 4, 5, 3, 5, 1, 4, 4, 4, 4, 4, 3]"
DELTA,2.8667,1.1175,30,"[5, 3, 3, 2, 4, 3, 4, 1, 3, 1, 3, 1, 3, 2, 3, 1, 3, 3, 3, 3, 4, 4, 4, 5, 3, 3, 4, 1, 2, 2]"
DELUDED,2.7931,1.1855,29,"[1, 1, 4, 4, 4, 2, 1, 2, 2, 3, 4, 1, 3, 4, 3, 4, 1, 4, 2, 5, 2, 2, 3, 4, 2, 4, 4, 3, 2]"
DEMEANOR,2.7241,0.8261,29,"[2, 4, 3, 2, 2, 4, 3, 4, 2, 3, 3, 3, 3, 2, 1, 2, 2, 3, 2, 3, 3, 3, 4, 1, 3, 4, 2, 3, 3]"
DEMO,2.6333,1.1397,30,"[3, 3, 3, 4, 4, 1, 1, 1, 3, 4, 1, 4, 4, 3, 1, 4, 3, 3, 5, 1, 2, 3, 2, 2, 1, 2, 3, 3, 2, 3]"
DEMONS,4.0667,1.2365,30,"[2, 5, 5, 5, 4, 5, 5, 5, 5, 5, 4, 1, 1, 4, 4, 5, 4, 4, 5, 4, 5, 5, 2, 4, 2, 3, 5, 4, 5, 5]"
DEMURE,2.069,0.9802,29,"[2, 2, 1, 2, 2, 2, 1, 5, 3, 1, 1, 2, 2, 2, 1, 2, 3, 2, 3, 4, 2, 4, 2, 2, 2, 1, 1, 1, 2]"
DENIAL,3.0345,1.2452,29,"[4, 4, 4, 4, 2, 4, 1, 4, 2, 4, 1, 4, 1, 4, 2, 4, 3, 4, 5, 4, 2, 5, 4, 1, 2, 2, 3, 2, 2]"
DENNIS,2.3571,0.9715,28,"[1, 3, 3, 3, 3, 2, 1, 3, 3, 1, 3, 3, 3, 3, 1, 1, 3, 3, 3, 1, 3, 3, 1, 1, 4, 1, 3, 3]"
DENVER,3.2414,1.0717,29,"[3, 1, 4, 3, 5, 4, 3, 2, 4, 2, 2, 4, 3, 5, 4, 1, 3, 2, 3, 3, 4, 4, 3, 4, 4, 2, 5, 3, 4]"
DEPARTURES,3.0333,1.1968,30,"[1, 5, 5, 1, 1, 4, 4, 3, 2, 4, 3, 3, 4, 4, 2, 3, 1, 3, 4, 3, 2, 3, 3, 3, 4, 3, 3, 5, 4, 1]"
DEPOT,2.5172,0.9692,29,"[3, 2, 1, 4, 3, 2, 3, 3, 1, 3, 4, 4, 2, 3, 1, 2, 2, 3, 1, 4, 4, 2, 3, 3, 2, 2, 2, 3, 1]"
DERELICT,2.5862,1.0673,29,"[2, 1, 2, 3, 2, 2, 3, 2, 2, 2, 2, 4, 4, 1, 3, 4, 2, 3, 2, 4, 4, 2, 4, 3, 1, 5, 2, 3, 1]"
DESCENT,2.9655,0.9994,29,"[4, 3, 2, 2, 5, 4, 3, 2, 2, 4, 4, 4, 2, 2, 3, 4, 2, 4, 2, 2, 4, 2, 3, 4, 4, 3, 2, 3, 1]"
DESCRIBE,2.4667,1.0562,30,"[2, 3, 2, 4, 4, 1, 1, 1, 3, 3, 1, 4, 3, 2, 1, 2, 3, 3, 2, 4, 1, 3, 2, 2, 1, 3, 4, 4, 2, 3]"
DESERTED,2.5333,1.2037,30,"[1, 1, 4, 3, 4, 1, 1, 4, 2, 4, 2, 2, 2, 2, 2, 4, 4, 4, 3, 5, 1, 1, 2, 1, 3, 2, 2, 2, 4, 3]"
DESIRE,4.5333,0.4989,30,"[4, 5, 4, 5, 4, 5, 5, 5, 5, 5, 4, 5, 4, 4, 4, 4, 5, 5, 5, 4, 4, 5, 5, 4, 4, 4, 5, 5, 5, 4]"
