unit,mean,std,n,individual_ratings
lightning,2.0,2.04939015319192,21,
lily,6.18,0.9816498172140423,21,
limitation,1.64,1.8040358795061298,21,
line,1.64,1.8040358795061298,21,
linen,2.91,2.0714509627092528,21,
lion,3.64,2.248231628312673,21,
lip,4.36,2.579640566928938,21,
lisp,1.64,1.8040358795061298,21,
literature,1.64,1.8040358795061298,21,
lizard,3.36,2.157439559882375,21,
loafer,3.09,2.586679162731453,21,
loan,1.64,1.8040358795061298,21,
lobster,5.18,1.9400093720485896,21,
location,2.36,2.2033033051637387,21,
lock,1.73,1.7939291563999449,21,
logic,1.64,1.8040358795061298,21,
love,1.82,1.7786613965666325,21,
lunch,5.82,1.7786613965666322,21,
macaroni,4.91,2.427119504867672,21,
magic,1.73,1.7939291563999449,21,
magnitude,1.64,1.8040358795061298,21,
majority,1.64,1.8040358795061298,21,
malice,1.64,1.8040358795061298,21,
mankind,2.64,2.2482316283126735,21,
manner,1.82,1.7786613965666325,21,
mansion,3.45,2.2962419891481978,21,
march,1.91,1.8140862964338522,21,
margin,1.64,1.8040358795061298,21,
marriage,2.73,2.2843339988236875,21,
master,1.82,1.7786613965666325,21,
mastery,1.64,1.8040358795061298,21,
material,2.73,2.0045403009622476,21,
math,1.64,1.8040358795061298,21,
mattress,3.82,2.1825756260978366,21,
measure,1.64,1.8040358795061298,21,
medicine,4.0,2.1908902300206643,21,
meeting,2.18,1.9908883353006928,21,
member,2.36,1.9116865471476894,21,
memory,2.36,2.2033033051637387,21,
menu,3.45,2.2074254852038093,21,
mercy,1.64,1.8040358795061298,21,
message,1.64,1.8040358795061298,21,
metaphor,1.91,1.9211738835693897,21,
method,1.64,1.8040358795061298,21,
microscope,2.36,2.062654952856986,21,
midnight,2.55,2.1616492020508957,21,
mile,1.64,1.8040358795061298,21,
mileage,1.64,1.8040358795061298,21,
mind,1.91,1.9211738835693897,21,
miracle,1.64,1.8040358795061298,21,
misery,1.64,1.8040358795061298,21,
missile,2.55,2.114882330704778,21,
mold,4.64,2.110579412044345,21,
moment,1.64,1.8040358795061298,21,
money,3.36,2.335496832484569,21,
month,2.73,2.2401298663653004,21,
moonlight,2.64,2.013590190318143,21,
moral,1.64,1.8040358795061298,21,
mosquito,2.09,1.513574937328539,21,
mother,4.09,2.4271195048676715,21,
mountain,3.64,2.2033033051637383,21,
mud,4.73,1.848832555474351,21,
murder,2.0,2.04939015319192,21,
music,1.82,1.7786613965666325,21,
mustard,6.09,1.5135749373285399,21,
mystery,1.64,1.8040358795061298,21,
myth,1.64,1.8040358795061298,21,
name,1.64,1.8040358795061298,21,
nation,2.82,2.088931871468374,21,
necessity,1.64,1.8040358795061298,21,
neck,2.73,2.412090756622109,21,
necklace,2.55,1.9679246105293957,21,
neighborhood,2.73,2.2843339988236875,21,
nerve,1.64,1.8040358795061298,21,
newspaper,3.27,2.370270410350224,21,
