unit,mean,std,n,individual_ratings
a vegetarian,4.7,0.535,30,"[5, 4, 5, 5, 5, 4, 5, 4, 5, 5, 3, 4, 5, 4, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4]"
a veteran,4.6,0.724,30,"[3, 5, 3, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 3, 3, 5, 5, 4]"
a villain,4.8333,0.4611,30,"[5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 4, 5, 5, 5, 5, 4, 5]"
a viola,4.0667,1.2576,30,"[5, 5, 5, 5, 3, 5, 3, 5, 5, 5, 5, 3, 5, 5, 2, 2, 5, 4, 4, 4, 1, 5, 4, 4, 5, 1, 4, 3, 5, 5]"
a violist,3.5667,1.5466,30,"[5, 5, 5, 1, 5, 5, 1, 4, 4, 5, 4, 3, 2, 3, 2, 4, 5, 5, 4, 2, 5, 1, 5, 4, 5, 5, 1, 2, 4, 1]"
a voter,4.7333,0.5208,30,"[4, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 4, 5, 5, 5, 5, 3, 4, 4, 5, 5, 5, 5, 5]"
a waffle iron,4.3333,1.0283,30,"[5, 5, 5, 4, 5, 5, 5, 4, 5, 3, 5, 5, 5, 4, 5, 5, 2, 5, 4, 5, 5, 5, 5, 3, 2, 4, 5, 2, 5, 3]"
a wallaby,3.4333,1.5013,30,"[1, 4, 2, 5, 1, 5, 3, 4, 5, 2, 5, 5, 5, 1, 4, 1, 2, 5, 3, 2, 5, 5, 4, 4, 1, 3, 4, 3, 4, 5]"
a warehouseman,3.6333,1.2452,30,"[3, 5, 5, 5, 3, 3, 2, 4, 5, 3, 3, 4, 5, 5, 3, 5, 5, 2, 1, 2, 4, 3, 5, 4, 4, 5, 3, 4, 1, 3]"
a warlock,4.3,1.0222,30,"[5, 5, 5, 4, 5, 5, 3, 2, 5, 5, 4, 5, 4, 3, 4, 5, 2, 5, 5, 3, 2, 4, 5, 5, 5, 5, 5, 5, 5, 4]"
a watchman,4.5,0.7768,30,"[5, 4, 5, 5, 4, 5, 5, 3, 4, 5, 2, 4, 5, 4, 3, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 4, 5, 5, 4]"
a weasel,4.6333,0.7184,30,"[5, 4, 5, 5, 5, 5, 5, 4, 4, 5, 2, 4, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 4]"
a weatherman,4.7333,0.6915,30,"[5, 4, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 4, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 2, 5, 5, 5, 5, 5]"
a whistle,4.9655,0.1857,29,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
a whistle-blower,4.7931,0.4913,29,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 3, 5, 4, 5, 5, 4, 5, 5, 5, 5, 5, 4, 5]"
a whiteboard,4.8,0.4842,30,"[4, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 3, 5, 5, 4, 5, 5, 5, 5]"
a widow,4.7,0.596,30,"[5, 5, 3, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 4, 3, 5, 5, 4]"
a wife,4.9333,0.2537,30,"[5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
a wig,4.7931,0.4913,29,"[5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 4, 5, 5, 5, 5, 5, 4, 5, 5, 4, 5, 5]"
a witness,4.7,0.6513,30,"[5, 5, 3, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 3, 3, 5, 5, 4]"
a wizard,4.4,0.9322,30,"[5, 5, 5, 5, 4, 5, 4, 5, 4, 5, 5, 5, 4, 2, 5, 4, 5, 4, 5, 5, 5, 5, 4, 2, 2, 5, 5, 4, 4, 5]"
a wolf,5.0,0.0,30,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
a woodpecker,4.7333,0.5208,30,"[4, 5, 4, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 4, 3, 4, 5, 5, 5]"
a wrench,4.8333,0.379,30,"[4, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 4, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5]"
a yellow jacket,4.9333,0.3651,30,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
abashed,3.8667,1.2521,30,"[5, 4, 5, 2, 2, 4, 5, 3, 5, 5, 5, 3, 5, 4, 2, 5, 5, 3, 1, 2, 4, 4, 5, 2, 5, 5, 4, 5, 3, 4]"
abhorrent,3.6,1.5222,30,"[5, 3, 1, 5, 4, 1, 5, 4, 5, 4, 2, 5, 5, 1, 1, 5, 3, 3, 2, 3, 5, 4, 1, 5, 5, 3, 5, 3, 5, 5]"
abnormal,4.7241,0.649,29,"[5, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 3, 5, 5, 5]"
aboriginal,3.9,1.2415,30,"[5, 3, 5, 3, 5, 5, 1, 5, 4, 4, 5, 5, 3, 5, 3, 5, 4, 5, 4, 1, 4, 3, 4, 5, 5, 1, 3, 4, 4, 4]"
absent,4.7667,0.5683,30,"[5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 4]"
absurd,4.5,0.7768,30,"[5, 5, 5, 5, 4, 5, 3, 5, 5, 5, 5, 5, 4, 4, 4, 4, 5, 4, 5, 5, 5, 5, 2, 3, 4, 5, 5, 4, 5, 5]"
accurate,4.6333,0.6687,30,"[5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 4, 4, 5, 4, 5, 4, 5, 5, 5, 5, 2, 4, 4, 5, 4, 5, 5, 5]"
actinium,1.4074,0.8884,27,"[2, 2, 1, 1, 1, 3, 1, 1, 1, 1, 1, 2, 1, 5, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1]"
additional,4.7931,0.5593,29,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 4, 5, 3, 5, 5, 5, 3, 5, 5, 5, 5, 5]"
adjoining,4.4,0.8944,30,"[4, 5, 2, 4, 5, 5, 4, 5, 5, 5, 5, 5, 5, 3, 5, 5, 4, 5, 5, 5, 4, 5, 5, 2, 4, 4, 3, 5, 5, 4]"
admirable,4.8333,0.4611,30,"[5, 4, 5, 4, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
afraid,4.8,0.4842,30,"[5, 5, 3, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 4, 4, 5, 5, 5, 5]"
aggressive,4.7333,0.5208,30,"[4, 5, 3, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 4, 4, 4, 5, 5, 5]"
aikido,2.3,1.442,30,"[1, 2, 2, 3, 3, 3, 1, 1, 1, 1, 3, 4, 3, 1, 1, 5, 1, 1, 4, 1, 2, 1, 2, 1, 5, 1, 5, 3, 5, 2]"
ajar,4.5333,0.7761,30,"[4, 5, 2, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 4, 5, 4, 5, 5, 5, 5, 5, 4, 5, 4, 4, 3, 5, 5, 4]"
alleged,4.5517,0.7831,29,"[3, 5, 4, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 4, 4, 5, 2, 4, 5, 5, 3]"
aluminium,4.7333,0.6915,30,"[2, 5, 3, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5]"
amazing,5.0,0.0,30,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
ambiguous,4.4333,0.8976,30,"[5, 2, 5, 5, 4, 5, 5, 4, 5, 5, 3, 4, 5, 2, 4, 5, 4, 5, 5, 5, 5, 5, 4, 5, 5, 5, 3, 5, 5, 4]"
an Egyptian,4.2667,1.0148,30,"[5, 5, 5, 5, 2, 5, 4, 5, 5, 4, 5, 5, 3, 5, 5, 4, 5, 4, 5, 5, 2, 5, 4, 3, 2, 5, 4, 3, 4, 5]"
an Englishman,4.8,0.4068,30,"[4, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 4, 4, 4, 5, 5, 5]"
an Indian,4.4667,0.7303,30,"[5, 5, 5, 4, 3, 5, 4, 5, 5, 5, 5, 5, 4, 4, 4, 5, 5, 4, 5, 5, 4, 5, 5, 3, 4, 5, 5, 3, 5, 3]"
an RV,4.8,0.4842,30,"[5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 3, 4, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4]"
an abalone,2.6333,1.4499,30,"[2, 5, 2, 5, 3, 1, 3, 5, 3, 3, 1, 5, 1, 2, 4, 3, 2, 4, 2, 4, 2, 5, 1, 3, 1, 1, 3, 1, 1, 1]"
an accountant,4.9333,0.2537,30,"[5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
an actuary,3.1034,1.5889,29,"[2, 1, 3, 3, 1, 5, 5, 5, 2, 5, 5, 5, 2, 2, 2, 1, 5, 3, 4, 4, 1, 5, 4, 2, 1, 5, 4, 2, 1]"
an addict,4.7333,0.6397,30,"[5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 4, 5, 3, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5]"
an adjuster,4.4333,0.9714,30,"[3, 4, 5, 3, 5, 5, 5, 5, 5, 5, 5, 4, 5, 4, 5, 5, 3, 5, 5, 2, 5, 5, 5, 5, 5, 5, 5, 5, 3, 2]"
an administrator,4.6333,0.6149,30,"[4, 5, 3, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 4, 5, 5, 4, 5, 3, 4, 5, 5, 4]"
an admirer,4.8667,0.4342,30,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 3, 5, 5, 4, 5, 5, 5]"
an agent,4.7241,0.5276,29,"[5, 3, 4, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 4, 5, 4, 4, 5, 5, 5, 5]"
an aholehole,1.1667,0.4611,30,"[1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 3, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
an albatross,3.8333,1.2617,30,"[3, 5, 4, 5, 4, 5, 1, 2, 4, 5, 3, 5, 5, 4, 5, 4, 5, 4, 5, 4, 1, 5, 4, 4, 4, 1, 3, 5, 3, 3]"
an alewife,1.8333,1.2617,30,"[1, 1, 1, 1, 2, 1, 1, 3, 2, 2, 1, 2, 3, 1, 1, 5, 1, 2, 2, 1, 1, 1, 1, 5, 5, 1, 2, 1, 1, 3]"
an allen wrench,4.2667,0.9072,30,"[2, 5, 5, 3, 4, 5, 5, 5, 5, 5, 5, 5, 4, 4, 4, 4, 4, 4, 4, 3, 4, 5, 5, 5, 5, 5, 4, 3, 2, 5]"
an alligator,4.8667,0.3457,30,"[5, 4, 5, 4, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
an almond,5.0,0.0,30,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
an amateur,4.4483,0.9851,29,"[4, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 4, 5, 5, 2, 5, 4, 4, 5, 5, 5, 3, 2, 5, 5, 2, 5, 5]"
an ambassador,4.7586,0.511,29,"[4, 5, 3, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 4, 4, 5, 5, 5, 5]"
an amphibian,4.4667,0.6814,30,"[4, 5, 5, 5, 5, 5, 3, 5, 4, 4, 5, 5, 5, 5, 4, 4, 5, 4, 5, 4, 3, 5, 4, 3, 4, 5, 5, 4, 5, 5]"
an analgesic,3.5,1.5256,30,"[2, 4, 3, 5, 2, 3, 1, 1, 5, 5, 5, 5, 5, 4, 5, 2, 2, 5, 5, 4, 2, 5, 1, 5, 1, 2, 4, 5, 4, 3]"
an analyst,4.8,0.4842,30,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 4, 5, 5, 4, 5, 4, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5]"
an anemone,3.2333,1.4782,30,"[4, 4, 2, 4, 2, 5, 3, 5, 4, 5, 1, 5, 2, 1, 5, 3, 4, 5, 4, 4, 2, 4, 3, 1, 1, 1, 4, 5, 3, 1]"
an antagonist,4.6667,0.6065,30,"[5, 4, 3, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 3, 5, 5, 5, 5, 5, 4, 5, 5, 4, 5, 4, 5, 5]"
an antelope,4.5333,0.8604,30,"[4, 5, 4, 4, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 5, 5, 5, 5, 5, 5, 1, 4, 4, 4, 5, 5, 5]"
an antibiotic,4.8333,0.4611,30,"[5, 4, 5, 3, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
an anticoagulant,3.6,1.2205,30,"[1, 5, 3, 5, 4, 3, 2, 5, 4, 5, 5, 5, 4, 4, 4, 3, 4, 4, 4, 4, 3, 5, 1, 2, 3, 2, 2, 3, 5, 4]"
an antipsychotic,3.9333,1.2847,30,"[5, 3, 5, 5, 5, 4, 5, 1, 5, 2, 4, 4, 5, 5, 5, 5, 5, 3, 1, 2, 4, 4, 4, 2, 3, 5, 3, 4, 5, 5]"
an antiseptic,4.7,0.6513,30,"[5, 5, 5, 5, 5, 5, 5, 3, 5, 4, 5, 4, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 3, 5, 5, 3, 5, 5, 5]"
an antiviral,3.7333,1.2847,30,"[3, 4, 3, 5, 5, 3, 1, 3, 5, 5, 4, 5, 5, 3, 5, 4, 3, 2, 5, 5, 3, 5, 5, 5, 2, 1, 2, 3, 4, 4]"
an appetizer,5.0,0.0,30,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
an arachnid,3.9667,1.2726,30,"[4, 3, 3, 5, 5, 1, 4, 5, 4, 5, 1, 5, 5, 1, 5, 4, 4, 5, 5, 4, 5, 4, 3, 5, 4, 2, 4, 5, 4, 5]"
an arch,4.8,0.6103,30,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 3, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5]"
an arctic char,2.0667,1.3113,30,"[1, 1, 2, 3, 4, 1, 5, 1, 3, 1, 1, 3, 3, 1, 1, 1, 5, 2, 1, 2, 3, 2, 4, 1, 1, 2, 1, 4, 1, 1]"
an army,4.8966,0.3099,29,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 4, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5]"
an artery,4.9,0.3051,30,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5]"
an artisan,4.3333,0.8442,30,"[4, 4, 5, 4, 4, 3, 5, 4, 5, 3, 5, 3, 5, 4, 2, 5, 5, 4, 5, 4, 5, 5, 5, 3, 5, 5, 5, 5, 5, 4]"
an assailant,4.4667,0.8604,30,"[5, 4, 5, 5, 5, 5, 5, 4, 3, 5, 2, 4, 5, 5, 3, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 4, 4, 5, 5, 3]"
an astronaut,4.6897,0.5414,29,"[5, 4, 4, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 5, 5, 4, 5, 5, 5, 5, 4, 3, 5, 5, 5, 5]"
an atheist,4.6552,0.6695,29,"[5, 5, 4, 5, 5, 4, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 4, 5, 3, 5, 5, 5, 3]"
an atlas,4.9,0.4026,30,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
an atomic bomb,4.7667,0.504,30,"[4, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 4, 5, 5, 5, 4, 5, 5, 3, 5, 5, 5, 5]"
an audience,4.8276,0.3844,29,"[5, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 4, 4, 5, 5, 5, 5]"
an aunt,4.9333,0.3651,30,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5]"
an author,4.9667,0.1826,30,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5]"
an automaker,4.0333,1.2452,30,"[2, 4, 4, 5, 5, 4, 5, 5, 5, 4, 5, 5, 5, 3, 5, 5, 2, 5, 2, 3, 5, 5, 5, 3, 2, 5, 5, 3, 4, 1]"
an automatic rifle,4.9,0.3051,30,"[5, 5, 5, 4, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
an axe,4.7992,0.5738,239,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 4, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 2, 5, 5, 4, 5, 5, 5, 3, 2, 5, 5, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 4, 4, 5, 4, 5, 5, 1, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 4, 5, 5, 4, 5, 4, 4, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 4, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
an eagle,4.9,0.3051,30,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 4, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5]"
an earlobe,4.9333,0.2537,30,"[5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
an earring,4.9655,0.1857,29,"[5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
an embalmer,3.8621,1.3555,29,"[1, 4, 3, 5, 5, 2, 4, 1, 5, 5, 5, 5, 5, 3, 5, 5, 2, 5, 2, 3, 4, 5, 5, 2, 4, 5, 4, 5, 3]"
an emperor,4.5333,0.6814,30,"[5, 4, 5, 4, 5, 5, 4, 5, 5, 4, 5, 5, 4, 5, 4, 5, 5, 5, 4, 5, 3, 3, 5, 5, 5, 3, 5, 5, 4, 5]"
an end table,4.7333,0.5208,30,"[5, 5, 3, 5, 5, 4, 5, 4, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 4, 5, 5, 4]"
an ensign,3.4667,1.4794,30,"[4, 1, 2, 3, 5, 1, 3, 5, 5, 5, 1, 5, 5, 1, 5, 3, 4, 5, 4, 5, 5, 3, 3, 5, 4, 1, 3, 3, 3, 2]"
an espresso,4.3103,1.1053,29,"[5, 4, 5, 5, 5, 5, 5, 2, 5, 4, 5, 5, 5, 4, 5, 5, 3, 4, 4, 5, 5, 4, 1, 2, 5, 5, 3, 5, 5]"
an executive,4.3667,1.129,30,"[5, 3, 4, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 4, 5, 5, 2, 5, 4, 3, 5, 5, 5, 5, 2, 5, 5, 1, 5, 5]"
an expert,4.9333,0.2537,30,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
an eyelash,4.9667,0.1826,30,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
an heir,4.6667,0.7581,30,"[5, 5, 5, 2, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 4, 5, 5, 5, 3, 5, 5, 4, 5, 5, 5]"
an industrialist,4.2,0.9248,30,"[4, 2, 5, 5, 4, 5, 5, 4, 3, 5, 3, 4, 4, 5, 3, 5, 5, 4, 5, 5, 5, 2, 4, 5, 5, 4, 3, 4, 5, 4]"
an invertebrate,3.8667,1.432,30,"[1, 5, 5, 3, 1, 5, 5, 3, 5, 3, 5, 5, 5, 4, 5, 5, 2, 5, 4, 3, 5, 5, 5, 2, 2, 5, 4, 1, 5, 3]"
an islet,3.4333,1.1943,30,"[3, 5, 5, 3, 5, 5, 2, 5, 2, 4, 4, 5, 2, 3, 3, 4, 2, 2, 3, 1, 3, 3, 5, 4, 3, 3, 5, 3, 4, 2]"
an oleander,2.8667,1.5253,30,"[4, 3, 1, 3, 3, 4, 1, 5, 5, 5, 3, 5, 1, 1, 2, 1, 3, 5, 4, 2, 5, 4, 2, 1, 1, 4, 3, 1, 3, 1]"
an onion,4.8333,0.4611,30,"[5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4]"
an originator,4.2,1.1567,30,"[5, 5, 5, 5, 4, 5, 5, 5, 5, 2, 5, 5, 3, 5, 3, 5, 5, 3, 3, 2, 4, 5, 5, 2, 5, 5, 3, 5, 5, 2]"
an oriole,3.5,1.2798,30,"[2, 3, 4, 5, 3, 3, 5, 1, 4, 3, 5, 5, 5, 5, 1, 4, 3, 3, 5, 4, 2, 5, 2, 4, 4, 1, 4, 4, 3, 3]"
an orphan,4.7667,0.504,30,"[5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 4, 5, 3, 5, 5, 5, 4, 4, 5, 5, 5, 5, 5]"
an outdoorsman,4.5333,0.7303,30,"[5, 5, 5, 5, 5, 5, 5, 4, 4, 5, 3, 4, 5, 3, 3, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 4, 5, 3, 5, 4]"
an outpatient,4.6,0.724,30,"[3, 5, 5, 3, 5, 5, 5, 3, 5, 4, 5, 5, 5, 5, 5, 5, 4, 5, 3, 5, 4, 5, 5, 5, 5, 5, 5, 4, 5, 5]"
an undershirt,4.8667,0.3457,30,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 4, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5]"
an usher,4.4333,0.8976,30,"[5, 4, 5, 4, 5, 4, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 2, 5, 4, 4, 5, 5, 5, 3, 2, 4, 5, 3, 5, 5]"
anorexia,4.8667,0.3457,30,"[5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 4, 5, 5, 5, 5]"
anxious,4.7333,0.5208,30,"[5, 5, 4, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 4, 4, 5, 5, 5, 5, 3, 5, 5, 5, 4]"
apathetic,4.3333,0.9223,30,"[3, 3, 5, 5, 5, 5, 5, 4, 4, 5, 2, 4, 5, 5, 4, 4, 5, 5, 5, 5, 5, 5, 3, 3, 5, 5, 3, 5, 5, 3]"
aphasia,2.0,1.1142,30,"[3, 1, 2, 3, 1, 1, 1, 1, 3, 4, 1, 1, 2, 2, 2, 2, 2, 4, 2, 4, 2, 4, 1, 1, 2, 1, 1, 1, 4, 1]"
appropriate,4.8621,0.3509,29,"[5, 4, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
