unit,mean,std,n,individual_ratings
INSTANCE,4.7241,0.649,29,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 3, 5, 3, 4, 3, 5]"
INTERCEPTOR,4.2667,0.9072,30,"[4, 5, 4, 5, 4, 5, 4, 5, 5, 3, 5, 5, 4, 4, 5, 4, 5, 5, 5, 5, 4, 5, 5, 3, 2, 4, 2, 4, 3, 5]"
JOSE,3.8621,1.187,29,"[5, 5, 3, 3, 3, 5, 5, 5, 2, 5, 5, 4, 5, 5, 5, 4, 5, 3, 3, 3, 5, 3, 4, 2, 2, 2, 4, 2, 5]"
KING,4.6667,0.8023,30,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 3, 5, 2, 5, 3, 5]"
KOI,3.2759,1.4367,29,"[3, 3, 1, 5, 3, 4, 4, 5, 1, 5, 5, 3, 5, 1, 5, 4, 3, 4, 1, 4, 4, 3, 5, 2, 1, 3, 1, 3, 4]"
KUNLUN,1.3667,0.6687,30,"[2, 1, 1, 2, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 4, 2, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1]"
LAKES,4.8333,0.4611,30,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 4, 5]"
LAPELS,4.0,1.2034,30,"[4, 5, 4, 5, 5, 3, 5, 2, 5, 3, 5, 5, 5, 5, 1, 5, 5, 2, 3, 3, 4, 5, 5, 5, 2, 3, 4, 4, 3, 5]"
LAST,4.7241,0.649,29,"[5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 4, 5, 3, 5, 3, 5]"
LAWYER,4.7333,0.6397,30,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 4, 5, 3, 5, 4, 5]"
LAYOUT,4.7586,0.5766,29,"[5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 4, 5, 3, 5, 3, 5]"
LEST,3.4667,1.2794,30,"[3, 5, 4, 3, 5, 4, 1, 4, 5, 1, 2, 1, 4, 5, 3, 3, 2, 3, 3, 5, 4, 4, 5, 5, 2, 5, 3, 4, 3, 3]"
LIFELONG,4.5862,0.78,29,"[5, 5, 5, 3, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 2, 5, 4, 5, 5, 5, 5, 5, 4, 5, 4, 4, 3, 5]"
LITIGATION,4.3448,0.8567,29,"[5, 5, 5, 5, 5, 5, 5, 4, 5, 4, 5, 4, 5, 5, 5, 4, 2, 3, 5, 4, 5, 5, 4, 3, 4, 3, 4, 3, 5]"
LOAF,4.8667,0.5074,30,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 3, 5]"
MAE,2.6333,1.4967,30,"[3, 1, 3, 2, 5, 2, 5, 4, 5, 3, 5, 1, 3, 2, 1, 5, 5, 3, 1, 1, 1, 1, 3, 3, 1, 1, 2, 3, 1, 3]"
MALACHITE,2.5,1.3065,30,"[4, 4, 3, 1, 3, 3, 1, 1, 1, 1, 2, 5, 3, 1, 1, 5, 5, 2, 1, 1, 3, 3, 2, 3, 2, 3, 3, 2, 2, 4]"
MALFUNCTIONS,4.7667,0.7279,30,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 2, 5, 3, 5, 3, 5]"
MANAGING,4.6897,0.7608,29,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 3, 5, 2, 5, 3, 5]"
MANCHESTER,4.2143,1.0666,28,"[5, 5, 4, 5, 5, 5, 5, 5, 2, 5, 5, 4, 5, 5, 5, 2, 4, 4, 5, 3, 5, 3, 4, 2, 3, 5, 3, 5]"
MANNY,3.0333,1.4259,30,"[4, 5, 2, 4, 1, 4, 3, 3, 5, 2, 5, 5, 3, 5, 1, 2, 3, 3, 3, 4, 1, 4, 4, 3, 1, 1, 2, 1, 2, 5]"
MARYLAND,4.6,0.7701,30,"[5, 5, 5, 5, 5, 5, 5, 4, 5, 4, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 4, 5, 5, 5, 3, 5, 2, 4, 3, 5]"
MATT,4.2333,1.2229,30,"[5, 5, 4, 4, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 3, 5, 3, 5, 1, 4, 2, 3, 1, 5]"
MAULER,3.4667,1.5025,30,"[4, 5, 4, 5, 2, 5, 4, 3, 5, 1, 5, 5, 5, 3, 2, 5, 3, 2, 2, 5, 4, 5, 5, 2, 1, 1, 2, 2, 2, 5]"
MEKONG,2.0357,1.1701,28,"[2, 1, 3, 3, 3, 3, 1, 1, 1, 3, 1, 3, 1, 5, 1, 5, 2, 2, 1, 1, 3, 2, 1, 1, 2, 2, 2, 1]"
METAPHYSICS,3.8,1.0635,30,"[4, 4, 4, 5, 3, 5, 3, 2, 5, 2, 4, 5, 5, 5, 5, 3, 3, 4, 3, 5, 3, 4, 4, 5, 2, 4, 3, 3, 2, 5]"
MILKY,4.5333,0.9732,30,"[5, 5, 5, 5, 5, 5, 4, 5, 5, 4, 5, 5, 5, 5, 5, 5, 1, 3, 5, 5, 5, 5, 5, 5, 3, 5, 3, 5, 3, 5]"
MIRACLE,4.7241,0.7972,29,"[5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 2, 5, 2, 5]"
MONASTERY,4.5517,0.8696,29,"[5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 2, 4, 5, 5, 5, 5, 5, 3, 5, 3, 4, 3, 5]"
MOSES,4.5,0.8819,28,"[5, 5, 3, 5, 5, 5, 2, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 4, 5, 4, 5, 5, 5, 3, 5, 4, 3, 5]"
NARCOTICS,4.5667,0.8976,30,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 4, 5, 4, 5, 4, 5, 5, 5, 2, 5, 2, 5, 3, 5]"
NECKTIE,4.7333,0.6397,30,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 3, 5, 3, 4, 3, 5]"
NEHRU,1.6,0.855,30,"[2, 1, 3, 3, 1, 2, 1, 1, 1, 1, 2, 1, 3, 1, 1, 1, 4, 2, 1, 1, 1, 2, 2, 1, 1, 1, 3, 1, 2, 1]"
NEURONS,4.2,1.0954,30,"[5, 4, 4, 4, 2, 5, 5, 4, 5, 3, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 3, 5, 2, 3, 2, 5, 2, 4]"
NEWPORT,3.8333,1.2341,30,"[5, 5, 3, 4, 5, 5, 5, 4, 5, 2, 5, 5, 4, 5, 5, 3, 2, 3, 4, 5, 3, 5, 3, 4, 1, 3, 2, 3, 2, 5]"
NOBILITY,4.4483,1.0207,29,"[5, 5, 5, 5, 5, 5, 4, 5, 5, 2, 5, 5, 5, 5, 5, 5, 3, 5, 5, 4, 5, 5, 5, 3, 5, 2, 4, 2, 5]"
NORMANDY,4.0667,1.1121,30,"[5, 5, 3, 5, 3, 4, 5, 4, 5, 2, 5, 5, 5, 5, 5, 5, 3, 5, 3, 5, 4, 5, 3, 5, 2, 3, 3, 3, 2, 5]"
OCTOPUS,4.6667,0.8023,30,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 2, 4, 3, 5]"
OI,1.7586,1.1543,29,"[2, 1, 1, 1, 1, 2, 1, 3, 1, 1, 2, 1, 5, 2, 1, 1, 4, 2, 4, 1, 1, 1, 2, 1, 4, 1, 1, 2, 1]"
OLDS,3.4333,1.4782,30,"[4, 5, 5, 1, 4, 5, 1, 1, 5, 4, 5, 5, 3, 5, 3, 4, 5, 4, 3, 1, 2, 5, 3, 3, 1, 2, 3, 5, 2, 4]"
ONSET,4.5667,0.8976,30,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 2, 5, 4, 5, 5, 5, 5, 5, 2, 5, 3, 4, 3, 5]"
ORDERLY,4.6667,0.6609,30,"[5, 5, 5, 4, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 3, 5, 3, 4, 3, 5]"
ORNAMENT,4.8621,0.4411,29,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 3, 5, 4, 5, 5, 5]"
PALACES,4.6333,0.8899,30,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 2, 4, 2, 5]"
PALATE,4.3,1.0554,30,"[5, 5, 5, 3, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 1, 5, 5, 5, 4, 5, 4, 5, 3, 5, 3, 3, 3, 3, 3, 5]"
PALETTE,4.4,0.9322,30,"[5, 3, 5, 5, 5, 5, 5, 5, 5, 2, 5, 5, 5, 5, 5, 5, 4, 3, 4, 5, 5, 5, 3, 5, 3, 5, 3, 4, 3, 5]"
PANCAKE,4.8667,0.4342,30,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 5, 5]"
PARTICULAR,4.7586,0.6356,29,"[5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 3, 5, 3, 5]"
PENNSYLVANIA,4.6333,0.8899,30,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 4, 5, 5, 5, 2, 5, 2, 5, 3, 5]"
PHENOBARBITAL,2.1379,1.4814,29,"[2, 2, 1, 1, 4, 2, 1, 1, 5, 2, 2, 1, 3, 1, 1, 5, 4, 5, 1, 1, 1, 3, 3, 5, 1, 1, 1, 1, 1]"
PINEAPPLE,4.8667,0.4342,30,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 3, 5, 4, 5, 5, 5]"
PITCHER,4.6667,0.7581,30,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 2, 5, 4, 4, 3, 5]"
PLUME,4.1667,1.0532,30,"[4, 5, 5, 3, 5, 5, 4, 3, 5, 4, 5, 5, 5, 5, 3, 5, 5, 2, 3, 5, 3, 5, 5, 5, 3, 5, 3, 3, 2, 5]"
PORTRAIT,4.7,0.596,30,"[5, 5, 5, 4, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 4, 5, 3, 4, 4, 5]"
PORTUGUESE,4.4333,1.0726,30,"[5, 5, 5, 5, 4, 5, 5, 5, 5, 2, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 2, 5, 3, 5, 2, 4, 2, 5]"
POTASSIUM,4.4333,0.8172,30,"[5, 4, 5, 3, 4, 5, 4, 5, 5, 4, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 3, 5, 3, 5, 4, 3, 3, 5]"
POTATO,5.0,0.0,30,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
POTTER,4.3,1.0554,30,"[5, 5, 4, 5, 5, 4, 5, 4, 5, 2, 5, 5, 5, 5, 5, 5, 3, 5, 4, 5, 4, 5, 5, 4, 2, 5, 2, 4, 2, 5]"
PRELIMINARY,4.6,0.724,30,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 3, 5, 4, 5, 5, 5, 5, 5, 3, 4, 3, 4, 3, 5]"
PRESIDING,4.4,0.855,30,"[4, 5, 5, 4, 5, 5, 5, 4, 5, 3, 5, 5, 5, 4, 5, 5, 4, 5, 3, 5, 4, 5, 5, 5, 2, 5, 3, 4, 3, 5]"
PROBABILITIES,4.7,0.6513,30,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 5, 5, 5, 5, 5, 4, 5, 4, 5, 5, 5, 5, 5, 4, 5, 5, 4, 2, 5]"
PROPENSITY,3.8333,1.3153,30,"[3, 5, 3, 4, 5, 3, 4, 5, 5, 3, 5, 5, 5, 2, 5, 3, 1, 2, 5, 5, 4, 5, 5, 4, 2, 1, 3, 5, 3, 5]"
PROTEASE,2.0333,1.2172,30,"[3, 3, 2, 2, 1, 5, 1, 1, 1, 1, 2, 5, 3, 1, 1, 1, 4, 2, 2, 1, 3, 4, 2, 1, 1, 1, 2, 2, 2, 1]"
PUPIL,4.7,0.6513,30,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 3, 5, 3, 4, 4, 5]"
RAGTIME,4.069,1.2516,29,"[5, 5, 5, 3, 4, 5, 3, 1, 5, 3, 5, 5, 5, 5, 5, 5, 5, 2, 4, 5, 4, 5, 4, 1, 5, 3, 3, 3, 5]"
RAMSON,2.3333,1.561,30,"[3, 5, 1, 2, 4, 2, 1, 2, 2, 1, 5, 5, 2, 1, 1, 1, 3, 5, 2, 1, 1, 5, 5, 1, 1, 1, 1, 2, 3, 1]"
RAP,4.7667,0.7739,30,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 2, 5, 2, 5, 5, 5]"
RELATIVITY,4.5333,0.8996,30,"[5, 5, 5, 3, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 4, 5, 5, 5, 3, 5, 3, 5, 2, 5]"
REMIND,4.7333,0.6397,30,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 3, 5, 4, 5, 3, 5]"
RESET,4.7241,0.7019,29,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 3, 5, 3, 5, 3, 5]"
RESIN,3.9667,0.9643,30,"[5, 3, 4, 3, 4, 5, 4, 4, 5, 5, 4, 5, 4, 5, 5, 5, 4, 2, 4, 3, 3, 5, 3, 4, 3, 5, 3, 3, 2, 5]"
RIDDLES,4.4828,1.0219,29,"[5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 1, 3, 5, 5, 5, 5, 5, 5, 3, 5, 3, 4, 3, 5]"
ROSEBUD,4.4667,0.8604,30,"[5, 5, 3, 5, 5, 5, 5, 5, 5, 4, 4, 5, 5, 5, 5, 5, 3, 4, 5, 3, 5, 5, 5, 5, 2, 5, 4, 4, 3, 5]"
ROUTINE,4.7333,0.6397,30,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 3, 5, 4, 4, 3, 5]"
SACRIFICING,4.6667,0.8442,30,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 2, 5, 3, 4, 2, 5]"
SCRAWNY,4.6,0.8137,30,"[5, 5, 4, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 4, 5, 5, 5, 3, 5, 2, 5, 3, 5]"
SEQUEL,4.7667,0.504,30,"[5, 5, 5, 4, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 4, 5, 4, 5, 3, 5]"
SHALOM,3.4333,1.1943,30,"[3, 2, 2, 4, 3, 3, 5, 4, 5, 2, 5, 5, 4, 5, 1, 5, 3, 3, 2, 3, 4, 5, 5, 3, 3, 3, 2, 3, 2, 4]"
SHIRTS,4.8667,0.5074,30,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5]"
SHRAPNEL,4.2333,1.0063,30,"[5, 3, 4, 3, 5, 5, 5, 3, 5, 2, 5, 5, 4, 5, 5, 5, 5, 2, 4, 5, 3, 5, 5, 5, 4, 5, 3, 4, 3, 5]"
SKUNKS,4.8276,0.4682,29,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 4, 4, 5]"
SLICES,4.7667,0.6261,30,"[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 4, 5, 3, 5]"
SLINGSHOT,4.7,0.8367,30,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 2, 5, 5, 5, 5, 5, 5, 5, 2, 5, 3, 5, 5, 5]"
SNATCH,4.5333,1.008,30,"[4, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 3, 5, 4, 5, 5, 5, 5, 5, 4, 5, 2, 5, 3, 5]"
SOON,4.7667,0.6789,30,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 2, 5, 5, 5, 5, 5, 5, 5, 4, 5, 4, 5, 3, 5]"
SORORITY,4.6,0.8137,30,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 3, 4, 2, 4, 3, 5]"
SPLINTER,4.8,0.4842,30,"[5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 4, 5, 5, 5, 3, 5, 4, 5, 5, 5]"
SPONTANEOUS,4.6,0.7701,30,"[5, 5, 5, 3, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 3, 5, 4, 5, 5, 5, 5, 5, 3, 5, 3, 5, 3, 5]"
STELLA,3.3,1.2077,30,"[4, 4, 2, 2, 3, 3, 5, 3, 5, 2, 4, 5, 3, 5, 5, 5, 5, 3, 3, 3, 3, 3, 3, 3, 1, 1, 2, 3, 2, 4]"
STICKUP,4.2667,1.2299,30,"[5, 5, 5, 3, 5, 5, 5, 1, 5, 2, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 4, 5, 5, 5, 2, 4, 2, 4, 2, 5]"
STIFFS,3.7931,1.3196,29,"[4, 5, 5, 4, 5, 2, 1, 5, 2, 5, 5, 4, 4, 5, 5, 4, 3, 3, 3, 4, 5, 5, 5, 2, 1, 2, 4, 3, 5]"
STRAWBERRY,4.8276,0.6017,29,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 4, 5, 2, 5, 5, 5]"
STUDIO,4.6667,0.7581,30,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 3, 5, 4, 4, 2, 5]"
SUBMERGING,4.6,0.724,30,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 3, 5, 4, 5, 5, 5, 5, 5, 3, 5, 3, 4, 3, 4]"
SUGARCOAT,4.5667,0.8172,30,"[5, 5, 4, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 4, 4, 5, 5, 5, 5, 5, 5, 3, 5, 3, 4, 2, 5]"
SUITCASES,4.7586,0.511,29,"[5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 4, 5, 4, 5, 5, 5, 5, 5, 5, 5, 3, 5, 4, 4, 5, 5]"
SUMMONED,4.7241,0.5914,29,"[5, 5, 5, 4, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 4, 5, 3, 5, 3, 5]"
SWORDFISH,4.6552,0.7209,29,"[5, 5, 5, 5, 4, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 2, 4, 4, 3, 5]"
SYLVIA,3.8929,1.1655,28,"[5, 5, 3, 4, 2, 5, 5, 5, 3, 4, 5, 4, 5, 5, 5, 5, 3, 4, 5, 3, 5, 3, 3, 2, 3, 3, 1, 4]"
TEMPLATES,4.6552,0.7209,29,"[5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 3, 4, 4, 5, 3, 5]"
THRILLER,4.6552,0.6695,29,"[5, 5, 5, 4, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 4, 5, 4, 4, 3, 5]"
TICK,4.7333,0.7397,30,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 2, 5, 3, 5]"
TINSEL,4.2759,1.0656,29,"[5, 5, 5, 5, 4, 5, 4, 5, 4, 5, 4, 5, 5, 1, 5, 2, 5, 4, 5, 4, 5, 5, 5, 3, 4, 4, 4, 2, 5]"
TOPNOTCH,4.3793,0.8625,29,"[4, 5, 4, 5, 5, 5, 5, 4, 2, 5, 5, 4, 5, 5, 5, 3, 5, 4, 5, 4, 5, 5, 4, 3, 5, 3, 5, 3, 5]"
TURGENEV,1.4,0.6747,30,"[2, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 4, 2, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1, 1, 1]"
TURNIP,4.6333,0.7184,30,"[5, 5, 5, 4, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 4, 5, 4, 5, 5, 5, 5, 5, 3, 5, 2, 4, 4, 5]"
UNDOMESTICATED,4.4333,1.0063,30,"[5, 5, 4, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 4, 2, 5, 3, 5, 5, 5, 5, 2, 5, 3, 4, 2, 5]"
UNIQUE,4.7333,0.6397,30,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 4, 5, 5, 5, 5, 5, 4, 5, 3, 5, 3, 5]"
UNOFFICIAL,4.7931,0.5593,29,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 3, 4, 3, 5]"
UNREASONABLE,4.7667,0.6261,30,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 3, 5, 3, 5]"
UNRULY,4.4333,0.9353,30,"[5, 5, 5, 4, 5, 5, 5, 4, 5, 3, 5, 5, 5, 5, 2, 5, 5, 3, 4, 5, 5, 5, 5, 5, 4, 5, 2, 4, 3, 5]"
UPSTATE,4.4333,1.0063,30,"[5, 5, 5, 5, 5, 5, 4, 5, 5, 2, 5, 5, 5, 5, 5, 5, 3, 4, 5, 5, 5, 5, 5, 5, 3, 2, 4, 4, 2, 5]"
VANCOMYCIN,1.6897,1.0725,29,"[2, 1, 1, 1, 5, 1, 1, 1, 4, 2, 1, 3, 1, 1, 1, 4, 2, 2, 1, 1, 1, 2, 1, 1, 1, 2, 2, 2, 1]"
VENT,4.7241,0.649,29,"[5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 3, 5, 3, 5, 3, 5]"
VETERANS,4.8148,0.4833,27,"[5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 3, 5, 5, 4]"
VOYAGE,4.7333,0.6397,30,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 3, 5, 3, 5, 3, 5]"
WARM,4.8333,0.4611,30,"[5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 3, 5, 4, 5, 5, 5]"
WHATEVER,4.7241,0.649,29,"[5, 5, 5, 4, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 3, 5, 3, 5]"
WONKY,3.6333,1.4499,30,"[4, 3, 4, 2, 4, 3, 4, 5, 5, 1, 5, 5, 5, 5, 3, 1, 5, 2, 5, 4, 4, 5, 5, 5, 3, 1, 3, 1, 2, 5]"
WOOF,4.3793,0.9788,29,"[5, 5, 5, 3, 5, 4, 4, 5, 3, 5, 5, 5, 5, 2, 5, 3, 5, 5, 5, 4, 5, 5, 5, 5, 5, 3, 2, 4, 5]"
WRESTLE,4.7586,0.6356,29,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 3, 4, 3, 5]"
YE,2.3448,1.3958,29,"[2, 3, 3, 3, 2, 1, 3, 5, 1, 2, 1, 5, 3, 1, 3, 4, 2, 2, 1, 3, 1, 5, 5, 2, 1, 1, 1, 1, 1]"
YESTERDAY,4.931,0.2579,29,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5]"
YO,3.6207,1.3993,29,"[3, 5, 4, 3, 2, 5, 4, 5, 1, 5, 5, 5, 5, 1, 5, 4, 3, 4, 5, 3, 4, 4, 5, 2, 1, 2, 3, 2, 5]"
YOW,2.0345,1.2387,29,"[2, 5, 3, 2, 2, 1, 1, 1, 1, 4, 1, 5, 1, 1, 1, 3, 2, 3, 1, 1, 4, 2, 2, 1, 1, 1, 3, 2, 2]"
ZOMBIES,4.6,0.9322,30,"[5, 5, 5, 5, 4, 5, 5, 5, 5, 2, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 4, 5, 2, 5, 2, 5]"
