unit,mean,std,n,individual_ratings
DRAWING,4.684210526315789,1.1572300058975775,19,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 0, 5, 5]"
DRAWING BOARD,4.368421052631579,1.3420765964144055,19,"[5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 2, 5, 4, 5, 0, 4, 5]"
DRAWL,0.4666666666666667,1.1254628677422756,15,"[0, 0, 0, 0, 1, 0, 0, 0, 4, 0, 0, 0, 0, 0, 2]"
DRAWN,3.388888888888889,1.6138696240399015,18,"[2, 4, 0, 5, 4, 3, 5, 3, 5, 1, 5, 4, 5, 5, 4, 2, 1, 3]"
DRAWSTRING,3.526315789473684,1.8669172764102495,19,"[5, 3, 3, 5, 3, 5, 5, 1, 5, 5, 1, 5, 0, 0, 5, 4, 5, 5, 2]"
DREAD,1.411764705882353,1.6898564948722812,34,"[0, 1, 0, 0, 3, 3, 2, 0, 0, 5, 5, 1, 0, 0, 2, 3, 0, 0, 0, 0, 3, 3, 2, 3, 0, 0, 1, 0, 0, 5, 3, 3, 0, 0]"
DREADED,1.75,1.5852942612451615,20,"[3, 0, 0, 3, 0, 2, 1, 0, 1, 5, 0, 3, 0, 3, 3, 4, 0, 3, 2, 2]"
DREADFUL,2.611111111111111,1.9140007034508784,18,"[4, 3, 0, 0, 4, 0, 3, 1, 5, 5, 5, 0, 4, 0, 3, 3, 3, 4]"
DREADFULLY,1.875,2.0289570391377603,16,"[3, 5, 0, 5, 2, 1, 0, 0, 2, 4, 5, 0, 0, 3, 0, 0]"
DREADFULNESS,1.6666666666666667,1.5339299776947408,18,"[1, 2, 0, 2, 3, 2, 1, 0, 0, 1, 2, 0, 4, 5, 2, 0, 4, 1]"
DREADLOCK,4.157894736842105,1.344253526630914,19,"[5, 5, 2, 4, 3, 4, 5, 5, 5, 5, 0, 3, 5, 5, 4, 4, 5, 5, 5]"
DREAM,2.823529411764706,1.9440709258424402,17,"[5, 1, 3, 1, 0, 5, 5, 3, 4, 3, 4, 3, 0, 0, 5, 1, 5]"
DREAM UP,1.0555555555555556,1.7311071677235326,18,"[0, 3, 0, 4, 0, 4, 0, 0, 0, 0, 2, 0, 0, 0, 1, 5, 0, 0]"
DREAMBOAT,3.8333333333333335,1.7573375583870183,18,"[5, 4, 0, 4, 5, 5, 3, 0, 5, 5, 5, 5, 1, 5, 5, 3, 5, 4]"
DREAMER,2.3,1.9493588689617927,20,"[5, 3, 3, 0, 0, 5, 1, 0, 1, 5, 5, 4, 0, 3, 2, 2, 3, 4, 0, 0]"
DREAMFUL,2.2,1.9346465162548798,15,"[5, 2, 1, 0, 0, 4, 1, 1, 4, 4, 5, 0, 2, 0, 4]"
DREAMILY,2.5555555555555554,1.9769918391399959,18,"[5, 0, 0, 5, 4, 3, 2, 3, 4, 5, 3, 2, 0, 0, 4, 0, 1, 5]"
DREAMINESS,1.7058823529411764,1.7235394498804248,17,"[0, 2, 0, 0, 2, 0, 3, 0, 0, 2, 3, 0, 4, 3, 5, 4, 1]"
DREAMINGLY,1.7857142857142858,2.044827298653527,14,"[4, 0, 3, 4, 0, 1, 0, 5, 0, 0, 0, 4, 4, 0]"
DREAMLAND,1.625,1.8929694486000912,16,"[5, 2, 5, 0, 3, 0, 0, 3, 2, 2, 0, 4, 0, 0, 0, 0]"
DREAMLESS,0.875,1.3601470508735443,16,"[0, 0, 0, 4, 2, 1, 4, 1, 0, 0, 0, 0, 0, 1, 1, 0]"
DREAMLESSLY,0.26666666666666666,0.5936168397046636,15,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0]"
DREAMLESSNESS,0.9333333333333333,1.7511900715418263,15,"[0, 0, 0, 0, 5, 0, 1, 2, 0, 0, 0, 1, 0, 5, 0]"
DREAMLIKE,2.8,1.6733200530681511,20,"[3, 0, 2, 3, 5, 4, 3, 2, 2, 3, 4, 2, 0, 1, 3, 4, 5, 5, 0, 5]"
DREAMT,1.5,1.7743021580745901,28,"[4, 3, 0, 0, 0, 0, 3, 3, 0, 1, 0, 0, 0, 0, 0, 5, 5, 1, 3, 0, 2, 0, 1, 5, 0, 2, 3, 1]"
DREAMTIME,2.388888888888889,1.8515141304249878,18,"[0, 5, 1, 4, 0, 0, 2, 5, 2, 0, 5, 3, 1, 3, 2, 3, 2, 5]"
DREAMWORLD,1.3846153846153846,1.8501559185854912,13,"[0, 5, 0, 3, 2, 5, 0, 1, 0, 0, 1, 0, 1]"
DREAMY,1.894736842105263,2.024701263070274,19,"[4, 3, 0, 0, 0, 0, 4, 5, 0, 4, 1, 0, 0, 0, 0, 5, 3, 4, 3]"
DREARILY,2.6666666666666665,2.1693045781865616,18,"[0, 2, 2, 1, 1, 4, 0, 0, 4, 4, 5, 5, 0, 5, 5, 5, 5, 0]"
