unit,mean,std,n,individual_ratings
iron,2.6,1.9550504398153574,20,
irony,1.8,1.2292725943057183,20,
irrigation,3.8,2.097617696340303,20,
island,3.0,2.0,20,
issue,2.42,2.0207259421636903,20,
itch,3.7,2.2135943621178655,20,
item,2.2,2.043961295567452,20,
jacket,3.3,2.0575065816014617,20,
jerk,2.5,1.8408935028645435,20,
jewel,1.6,0.6992058987801009,20,
job,2.9,2.4244128727957577,20,
justice,2.1,1.3703203194062976,20,
justification,2.1,1.5951314818673865,20,
key,3.7,2.5407785333546005,20,
kindness,2.1,1.5951314818673865,20,
kite,3.4,2.011080417199781,20,
kitten,5.8,1.8737959096740269,20,
knife,3.1,2.1317702607092643,20,
knowledge,2.3,1.8287822299126937,20,
lake,4.5,2.3687784005919825,20,
lamb,5.5,2.223610677354389,20,
lamp,3.0,2.260776661041756,20,
landscape,1.4,0.5163977794943221,20,
lane,1.8,1.3165611772087666,20,
latch,3.9,2.558211180579986,20,
laughter,6.5,0.7071067811865476,20,
laundry,4.2,2.5298221281347035,20,
law,2.17,1.80067327475704,20,
leader,2.0,1.632993161855452,20,
leadership,3.0,2.211083193570267,20,
legality,1.6,0.6992058987801009,20,
lemon,1.7,1.2516655570345725,20,
length,1.2,0.42163702135578385,20,
lens,1.7,0.9486832980505139,20,
leopard,5.1,1.5951314818673858,20,
lesson,2.7,2.1108186931983415,20,
lettuce,2.7,2.359378449224852,20,
liar,4.0,2.211083193570267,20,
lightning,5.7,1.7029386365926409,20,
lily,1.4,0.5163977794943221,20,
limitation,1.7,1.2516655570345725,20,
line,1.7,1.5670212364724212,20,
linen,2.17,1.696699112626596,20,
lion,6.3,0.8232726023485661,20,
lip,1.7,1.2516655570345725,20,
lisp,5.2,2.347575581554535,20,
literature,2.4,2.0110804171997807,20,
lizard,3.0,2.0,20,
loafer,2.7,1.8287822299126935,20,
loan,1.4,0.5163977794943221,20,
lobster,3.2,2.097617696340303,20,
location,1.6,0.6992058987801009,20,
lock,3.25,2.220769727328383,20,
logic,1.8,1.2292725943057183,20,
love,3.0,2.215646837627989,20,
lunch,2.3,1.766981104093143,20,
macaroni,2.7,2.2135943621178655,20,
magic,2.92,1.928651593652148,20,
magnitude,1.6,0.6992058987801009,20,
majority,2.1,1.8529256146249728,20,
malice,2.2,1.5491933384829668,20,
mankind,2.3,2.0027758514399734,20,
manner,2.17,1.696699112626596,20,
mansion,1.4,0.5163977794943221,20,
march,3.6,2.590581230363393,20,
margin,1.3,0.4830458915396481,20,
marriage,3.7,2.7100635498903793,20,
master,2.7,2.1108186931983415,20,
mastery,1.6,0.6992058987801009,20,
material,2.2,1.3984117975602022,20,
math,1.7,1.2516655570345725,20,
mattress,2.8,2.250925735484551,20,
measure,2.4,1.776388345929897,20,
medicine,2.0,1.5374122295716148,20,
meeting,3.9,2.685351208149711,20,
member,4.1,2.0789954839350235,20,
memory,1.6,0.6992058987801009,20,
menu,2.2,1.6193277068654826,20,
mercy,2.4,2.065591117977289,20,
message,4.6,2.4129281427805145,20,
metaphor,3.1,2.330951164939612,20,
method,1.6,1.2649110640673518,20,
microscope,2.1,1.5951314818673865,20,
midnight,2.4,2.2211108331943574,20,
mile,1.9,0.9944289260117531,20,
mileage,1.8,1.5491933384829668,20,
mind,2.2,1.8135294011647258,20,
miracle,1.8,1.5491933384829668,20,
misery,2.4,1.837873166945363,20,
missile,5.2,1.8737959096740269,20,
mold,1.7,1.2516655570345725,20,
moment,2.3,1.8287822299126937,20,
money,2.8,2.2997584414213783,20,
month,1.3,0.4830458915396481,20,
moonlight,1.7,0.9486832980505139,20,
moral,1.8,1.2292725943057183,20,
mosquito,4.8,2.5298221281347035,20,
mother,4.6,2.4585451886114367,20,
mountain,2.7,2.359378449224852,20,
mud,3.2,2.2997584414213783,20,
murder,3.2,2.1499353995462798,20,
music,7.0,0.0,20,
mustard,2.5,2.0138409955990952,20,
mystery,1.4,0.5163977794943221,20,
myth,2.7,1.8885620632287057,20,
name,3.6,2.4129281427805145,20,
nation,2.4,1.577621275493231,20,
necessity,1.8,1.2292725943057183,20,
