unit,mean,std,n,individual_ratings
ABOMINATION,1.05,1.9049796241485244,20,"[5, 0, 5, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 4]"
ABORIGINAL,0.4117647058823529,1.227743027337753,17,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5]"
ABORT,1.3333333333333333,1.7701224063135672,21,"[2, 0, 0, 0, 2, 0, 0, 2, 0, 2, 0, 3, 3, 4, 0, 0, 5, 0, 0, 5, 0]"
ABORTED,1.8666666666666667,2.133630931623591,15,"[0, 0, 2, 4, 4, 5, 0, 0, 0, 0, 5, 1, 5, 2, 0]"
ABORTION,1.3333333333333333,1.798147194568157,21,"[0, 3, 0, 0, 0, 0, 0, 1, 2, 5, 0, 4, 0, 0, 0, 0, 0, 5, 3, 2, 3]"
ABORTIONIST,1.6111111111111112,2.1458273843435527,18,"[0, 0, 0, 0, 0, 0, 3, 0, 4, 3, 5, 4, 0, 0, 5, 0, 0, 5]"
ABORTIVE,0.5789473684210527,1.0706067580626215,19,"[0, 0, 0, 0, 0, 2, 0, 3, 0, 0, 1, 0, 0, 0, 0, 2, 0, 3, 0]"
ABORTIVELY,1.1764705882352942,1.7405205441780578,17,"[3, 0, 5, 0, 0, 0, 0, 0, 3, 0, 3, 0, 4, 0, 0, 0, 2]"
ABOUND,1.1,1.5525869752736796,20,"[2, 0, 0, 4, 0, 3, 0, 0, 5, 2, 0, 0, 0, 2, 2, 0, 2, 0, 0, 0]"
ABOUNDING,1.0,1.591644851508443,16,"[4, 1, 2, 0, 0, 0, 0, 0, 5, 2, 0, 0, 0, 2, 0, 0]"
ABOUT,0.11764705882352941,0.48507125007266594,17,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ABOVE,1.8571428571428572,1.9048809486609468,21,"[5, 2, 0, 5, 0, 3, 3, 5, 3, 2, 1, 4, 0, 1, 0, 0, 0, 0, 4, 1, 0]"
ABOVE ALL,1.3529411764705883,1.9981609191512903,17,"[0, 4, 0, 0, 2, 3, 0, 5, 0, 0, 5, 0, 4, 0, 0, 0, 0]"
ABOVEBOARD,0.6666666666666666,1.2344267996967353,15,"[4, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
ABOVEGROUND,2.0952380952380953,2.0953463175513947,21,"[5, 3, 0, 2, 0, 0, 2, 5, 0, 0, 2, 5, 0, 5, 4, 0, 1, 0, 4, 1, 5]"
ABOVEMENTIONED,0.9047619047619048,1.813966976126134,21,"[0, 4, 5, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 5, 0, 0, 4, 0, 0]"
ABRACADABRA,1.588235294117647,1.769845456862398,17,"[0, 5, 3, 0, 0, 0, 1, 0, 3, 2, 0, 4, 2, 4, 0, 0, 3]"
ABRASION,2.9411764705882355,1.6382379343098377,17,"[3, 0, 3, 5, 4, 5, 5, 3, 0, 2, 4, 1, 3, 2, 5, 3, 2]"
ABRASIVE,4.368421052631579,0.9551338658818385,19,"[4, 5, 5, 3, 5, 5, 5, 5, 2, 5, 5, 3, 3, 5, 5, 4, 5, 4, 5]"
ABRASIVELY,1.6111111111111112,1.539246908637998,18,"[1, 0, 4, 4, 2, 0, 3, 0, 1, 0, 0, 3, 4, 0, 1, 2, 3, 1]"
ABRASIVENESS,2.5789473684210527,2.142578650797632,19,"[2, 0, 4, 2, 5, 0, 0, 4, 0, 5, 1, 5, 5, 0, 5, 0, 3, 3, 5]"
ABREAST,1.875,1.6683325008322931,16,"[1, 0, 2, 0, 2, 5, 0, 3, 4, 0, 3, 4, 3, 2, 1, 0]"
ABRIDGE,0.631578947368421,0.9551338658818385,19,"[2, 0, 1, 0, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 3, 0, 2, 0, 0]"
ABRIDGED,0.5625,1.2632629707758134,16,"[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 4, 0]"
ABRIDGMENT,0.2857142857142857,0.8254203058555569,14,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0]"
ABROAD,2.1666666666666665,2.307277489112375,18,"[5, 4, 0, 4, 1, 0, 0, 0, 5, 0, 5, 1, 0, 4, 5, 0, 0, 5]"
ABRUPT,1.0,1.777046633277277,20,"[2, 0, 1, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5, 4, 0, 0, 0, 3]"
ABRUPTLY,1.736842105263158,1.521771820505364,19,"[1, 3, 1, 0, 1, 3, 2, 3, 2, 4, 1, 0, 0, 1, 0, 3, 5, 0, 3]"
