word,mean,std,n
fort,4.219,1.536,32
fortress,4.194,1.804,31
fortuitous,2.514,1.763,35
fortunate,5.719,1.305,32
fortune,5.781,1.166,32
forty,5.7,1.37,30
forum,5.03,1.696,33
fought,4.909,1.422,33
foul,5.033,1.581,30
foul (disgusting),4.75,1.696,32
foul (penalty),5.094,1.568,32
fountain,5.588,1.24,34
fowl,3.774,1.58,31
fox,5.606,1.757,33
foxes,5.482,1.619,27
foxy,4.419,1.719,31
fragrance,5.563,1.413,32
fragrant,4.968,1.534,31
frail,5.515,1.725,33
frame,5.219,1.218,32
franchise,4.057,1.689,35
frank,4.364,1.666,33
frantic,5.156,1.277,32
fraud,4.559,1.866,34
freak,5.552,1.354,29
freaky,4.621,1.375,29
freckle,5.343,1.772,35
free,6.4,0.869,35
freed,4.774,1.736,31
freedom,6.152,1.077,33
freeze,5.697,1.243,33
fresh,6.032,1.062,31
friction,4.471,1.719,34
fridge,6.906,0.292,32
friend,6.774,0.489,31
friendly,6.656,0.643,32
friendship,6.469,1.118,32
fright,5.25,1.379,28
frightened,5.897,1.269,29
frightening,5.741,1.04,27
frigid,4.313,1.509,32
frock,3.706,2.022,34
frog,5.429,1.72,28
froth,3.964,1.636,28
frown,6.091,1.083,33
frozen,6.353,0.997,34
frugal,3.219,2.218,32
frustrate,5.294,1.544,34
frustrated,5.938,1.116,32
frustration,6.219,1.166,32
fuck,6.724,0.518,29
fuck (exclamation),6.629,0.759,35
fuck (sex),6.606,0.952,33
fucker,5.818,1.445,33
fucks,6.156,1.394,32
fuel,5.667,1.341,33
full,6.355,1.094,31
fun,6.419,1.101,31
function,5.727,1.023,33
fund,5.5,1.377,34
funeral,5.576,1.478,33
fungal,3.879,1.822,33
fungus,4.629,1.587,35
funky,4.546,1.924,33
funny,6.455,0.82,33
fur,5.813,1.55,32
furious,5.6,1.224,35
furniture,5.968,1.282,31
furry,5.677,1.353,31
fury,4.941,1.533,34
fuse,5.097,1.82,31
fusion,4.129,1.963,31
fuss,5.636,1.432,33
futile,3.636,1.72,33
future,5.933,1.526,30
gadget,5.853,1.286,34
gag,4.515,1.956,33
gag (choker),4.2,1.909,35
gag (joke),5.0,1.741,33
gaiety,2.029,1.272,34
gain,5.625,1.341,32
gala,3.559,2.032,34
galaxy,5.419,1.582,31
gale,4.882,1.711,34
gallant,3.121,1.754,33
galleon,2.6,1.474,30
gallery,6.25,1.0,32
galley,2.515,1.861,33
game,6.323,0.929,31
game (animal),4.844,1.873,32
game (sport),6.088,1.38,34
garbage,4.406,2.09,32
garden,6.531,0.706,32
gardener,4.941,1.608,34
gardens,6.091,1.24,33
garlic,6.087,1.1,23
garment,3.967,1.816,30
garter,3.156,1.839,32
gash,4.0,1.59,34
gasp,5.091,1.64,33
gastric,4.219,1.964,32
gate,5.943,1.308,35
gather,5.5,1.458,32
gaunt,3.938,1.983,32
gay,5.546,1.578,33
gay (homosexual),6.324,1.23,34
gay (joyous),4.25,1.785,32
gaze,5.548,1.214,31
gazelle,4.281,1.644,32
gear,5.563,1.435,32
gem,4.839,1.725,31
gender,6.125,1.053,32
general,6.125,1.218,32
general (common),6.242,1.045,33
general (military),4.364,1.702,33
generation,5.697,1.243,33
generous,5.969,1.311,32
genes,5.724,1.679,29
genius,5.593,1.163,27
genocide,3.966,1.752,29
gentle,6.121,0.879,33
gentleman,5.7,1.394,30
geologist,4.441,1.897,34
geology,4.188,1.927,32
gerbil,5.594,1.455,32
germinate,2.97,1.992,33
germs,5.849,1.329,33
gesture,5.697,1.507,33
ghastly,3.941,1.533,34
ghetto,3.941,1.781,34
ghost,5.625,1.341,32
ghoul,3.333,1.837,33
giant,5.788,1.387,33
gift,6.3,1.1,30
giggle,5.879,1.387,33
gin,5.313,1.55,32
gingerbread,5.364,1.702,33
giraffe,5.242,1.67,33
girdle,3.147,1.849,34
girl,6.581,0.752,31
girls,6.731,0.523,26
girly,5.8,1.283,35
gist,5.029,1.839,34
give,6.567,0.761,30
glacial,4.03,2.096,33
glacier,4.818,1.914,33
glad,6.281,0.943,32
glamorous,5.207,1.423,29
glamour,4.769,1.694,26
glance,5.29,1.57,31
glanced,5.235,1.395,34
glass,6.37,0.823,27
glasses,6.455,1.131,33
glasses (drinks),6.353,0.967,34
glasses (eye),6.382,1.213,34
glee,4.242,1.776,33
glimpse,5.394,1.476,33
glitter,5.969,1.358,32
gloat,4.3,2.003,30
global,5.941,1.027,34
globe,5.719,1.505,32
gloom,4.367,1.779,30
gloomy,5.688,1.424,32
glorious,5.121,1.533,33
glory,4.9,1.578,30
glove,6.188,1.236,32
gloves,6.313,0.95,32
glow,5.355,1.404,31
glowing,5.333,1.363,33
glue,6.061,1.127,33
goal,5.788,1.174,33
goat,5.8,1.47,25
goblet,4.059,1.781,34
goblin,3.794,1.875,34
god,6.375,1.293,32
goddess,4.971,1.732,35
gods,5.576,1.759,33
goggles,5.265,1.614,34
gold,6.0,1.283,34
golden,5.156,1.938,32
goldfish,6.0,1.368,31
golf,5.5,1.821,30
golfer,5.061,1.496,33
good,6.656,0.814,32
goodbye,6.588,0.647,34
goodness,5.417,1.222,24
goofy,5.029,1.618,34
goose,5.625,1.341,32
gore,4.138,1.717,29
gorge,3.939,2.088,33
gorge (canyon),3.118,1.906,34
gorge (overeat),4.353,1.747,34
gorgeous,6.265,1.009,34
gorilla,5.167,1.714,30
gossip,6.143,0.96,35
gothic,4.618,1.971,34
govern,4.8,1.376,30
government,6.0,1.279,33
grab,6.31,1.148,29
grace,4.667,1.933,33
graceful,4.903,1.692,31
grade,5.936,1.458,31
grade (mark),6.303,0.969,33
grade (slope),3.424,1.81,33
gradual,5.515,1.5,33
graduate,5.818,1.313,33
graduation,6.086,1.105,35
grain,5.118,1.567,34
grain (sand),5.059,1.662,34
grain (wheat),5.333,1.837,33
grammar,5.563,1.478,32
grampa,5.0,2.107,32
grandfather,6.258,1.077,31
grandma,6.242,1.558,33
grandmother,6.781,0.544,32
grandpa,5.769,1.449,26
granite,4.633,1.779,30
granny,6.156,1.277,32
grape,6.36,0.794,25
grapes,6.281,1.256,32
graph,6.188,0.982,32
graphic,5.065,1.413,31
grasp,5.559,1.397,34
grass,6.276,0.867,29
grasshopper,5.0,1.879,34
grateful,6.0,1.061,32
gratitude,5.242,1.349,33
grave,4.929,1.486,28
grave (cemetary),5.727,1.355,33
grave (serious),4.688,1.776,32
gravel,4.741,1.878,27
gravity,5.9,1.165,30
grease,5.121,1.591,33
great,6.484,1.132,31
greed,5.406,1.32,32
greedy,6.031,1.311,32
green,6.72,0.449,25
green (colour),6.636,0.688,33
green (environmental),5.813,1.467,32
green (naive),3.194,2.07,31
greet,5.656,1.019,32
grenade,4.667,1.902,33
grey,6.125,1.192,32
griddle,3.152,2.002,33
grief,5.471,1.613,34
grieve,5.088,1.579,34
grim,4.719,1.772,32
grime,4.438,1.886,32
grin,5.606,1.413,33
grind,4.771,1.675,35
gripe,2.906,1.86,32
groom,4.971,1.807,34
groom (bride),5.939,1.476,33
groom (look after),4.781,1.781,32
gross,5.452,1.643,31
grotesque,3.71,1.275,31
ground,6.387,0.79,31
grow,6.037,0.962,27
growl,4.788,1.822,33
guard,5.267,1.365,30
guest,5.963,0.962,27
guide,5.576,1.349,33
guided,5.394,1.413,33
guilt,6.0,1.279,33
guilty,5.75,1.458,32
guitar,6.435,1.014,23
gullet,2.867,1.688,30
gullible,5.03,1.714,33
gun,6.429,0.871,35
gym,6.29,1.141,31
gymnast,5.6,1.589,35
gymnastics,5.097,1.766,31
habit,6.016,1.091,63
habit (nun),3.0,1.94,34
habit (smoking),5.667,1.66,30
habituate,3.0,2.032,31
hackney,3.194,2.07,31
hair,6.808,0.394,26
hairdryer,6.265,1.12,34
half,6.152,1.209,33
hall,6.037,1.291,27
hallucination,5.029,1.562,34
hallway,5.97,1.193,33
ham,6.177,1.15,34
hamlet,3.057,1.62,35
hammer,5.471,1.557,34
hammered,4.969,1.811,32
hammered (drunk),5.629,1.514,35
hammered (nail),5.177,1.757,34
hammock,4.677,1.856,31
hamster,6.0,1.309,35
hand,6.882,0.322,34
handbag,6.469,0.749,32
handful,5.967,1.303,30
handicapped,4.581,1.432,31
handkerchief,5.031,1.928,32
handle,5.576,1.326,33
handler,3.727,1.71,33
hands,6.593,0.828,27
handsome,5.882,1.388,34
handy,5.455,1.35,33
hang,5.259,1.481,27
hanged,4.212,1.719,33
hankering,3.353,2.056,34
hanky,3.943,2.083,35
haphazard,3.419,1.88,31
happily,6.485,0.702,33
happiness,6.645,0.598,31
happy,6.6,0.693,25
harbour,4.882,1.906,34
hard,6.7,0.69,30
hard (not easy),6.091,1.422,33
hard (not soft),6.294,0.956,34
hardship,5.129,1.896,31
harm,5.406,1.271,32
harmful,5.516,1.267,31
harmonica,4.794,1.659,34
harmony,4.704,1.629,27
harness,4.387,1.895,31
harp,4.603,1.839,63
harp (instrument),4.371,1.868,35
harp (pick on),3.515,1.794,33
harpsichord,2.875,2.118,32
harsh,5.406,1.411,32
harvest,4.172,1.662,29
hat,6.25,1.299,32
hatch,4.457,1.518,35
hate,6.114,1.282,35
hatred,5.839,1.416,31
have,6.382,1.372,34
haven,4.636,1.997,33
hawk,5.7,1.636,30
hawk (bird),5.438,1.731,32
hawk (sell),2.438,1.676,32
hay,5.375,1.728,32
hazard,5.324,1.408,34
haze,4.344,1.573,32
head,6.758,0.494,33
head (body),6.677,0.58,34
head (leader),5.265,1.501,34
head (semen),4.324,2.025,34
headache,6.188,1.158,32
headlights,5.862,1.224,29
headphones,6.8,0.524,35
headquarters,5.091,1.505,33
heal,5.828,1.315,29
health,6.607,0.724,28
healthy,6.323,0.857,31
hear,6.621,0.665,29
heard,6.387,0.973,31
hearing,6.182,1.029,33
hearing (court),4.343,1.851,35
hearing (ear),6.273,1.108,33
heart,6.583,0.64,24
hearth,3.156,1.839,32
heater,6.0,0.861,27
heaven,5.844,1.502,32
heavy,6.321,0.847,28
hedgehog,4.893,1.566,28
heel,5.375,1.615,32
heir,3.647,1.764,34
helicopter,5.938,1.694,32
hell,5.5,1.736,34
help,6.063,1.171,32
helpful,5.88,0.864,25
helpless,5.546,1.416,33
hen,5.182,1.898,33
hen (chicken),5.909,1.747,33
hen (woman),4.061,2.173,33
henchman,4.303,1.962,33
herb,5.879,1.297,33
herbal,5.129,1.601,31
herd,4.645,1.493,31
heredity,3.571,1.841,35
hernia,3.706,1.856,34
hero,5.939,1.369,33
heroin,5.032,1.892,31
heroine,4.353,1.829,34
heroism,4.455,1.844,33
herring,4.394,1.808,33
hesitant,5.032,1.675,31
hesitate,5.656,0.988,32
hesitation,5.265,1.54,34
hidden,5.485,1.559,33
hide,6.219,1.138,32
hideaway,3.765,1.911,34
hierarchy,4.469,1.82,32
high,6.267,1.389,30
highway,4.879,1.387,33
hilarious,6.485,0.657,33
hill,6.259,1.04,27
hinder,4.219,1.745,32
hint,5.606,1.347,33
hippie,4.556,1.663,27
hippo,5.618,1.495,34
hippopotamus,5.114,2.095,35
historical,4.727,1.728,33
history,5.938,1.58,32
hit,6.152,1.258,33
hit (beat on),5.147,1.801,34
hit (music),5.485,1.559,33
hobble,3.471,1.974,34
hockey,5.037,1.71,27
hog,4.313,1.944,32
hold,6.1,0.907,30
hold (grasp),6.313,0.808,32
hold (store),4.273,1.797,33
holiday,6.185,1.248,27
holidays,6.563,0.966,32
hollow,4.656,1.848,32
holy,4.906,1.792,32
home,6.75,0.509,28
homicide,4.576,1.776,33
honest,6.419,0.794,31
honesty,5.971,1.134,35
honey,5.969,1.185,32
honeycomb,5.424,1.706,33
honeymoon,5.29,1.853,31
honour,5.091,1.545,33
hood,5.938,1.144,32
hooded,4.765,1.628,34
hoof,4.933,1.931,30
hook,4.849,1.617,33
hooker,4.688,2.2,32
hooker (prostitute),4.813,1.895,32
hooker (rugby),2.618,2.015,34
hooves,4.273,1.911,33
hope,6.364,0.948,33
hopeful,5.871,1.008,31
horn,4.875,1.654,32
horrible,5.923,1.207,26
horrid,5.257,1.81,35
horror,5.345,1.56,29
horse,5.71,1.396,31
hospital,6.188,0.846,32
host,5.226,1.496,31
hostage,4.912,1.837,34
hostess,4.818,1.749,33
hostile,5.065,1.435,31
hotel,5.912,1.358,34
hound,4.807,1.891,31
hound (dog),5.0,1.75,32
hound (persist),4.485,1.861,33
hour,6.125,1.293,32
house,6.615,0.788,26
hover,4.656,1.707,32
hovercraft,3.6,1.87,35
hug,6.688,0.682,32
hull,3.636,1.685,33
human,6.48,0.854,25
humane,5.219,1.515,32
humanitarian,3.515,1.861,33
humanity,5.677,1.658,34
humble,5.727,1.355,33
humiliate,5.387,1.452,31
humiliated,5.529,1.334,34
humiliation,5.469,1.392,32
hummingbird,4.382,2.17,34
humorous,6.194,0.965,31
humour,6.182,0.796,33
hurdle,4.733,1.731,30
hurricane,5.394,2.014,33
hurry,6.125,0.992,32
hurt,6.219,0.927,32
husband,6.212,1.037,33
hush,4.909,1.505,33
hydrant,3.529,1.944,34
hymn,4.324,2.111,34
hypothesis,5.5,1.558,34
ice,6.333,0.978,30
iceberg,5.0,1.69,35
icing,5.429,1.522,28
idea,6.143,1.046,35
ideal,5.733,1.315,30
identity,5.5,1.296,28
idiot,6.273,0.93,33
idiotic,6.212,1.008,33
idle,4.345,1.492,29
idol,4.321,1.794,28
igloo,3.844,1.805,32
ignorant,5.625,1.166,32
ignore,6.233,0.92,30
ill,5.758,1.518,33
illness,6.032,1.177,31
illusion,5.059,1.552,34
illustration,5.656,1.492,32
image,5.778,1.197,27
imagination,6.147,1.033,34
imaginative,5.853,1.353,34
imagine,6.382,0.728,34
imam,2.088,1.805,34
immature,5.606,1.687,33
immense,5.7,1.159,30
immoral,4.818,1.66,33
immune,5.529,1.334,34
immunity,4.909,1.815,33
impact,5.903,1.118,31
impair,4.061,1.722,33
impaired,4.862,1.676,29
import,5.091,1.658,33
important,6.6,0.748,25
imported,5.6,1.541,30
impose,4.241,1.546,29
imposing,4.735,1.441,34
impossible,6.088,1.197,34
impotent,3.765,1.956,34
impress,6.0,1.029,34
impression,5.697,1.337,33
impressionism,3.057,1.82,35
impressive,5.706,1.296,34
impropriety,2.485,1.438,33
improve,6.235,0.769,34
improvement,5.879,1.2,33
impulse,5.387,1.808,31
impulsive,5.353,1.532,34
inane,2.706,1.978,34
incentive,5.485,1.417,33
incest,4.656,1.93,32
inch,5.71,1.083,31
incident,5.515,1.417,33
incompetent,4.412,1.593,34
incredible,6.185,1.09,27
indentify,4.563,2.045,32
independence,6.37,0.777,27
independent,6.539,1.082,26
index,4.633,1.602,30
indifferent,5.294,1.446,34
indoor,6.25,0.866,32
induce,4.094,1.422,32
industrial,4.844,1.641,32
industry,5.813,1.285,32
inebriated,3.625,2.204,32
inefficient,5.257,1.518,35
infant,5.469,1.601,32
infatuation,4.364,1.648,33
infect,6.129,1.07,31
infection,5.313,1.59,32
infectious,5.063,1.694,32
inferior,5.355,1.733,31
infinite,4.824,1.723,34
infinity,5.382,1.609,34
infirm,2.839,1.743,31
infirmary,4.531,1.952,32
inflame,4.091,1.712,33
infringe,3.559,1.684,34
ingratitude,3.5,1.753,34
inhabitant,4.0,1.94,34
injury,5.903,0.995,31
ink,5.4,1.296,25
inkling,3.6,1.727,35
inn,4.576,1.875,33
innate,4.344,1.613,32
innocent,5.853,1.309,34
input,4.857,1.684,28
insane,6.094,1.182,32
insanity,5.677,1.594,31
insect,6.063,1.345,32
insecticide,4.091,1.865,33
insecure,5.875,1.386,32
insecurity,5.794,1.301,34
insincere,4.833,1.635,30
insolent,3.758,2.001,33
inspect,5.794,1.301,34
inspection,5.235,1.496,34
inspector,4.939,1.65,33
inspiration,6.321,0.804,28
inspire,5.793,1.095,29
inspired,5.912,1.172,34
install,6.0,1.336,28
installed,5.618,1.515,34
instance,4.867,1.431,30
instant,5.793,1.063,29
instinct,5.765,1.33,34
institution,5.0,1.633,33
instructor,5.25,1.153,28
instrument,6.0,1.25,32
insufficient,5.323,1.468,31
insult,5.727,1.286,33
insulting,5.697,1.381,33
insurance,5.906,1.422,32
intellect,5.531,1.392,32
intellectual,6.091,0.965,33
intelligence,6.469,0.866,32
intelligent,6.188,0.95,32
intend,5.344,1.337,32
intense,5.735,1.12,34
intercontinental,3.0,1.621,35
intercourse,5.438,1.638,32
interest,6.206,1.106,34
interest (attention),6.177,0.821,34
interest (monetary),5.03,1.732,33
interesting,6.059,1.259,34
interim,3.147,2.102,34
interview,6.233,1.146,30
intimate,6.156,1.003,32
introduce,5.727,1.238,33
introduction,6.226,0.941,31
intruder,4.941,1.571,34
invader,4.97,1.749,33
inventor,4.714,1.83,28
invest,5.455,1.437,33
investigation,5.576,1.371,33
investment,4.706,1.654,34
invoice,4.697,1.642,33
iron,5.909,1.288,33
iron (metal),6.125,1.364,32
iron (press),5.353,1.551,34
ironing,5.424,1.538,33
irony,5.394,1.516,33
irresistible,5.788,1.513,33
irritate,5.515,1.5,33
irritating,5.724,1.284,29
irritation,5.269,1.227,26
island,5.625,1.635,32
islander,3.482,2.201,27
isle,5.167,1.772,30
issue,5.606,1.229,33
issue (distribute),4.441,1.818,34
issue (topic),5.882,1.255,34
itchy,5.714,1.333,28
item,6.059,1.282,34
ivory,3.893,2.006,28
jackal,3.559,2.003,34
jacket,6.412,0.878,34
jacuzzi,4.412,2.031,34
jaguar,5.0,2.031,32
jail,5.771,1.605,35
jailer,3.886,2.201,35
jam,6.094,1.042,32
jam (preserve),5.794,1.51,34
jam (traffic),6.059,1.589,34
jargon,4.5,1.708,30
jazz,5.5,1.5,32
jealous,6.0,1.065,30
jealousy,5.706,1.296,34
jeans,6.571,0.863,28
jeep,4.877,1.817,57
jelly,5.313,1.333,32
jellyfish,5.625,1.576,32
jeopardy,4.229,1.774,35
jet,5.471,1.702,34
jewel,5.121,1.701,33
jewellery,6.182,1.217,33
jewels,5.788,1.665,33
jigsaw,5.71,1.689,31
job,6.4,0.879,30
jockey,4.344,1.725,32
jog,5.849,1.5,33
jogging,6.484,0.798,31
joiner,5.114,1.72,35
joint,5.179,1.605,28
joint (elbow),5.625,1.452,32
joint (meat),5.576,1.303,33
joke,6.353,0.967,34
jolly,4.824,1.977,34
journal,5.344,1.449,32
joy,6.094,1.259,32
joyful,5.588,1.375,34
jubilant,3.576,1.939,33
judge,5.219,1.43,32
judge (courtroom),5.212,1.996,33
judge (evaluate),5.714,1.364,35
jug,5.807,1.401,31
juggle,4.968,1.975,31
juggler,4.313,1.944,32
jumble,4.969,1.845,32
jumper,6.323,1.228,31
jumper (athlete),4.882,2.083,34
jumper (sweater),6.333,1.295,33
jungle,5.323,1.803,31
junk,5.424,1.538,33
jury,4.909,1.712,33
justice,5.697,1.337,33
justify,5.636,1.322,33
kangaroo,4.577,1.822,26
keen,5.333,1.186,27
keg,3.788,1.822,33
ketchup,6.375,1.111,32
key,6.4,0.932,35
key (crucial),5.897,1.125,29
key (keyboard),6.219,0.992,32
key (lock),6.235,1.059,34
key (musical),5.094,1.444,32
keyboard,6.485,0.892,33
keys,6.559,0.847,34
kick,6.29,0.99,31
kidnap,5.364,1.738,33
kidnapped,4.844,1.394,32
kidney,5.394,1.874,33
kids,6.303,1.029,33
kids (children),6.455,0.924,33
kids (goats),3.794,1.982,34
kill,5.344,1.743,32
killed,5.412,1.574,34
killer,5.531,1.677,32
kilt,5.114,1.6,35
kin,4.281,1.858,32
kind,6.448,0.854,29
kind (nice),6.25,1.0,32
kind (type),5.303,1.547,33
king,6.214,1.206,28
kingdom,4.926,1.762,27
kinky,5.364,1.494,33
kipper,3.971,2.189,34
kiss,6.375,1.244,32
kissing,6.438,0.966,32
kite,5.469,1.75,32
kite (bird),3.03,1.784,33
kite (toy),5.588,1.717,34
kitten,6.031,1.63,32
kiwi,4.667,1.804,33
kiwi (bird),4.088,1.931,34
kiwi (fruit),5.818,1.546,33
kiwi (New Zealander),3.767,2.044,30
kneel,5.71,1.249,31
knife,6.467,0.67,30
knifed,5.324,1.794,34
knight,4.484,1.829,31
knit,4.724,1.818,29
knock,6.355,1.002,31
knot,5.324,1.71,34
knots,5.032,1.675,31
knots (rope),5.546,1.578,33
knots (speed),3.324,1.81,34
know,6.625,0.754,24
knowledge,6.231,0.973,26
knuckle,5.438,1.731,32
knuckles,5.375,1.386,32
koala,4.69,1.764,29
label,5.774,1.069,31
lace,5.588,1.629,34
laced,4.455,1.86,33
laces,5.588,1.478,34
lacking,5.063,1.657,32
lad,5.758,1.478,33
ladder,5.941,1.187,34
ladies,6.567,0.716,30
lady,6.273,1.441,33
ladybird,5.824,1.706,34
lager,5.733,1.365,30
lagoon,4.273,2.078,33
lake,5.714,1.666,28
lamb,5.594,1.578,32
lamp,6.438,0.827,32
lance,2.971,1.558,35
land,6.038,1.098,53
landing,5.697,1.193,33
landing (plane),5.559,1.397,34
landing (stairs),4.677,1.761,34
landscape,5.656,1.406,32
lane,5.647,1.493,34
language,6.355,0.9,31
lantern,5.094,1.721,32
lapel,3.121,2.027,33
large,6.565,0.648,23
lark,3.25,2.0,32
lark (bird),4.406,2.075,32
lark (fun),2.727,1.763,33
last,5.969,1.287,32
latent,3.452,2.061,31
laugh,6.647,0.588,34
laughter,6.286,0.92,28
launch,4.9,1.599,30
lavish,4.133,1.784,30
law,5.929,1.132,28
lawn,4.48,1.446,25
lawsuit,4.471,2.004,34
lawyer,5.788,1.273,33
lazy,6.258,0.983,31
lead,5.206,1.586,34
lead (direct),5.543,1.499,35
lead (heavy metal),4.629,1.958,35
lead (leash),5.606,1.632,33
leader,6.114,1.19,35
leaf,6.212,1.148,33
leaflet,5.719,1.179,32
league,4.807,1.674,31
lean,5.375,1.728,32
lean (skinny),4.758,1.892,33
lean (tilt),5.471,1.631,34
learn,6.0,1.437,31
learning,6.29,1.141,31
least,5.853,1.191,34
leather,5.813,1.261,32
leaves,6.303,1.0,33
lecture,6.576,0.74,33
lecturer,6.206,1.301,34
ledge,5.452,1.499,31
leg,6.594,0.785,32
leg (component),5.467,1.784,30
leg (limb),6.5,0.814,34
legal,6.032,1.177,31
legend,5.531,1.224,32
legend (key),3.781,2.301,32
legend (tale),5.057,1.739,35
leggings,5.394,1.757,33
legion,3.219,1.576,32
legislation,5.032,1.732,31
legislator,3.394,1.594,33
legs,6.593,0.733,27
leisure,5.5,1.44,34
lemon,6.333,1.089,27
lemonade,5.407,1.727,27
lend,5.645,0.969,31
length,6.269,0.811,26
leopard,5.281,1.586,32
leprosy,3.0,2.06,33
lesbian,6.177,1.124,34
lesson,6.265,0.779,34
letter,5.97,0.937,33
letter (alphabet),6.313,1.424,32
letter (correspondence),5.943,1.218,35
letters,6.219,1.192,32
letters (alphabet),5.971,1.465,34
letters (correspondence),5.294,1.637,34
lettuce,6.375,1.166,32
liar,6.172,0.912,29
liberty,5.156,1.622,32
librarian,5.576,1.498,33
library,6.625,0.74,32
lice,4.037,2.117,27
lid,6.121,1.094,33
lie,6.379,0.715,29
lie (position),6.031,1.447,32
lie (untruth),6.412,1.088,34
lies,6.0,1.174,29
lies (position),5.647,1.588,34
lies (untruths),6.147,1.191,34
life,6.741,0.583,27
lift,5.807,1.468,31
lift (elevator),6.414,0.966,29
lift (raise),5.853,1.167,34
light,6.52,0.64,25
light (brightness),6.516,0.757,31
light (weight),5.906,1.128,32
lightbulb,6.563,0.864,32
lighthouse,4.912,1.634,34
lighting,5.968,1.332,31
lightning,5.939,1.632,33
lights,6.333,0.91,33
like,6.727,0.509,33
like (love),6.758,0.74,33
like (similar to),6.235,1.516,34
lilac,4.464,1.701,28
limb,5.059,1.552,34
limb (body),5.294,1.741,34
limb (tree),3.629,1.929,35
limber,3.438,2.015,32
lime,5.704,1.328,27
limit,5.735,1.267,34
limited,5.387,1.262,31
limousine,4.471,2.132,34
limp,5.161,1.483,31
line,5.735,1.379,34
linear,4.667,1.918,33
link,5.3,1.464,30
lion,5.836,1.487,55
lioness,4.909,1.73,33
lip,6.375,1.139,32
lips,6.52,0.806,25
lipstick,5.708,1.274,24
liquid,6.125,0.96,32
liquor,5.618,1.698,34
list,6.281,1.007,32
listless,3.387,1.979,31
literature,5.824,1.361,34
litre,6.242,1.102,33
litter,6.061,1.229,33
litter (animal babies),5.188,1.878,32
litter (trash),5.941,1.235,34
little,6.406,0.744,32
live,6.094,0.914,32
live (not recorded),6.313,0.982,32
live (to exist),6.206,1.079,34
lively,5.656,1.265,32
lizard,5.677,1.73,31
llama,4.344,1.743,32
load,5.688,1.55,32
loaf,5.692,1.136,26
loaf (be lazy),3.242,2.031,33
loaf (bread),6.333,1.247,33
loan,5.71,1.325,31
lobster,5.029,1.654,34
locate,5.029,1.505,34
location,6.219,1.053,32
lock,5.943,1.473,35
lock (door),6.065,1.413,31
lock (hair),4.688,1.81,32
locker,5.677,1.408,34
locket,5.25,1.75,32
log,5.75,1.5,32
log (record),4.606,2.014,33
log (wood),5.212,1.788,33
logs,5.484,1.624,31
logs (records),3.781,1.672,32
logs (wood),5.313,1.59,32
loins,3.065,1.831,31
lonely,6.482,0.631,27
long,6.364,0.915,33
long (not short),6.394,0.919,33
long (yearn),4.353,1.747,34
longing,4.781,1.634,32
loop,5.531,1.274,32
loophole,4.0,1.857,29
loose,4.931,1.258,29
lord,4.467,1.765,30
lorry,6.03,1.087,33
lose,6.063,0.966,32
loser,5.485,1.54,33
lost,6.344,0.888,32
lottery,5.677,1.13,34
loud,6.419,0.872,31
louse,3.031,1.649,32
lousy,4.235,1.646,34
lovable,5.941,0.906,34
love,6.906,0.292,32
lovely,6.242,0.954,33
lover,6.273,0.897,33
loving,6.343,0.86,35
low,5.938,1.321,32
loyal,5.875,1.317,32
loyalty,5.647,1.281,34
lubricant,5.059,1.662,34
lubricate,4.677,1.634,31
luck,5.879,1.552,33
lucky,6.083,1.32,24
luggage,5.235,1.986,34
lumber,3.969,1.976,32
lumber (move slowly),4.088,2.092,34
lumber (wood),3.788,1.737,33
lump,5.455,1.479,33
lunch,6.75,0.612,32
lunching,3.387,2.165,31
lungs,6.182,1.424,33
lure,4.546,1.742,33
luscious,3.546,1.86,33
lush,4.636,1.982,33
lust,5.781,1.363,32
luxury,5.4,1.451,30
lynx,3.788,1.822,33
lyrics,6.0,0.983,29
macabre,2.882,2.04,34
macaroni,5.346,1.775,26
machine,5.656,1.471,32
mad,6.323,1.089,31
mad (angry),6.0,1.128,33
mad (crazy),6.0,1.27,31
madman,4.727,1.638,33
madness,5.563,1.413,32
magazine,5.889,1.197,27
magazine (ammunition),3.735,2.214,34
magazine (publication),6.152,1.077,33
maggot,4.242,1.652,33
magic,6.061,1.127,33
magical,5.765,1.535,34
magnificent,5.294,1.563,34
magnitude,4.656,1.743,32
maid,5.03,1.977,33
maiden,3.719,2.035,32
maids,4.906,1.942,32
mail,6.147,1.498,34
main,6.353,0.967,34
maize,3.781,1.866,32
major,5.179,1.283,28
majority,5.949,1.255,59
make,6.242,1.232,33
malady,2.125,1.691,32
malaria,4.765,1.911,34
malice,4.03,1.817,33
malicious,4.667,1.995,33
mall,3.815,1.886,27
mallet,5.061,1.89,33
mammal,5.382,1.237,34
mammoth,4.438,2.015,32
man,6.677,0.83,34
management,5.903,1.174,31
manager,6.25,0.829,32
mangle,3.677,1.859,34
maniac,4.697,1.784,33
manic,5.563,1.391,32
mankind,4.071,1.771,28
manner,5.226,1.496,31
mansion,5.077,1.639,26
manure,4.31,1.621,29
many,6.367,0.836,30
marital,5.065,1.39,31
mark,5.677,1.254,31
mark (grade),6.242,1.156,33
mark (smudge),5.441,1.288,34
market,5.844,1.149,32
marquee,3.971,1.74,34
marriage,6.031,1.311,32
married,6.118,1.207,34
marry,5.807,1.654,31
marsh,3.794,2.026,34
marshal,3.194,1.786,31
martial,3.333,2.04,33
marvel,3.588,1.682,34
mask,5.969,1.468,32
