word,mean,std,n
fort,5.667,0.943,33
fortress,5.242,1.538,33
fortuitous,4.167,1.027,24
fortunate,3.97,0.937,33
fortune,3.943,1.12,35
forty,4.177,1.097,34
forum,4.235,1.031,34
fought,5.636,1.039,33
foul,4.625,0.82,32
foul (disgusting),4.943,0.893,35
foul (penalty),5.375,0.96,32
fountain,3.206,0.932,34
fowl,4.424,0.986,33
fox,4.486,1.251,35
foxes,3.867,1.258,30
foxy,2.182,0.869,33
fragrance,1.647,0.8,34
fragrant,1.971,0.923,34
frail,3.286,1.161,35
frame,4.118,1.409,34
franchise,4.486,1.204,35
frank,4.667,0.943,33
frantic,3.606,1.013,33
fraud,4.735,0.917,34
freak,4.226,0.831,31
freaky,3.839,0.987,31
freckle,2.943,1.145,35
free,3.686,1.166,35
freed,3.939,1.127,33
freedom,4.086,1.228,35
freeze,4.441,0.976,34
fresh,3.206,1.367,34
friction,4.559,0.914,34
fridge,4.139,1.134,36
friend,3.515,1.131,33
friendly,2.879,0.913,33
friendship,3.029,1.028,35
fright,3.464,0.944,28
frightened,3.103,0.845,29
frightening,4.31,0.986,29
frigid,3.029,1.424,34
frock,1.75,0.866,32
frog,4.433,0.716,30
froth,3.742,1.077,31
frown,4.824,1.124,34
frozen,3.853,0.772,34
frugal,4.2,1.233,25
frustrate,4.697,1.114,33
frustrated,4.273,1.286,33
frustration,4.686,1.489,35
fuck,5.313,1.379,32
fuck (exclamation),5.429,1.358,35
fuck (sex),5.382,1.237,34
fucker,5.629,1.071,35
fucks,5.273,1.188,33
fuel,5.314,0.979,35
full,4.424,0.78,33
fun,3.353,1.326,34
function,4.529,1.311,34
fund,4.314,1.09,35
funeral,4.294,0.708,34
fungal,4.353,0.636,34
fungus,4.629,0.759,35
funky,3.771,1.311,35
funny,4.353,1.16,34
fur,2.625,1.218,32
furious,4.8,1.45,35
furniture,3.364,1.202,33
furry,3.455,1.499,33
fury,5.257,1.273,35
fuse,4.889,1.021,36
fusion,4.281,1.152,32
fuss,3.273,1.108,33
futile,4.031,1.104,32
future,3.606,0.919,33
gadget,5.727,0.93,33
gag,4.118,0.867,34
gag (choker),4.429,1.178,35
gag (joke),4.515,0.957,33
gaiety,3.44,1.299,25
gain,4.273,0.897,33
gala,3.0,1.0,34
galaxy,3.844,1.228,32
gale,3.971,1.159,35
gallant,5.121,1.533,33
galleon,4.867,1.31,30
gallery,3.273,1.052,33
galley,4.321,1.197,28
game,4.719,1.305,32
game (animal),4.914,1.317,35
game (sport),5.735,0.779,34
garbage,5.029,1.082,35
garden,3.206,1.106,34
gardener,4.818,1.217,33
gardens,2.853,0.879,34
garlic,4.0,0.947,29
garment,2.724,0.783,29
garter,1.936,1.294,31
gash,4.4,1.224,35
gasp,2.829,0.91,35
gastric,4.125,1.111,32
gate,4.114,0.747,35
gather,3.853,1.263,34
gaunt,4.143,1.187,28
gay,4.618,1.534,34
gay (homosexual),5.556,1.322,36
gay (joyous),3.455,1.559,33
gaze,3.147,0.912,34
gazelle,2.424,1.207,33
gear,4.788,1.343,33
gem,2.229,0.897,35
gender,3.727,1.052,33
general,4.143,0.723,35
general (common),4.0,0.492,33
general (military),6.471,0.776,34
generation,3.912,1.011,34
generous,3.257,1.155,35
genes,3.781,1.243,32
genius,4.516,1.16,31
genocide,5.433,1.174,30
gentle,2.5,1.17,34
gentleman,6.548,0.978,31
geologist,5.061,1.099,33
geology,4.857,1.125,35
gerbil,4.0,0.968,32
germinate,3.531,1.299,32
germs,4.546,0.891,33
gesture,3.971,1.207,35
ghastly,3.971,1.2,34
ghetto,5.121,1.174,33
ghost,4.147,0.944,34
ghoul,4.625,0.96,32
giant,5.441,1.117,34
gift,3.036,1.017,28
giggle,1.886,0.708,35
gin,3.657,1.351,35
gingerbread,3.152,1.282,33
giraffe,3.657,0.924,35
girdle,3.029,1.581,34
girl,1.364,0.881,33
girls,1.182,0.458,33
girly,1.114,0.398,35
gist,4.056,0.815,36
give,3.25,1.0,32
glacial,3.5,1.199,32
glacier,4.086,1.339,35
glad,3.606,0.919,33
glamorous,1.625,0.927,32
glamour,1.849,0.821,33
glance,3.194,0.965,31
glanced,3.364,1.039,33
glass,3.786,0.773,28
glasses,4.059,0.968,34
glasses (drinks),4.086,1.105,35
glasses (eye),4.061,0.983,33
glee,2.647,0.967,34
glimpse,3.438,0.788,32
glitter,1.914,1.156,35
gloat,5.0,1.436,32
global,4.629,1.044,35
globe,4.303,1.403,33
gloom,4.594,0.861,32
gloomy,4.469,0.829,32
glorious,2.743,0.936,35
glory,4.853,1.286,34
glove,3.177,1.042,34
gloves,3.5,1.266,34
glow,2.735,0.885,34
glowing,2.546,1.047,33
glue,4.029,0.747,34
goal,5.03,0.969,33
goat,4.621,0.665,29
goblet,4.714,1.084,35
goblin,5.588,1.061,34
god,5.212,1.273,33
goddess,1.171,0.506,35
gods,4.857,1.533,35
goggles,4.194,1.06,31
gold,3.514,1.422,35
golden,2.629,1.267,35
goldfish,3.594,0.861,32
golf,5.788,1.008,33
golfer,5.912,0.919,34
good,3.625,0.927,32
goodbye,3.914,1.131,35
goodness,2.933,0.964,30
goofy,4.971,0.923,34
goose,3.886,0.919,35
gore,5.552,1.003,29
gorge,4.75,1.031,32
gorge (canyon),4.971,1.098,34
gorge (overeat),4.294,1.125,34
gorgeous,1.686,1.036,35
gorilla,5.625,1.269,32
gossip,1.971,1.298,35
gothic,3.515,1.373,33
govern,5.188,1.236,32
government,5.912,1.067,34
grab,4.563,1.059,32
grace,1.914,0.906,35
graceful,1.912,0.853,34
grade,3.813,0.916,32
grade (mark),4.333,1.005,33
grade (slope),4.143,0.798,35
gradual,3.706,0.516,34
graduate,3.941,1.056,34
graduation,4.118,0.582,34
grain,4.2,1.116,35
grain (sand),3.829,0.845,35
grain (wheat),3.879,1.066,33
grammar,3.971,1.014,34
grampa,6.429,0.935,35
grandfather,6.412,0.943,34
grandma,1.177,0.567,34
grandmother,1.222,0.533,36
grandpa,6.606,1.013,33
granite,5.0,1.25,32
granny,1.294,0.62,34
grape,3.75,0.634,28
grapes,3.118,0.9,34
graph,4.75,0.866,32
graphic,4.882,0.832,34
grasp,4.559,1.09,34
grass,3.931,1.015,29
grasshopper,4.229,0.759,35
grateful,2.912,1.121,34
gratitude,3.088,1.039,34
grave,4.345,0.543,29
grave (cemetary),4.576,0.986,33
grave (serious),4.886,1.115,35
gravel,5.276,0.867,29
gravity,4.344,0.852,32
grease,4.882,1.157,34
great,4.0,1.181,33
greed,5.594,1.114,32
greedy,5.121,1.094,33
green,4.296,0.974,27
green (colour),3.743,1.203,35
green (environmental),3.03,1.0,33
green (naive),3.807,1.06,31
greet,3.576,1.156,33
grenade,6.086,0.874,35
grey,4.697,0.87,33
griddle,4.367,1.169,30
grief,3.588,0.974,34
grieve,3.486,1.251,35
grim,4.943,1.145,35
grime,5.091,1.138,33
grin,4.371,1.221,35
grind,4.971,1.2,34
gripe,4.393,0.976,28
groom,6.571,0.767,35
groom (bride),6.028,1.5,36
groom (look after),3.758,1.939,33
gross,4.735,1.066,34
grotesque,5.121,1.008,33
ground,4.438,0.659,32
grow,4.103,0.845,29
growl,5.714,1.185,35
guard,5.515,0.857,33
guest,3.613,1.006,31
guide,4.118,1.022,34
guided,3.543,0.769,35
guilt,4.061,1.127,33
guilty,4.706,1.177,34
guitar,4.964,1.052,28
gullet,4.692,0.91,26
gullible,4.212,0.807,33
gun,6.057,0.826,35
gym,5.219,0.992,32
gymnast,2.677,1.277,34
gymnastics,2.559,1.09,34
habit,3.862,1.239,65
habit (nun),2.258,1.015,31
habit (smoking),4.794,1.158,34
habituate,3.8,0.894,25
hackney,4.9,1.375,30
hair,2.645,1.033,31
hairdryer,1.941,0.998,34
half,3.971,0.696,35
hall,4.103,0.803,29
hallucination,3.912,0.781,34
hallway,3.824,0.663,34
ham,4.471,0.882,34
hamlet,4.636,1.367,33
hammer,5.971,0.923,34
hammered,5.576,1.207,33
hammered (drunk),5.912,1.067,34
hammered (nail),5.971,0.822,34
hammock,4.382,0.94,34
hamster,3.529,1.144,34
hand,4.25,1.299,36
handbag,1.406,0.701,32
handful,4.265,0.851,34
handicapped,4.177,0.663,34
handkerchief,4.0,1.645,34
handle,4.265,0.917,34
handler,4.438,1.029,32
hands,3.867,0.806,30
handsome,6.171,1.028,35
handy,4.879,0.977,33
hang,4.276,1.111,29
hanged,5.257,0.905,35
hankering,4.0,1.136,31
hanky,4.091,1.525,33
haphazard,4.548,0.836,31
happily,3.441,0.811,34
happiness,3.212,1.273,33
happy,3.467,0.884,30
harbour,4.686,1.26,35
hard,5.394,0.983,33
hard (not easy),4.571,1.022,35
hard (not soft),5.515,0.783,33
hardship,4.794,1.207,34
harm,4.758,1.102,33
harmful,4.6,1.398,35
harmonica,3.618,1.189,34
harmony,2.733,0.964,30
harness,4.031,1.015,32
harp,2.492,1.153,63
harp (instrument),2.457,0.996,35
harp (pick on),3.125,1.341,32
harpsichord,3.238,1.191,21
harsh,4.914,1.339,35
harvest,4.25,1.122,28
hat,4.152,1.184,33
hatch,4.0,1.073,33
hate,4.857,1.268,35
hatred,4.594,1.455,32
have,3.824,0.567,34
haven,2.371,1.017,35
hawk,5.394,1.127,33
hawk (bird),4.971,1.272,34
hawk (sell),4.759,0.727,29
hay,4.182,1.029,33
hazard,4.853,0.879,34
haze,4.412,1.061,34
head,4.118,0.867,34
head (body),4.353,1.026,34
head (leader),5.206,1.41,34
head (semen),6.353,0.871,34
headache,3.824,1.339,34
headlights,4.563,0.659,32
headphones,4.265,0.851,34
headquarters,5.206,1.207,34
heal,2.912,1.38,34
health,3.656,0.643,32
healthy,3.5,1.289,34
hear,3.939,0.886,33
heard,3.912,1.292,34
hearing,3.912,0.781,34
hearing (court),4.941,1.083,34
hearing (ear),4.206,0.759,34
heart,2.633,1.016,30
hearth,3.464,0.906,28
heater,4.258,0.983,31
heaven,3.147,1.115,34
heavy,5.333,0.869,30
hedgehog,4.071,0.997,28
heel,2.857,1.417,35
heir,4.714,1.541,35
helicopter,5.455,0.956,33
hell,5.0,1.014,35
help,3.206,1.183,34
helpful,3.156,1.121,32
helpless,3.364,1.251,33
hen,2.029,0.878,35
hen (chicken),1.833,1.213,36
hen (woman),1.485,1.077,33
henchman,6.364,0.771,33
herb,3.029,1.098,34
herbal,3.0,1.0,34
herd,4.387,0.656,31
heredity,3.933,1.031,30
hernia,4.441,0.847,34
hero,5.743,0.905,35
heroin,4.147,1.556,34
heroine,2.382,1.847,34
heroism,4.375,1.728,32
herring,3.914,0.806,35
hesitant,3.697,0.904,33
hesitate,3.686,0.747,35
hesitation,4.029,1.014,34
hidden,3.743,0.966,35
hide,3.906,0.98,32
hideaway,4.2,1.19,35
hierarchy,5.294,1.201,34
high,4.206,1.346,34
highway,4.912,1.222,34
hilarious,3.829,1.444,35
hill,4.25,0.829,28
hinder,4.273,0.75,33
hint,3.794,0.583,34
hippie,3.567,1.116,30
hippo,4.2,1.19,35
hippopotamus,4.4,1.398,35
historical,4.794,1.106,34
history,4.576,0.954,33
hit,5.429,1.05,35
hit (beat on),5.088,1.314,34
hit (music),3.735,0.949,34
hobble,4.353,0.836,34
hockey,4.516,1.434,31
hog,5.639,0.822,36
hold,3.677,1.118,31
hold (grasp),4.576,1.129,33
hold (store),4.412,0.943,34
holiday,3.636,0.881,33
holidays,3.667,0.765,33
hollow,4.118,0.758,34
holy,3.882,1.078,34
home,2.567,1.055,30
homicide,5.343,0.955,35
honest,2.824,1.07,34
honesty,3.118,1.255,34
honey,2.455,1.047,33
honeycomb,2.714,1.209,35
honeymoon,2.606,1.127,33
honour,4.514,1.61,35
hood,4.667,1.172,33
hooded,5.212,1.037,33
hoof,4.091,1.24,33
hook,4.571,0.838,35
hooker,2.735,1.93,34
hooker (prostitute),2.286,1.504,35
hooker (rugby),6.097,1.146,31
hooves,4.6,1.101,35
hope,2.971,1.175,34
hopeful,3.121,0.844,33
horn,4.879,1.148,33
horrible,4.296,0.853,27
horrid,4.971,1.0,35
horror,4.967,1.016,30
horse,3.857,0.875,28
hospital,3.829,0.971,35
host,3.303,1.337,33
hostage,4.629,1.333,35
hostess,1.486,0.841,35
hostile,5.618,0.971,34
hotel,3.771,0.897,35
hound,5.444,1.066,36
hound (dog),5.5,0.866,32
hound (persist),4.941,1.282,34
hour,4.03,0.46,33
house,3.571,1.083,28
hover,4.121,1.066,33
hovercraft,5.412,1.032,34
hug,2.382,1.0,34
hull,5.063,0.966,32
human,3.839,0.677,31
humane,3.546,1.104,33
humanitarian,3.758,1.207,33
humanity,3.485,1.077,33
humble,3.4,1.335,35
humiliate,4.061,1.278,33
humiliated,3.618,1.0,34
humiliation,3.706,1.226,34
hummingbird,2.824,1.2,34
humorous,4.212,1.249,33
humour,4.0,1.069,35
hurdle,4.5,0.849,34
hurricane,5.143,1.334,35
hurry,3.824,1.224,34
hurt,3.8,1.45,35
husband,6.441,0.976,34
hush,3.182,0.968,33
hydrant,4.543,0.648,35
hymn,3.657,1.094,35
hypothesis,4.343,0.924,35
ice,4.273,1.136,33
iceberg,4.486,0.874,35
icing,2.897,1.155,29
idea,3.571,1.178,35
ideal,3.485,1.019,33
identity,4.031,1.075,32
idiot,5.333,0.974,33
idiotic,5.194,0.995,36
idle,4.433,0.883,30
idol,3.967,1.048,30
igloo,4.5,1.15,28
ignorant,4.727,1.081,33
ignore,4.424,0.986,33
ill,4.029,0.664,34
illness,3.939,0.851,33
illusion,3.824,1.014,34
illustration,3.364,1.01,33
image,3.419,0.908,31
imagination,2.943,0.893,35
imaginative,2.818,1.14,33
imagine,3.294,1.016,34
imam,5.278,1.239,18
immature,4.743,1.499,35
immense,4.844,1.228,32
immoral,4.265,1.009,34
immune,4.063,1.298,32
immunity,4.029,1.224,34
impact,4.727,1.081,33
impair,4.333,0.841,33
impaired,3.933,0.249,30
import,4.273,0.565,33
important,4.345,0.957,29
imported,4.353,1.108,34
impose,4.552,0.894,29
imposing,5.091,1.264,33
impossible,4.6,1.176,35
impotent,5.129,1.408,31
impress,3.727,1.136,33
impression,4.0,0.739,33
impressionism,4.059,1.282,34
impressive,4.059,1.162,34
impropriety,3.926,0.858,27
improve,3.886,0.887,35
improvement,4.206,1.301,34
impulse,3.824,1.271,34
impulsive,3.971,1.383,35
inane,4.042,0.79,24
incentive,3.677,1.28,31
incest,4.529,1.091,34
inch,4.515,0.957,33
incident,4.469,0.79,32
incompetent,4.486,1.052,35
incredible,3.75,1.199,32
indentify,4.067,0.814,30
independence,4.1,1.422,30
independent,3.483,1.632,29
index,4.115,0.64,26
indifferent,4.242,0.986,33
indoor,3.5,0.777,34
induce,3.485,1.234,33
industrial,5.394,1.043,33
industry,5.629,1.071,35
inebriated,5.154,1.063,26
inefficient,4.441,1.117,34
infant,2.758,0.954,33
infatuation,3.0,1.393,33
infect,4.581,0.794,31
infection,4.4,0.835,35
infectious,4.118,0.9,34
inferior,4.371,1.267,35
infinite,3.906,1.234,32
infinity,3.943,1.756,35
infirm,4.036,0.865,28
infirmary,3.4,0.8,30
inflame,4.125,1.053,32
infringe,4.118,0.758,34
ingratitude,4.515,0.925,33
inhabitant,4.257,0.731,35
injury,4.688,0.95,32
ink,4.593,0.733,27
inkling,3.294,0.986,34
inn,4.286,1.209,35
innate,3.906,0.914,32
innocent,2.571,1.077,35
input,4.154,0.662,26
insane,4.139,1.273,36
insanity,3.656,0.775,32
insect,4.529,0.947,34
insecticide,5.0,1.057,34
insecure,2.939,0.983,33
insecurity,2.588,1.24,34
insincere,4.233,0.955,30
insolent,4.606,1.013,33
inspect,4.765,1.002,34
inspection,4.394,0.919,33
inspector,5.618,0.94,34
inspiration,3.207,1.095,29
inspire,2.968,1.092,31
inspired,3.344,0.922,32
install,4.741,0.75,27
installed,4.971,0.923,34
instance,4.179,0.538,28
instant,3.969,0.952,32
instinct,4.382,1.394,34
institution,4.879,1.2,33
instructor,4.71,0.85,31
instrument,3.697,1.087,33
insufficient,3.875,1.053,32
insult,4.486,1.228,35
insulting,4.529,1.091,34
insurance,4.576,1.129,33
intellect,4.294,1.34,34
intellectual,3.771,1.551,35
intelligence,4.147,1.167,34
intelligent,3.686,1.19,35
intend,4.029,0.707,34
intense,4.4,1.398,35
intercontinental,4.212,1.094,33
intercourse,4.0,1.537,33
interest,3.743,0.936,35
interest (attention),3.471,1.398,34
interest (monetary),5.0,1.138,34
interesting,3.429,0.935,35
interim,4.231,0.75,26
interview,4.758,1.156,33
intimate,2.265,1.038,34
introduce,3.697,0.937,33
introduction,3.97,0.521,33
intruder,5.294,0.986,34
invader,5.667,0.943,33
inventor,5.063,0.899,32
invest,4.6,1.2,35
investigation,4.606,0.983,33
investment,5.235,0.941,34
invoice,4.273,0.664,33
iron,4.273,1.78,33
iron (metal),5.546,0.988,33
iron (press),3.353,1.185,34
ironing,2.636,1.123,33
irony,4.147,1.141,34
irresistible,2.333,1.198,33
irritate,4.212,1.32,33
irritating,3.929,0.997,28
irritation,4.517,1.038,29
island,3.667,0.91,33
islander,4.531,1.06,32
isle,3.471,1.377,34
issue,3.647,1.108,34
issue (distribute),3.943,1.145,35
issue (topic),3.971,0.822,34
itchy,4.067,0.512,30
item,3.829,0.609,35
ivory,3.821,1.283,28
jackal,4.727,1.136,33
jacket,4.629,1.244,35
jacuzzi,3.171,1.32,35
jaguar,5.182,1.403,33
jail,5.4,1.126,35
jailer,5.636,1.15,33
jam,3.364,0.979,33
jam (preserve),3.2,1.009,35
jam (traffic),5.056,0.97,36
jargon,4.9,0.978,30
jazz,4.452,1.266,31
jealous,3.147,1.216,34
jealousy,3.177,1.689,34
jeans,4.0,0.91,29
jeep,5.484,0.98,62
jelly,3.371,0.897,35
jellyfish,3.588,0.974,34
jeopardy,4.324,1.021,34
jet,5.061,1.043,33
jewel,2.114,0.979,35
jewellery,1.758,0.78,33
jewels,1.971,1.0,35
jigsaw,3.909,0.793,33
job,4.781,0.856,32
jockey,5.636,0.979,33
jog,3.636,1.039,33
jogging,3.697,1.029,33
joiner,5.941,0.968,34
joint,4.32,0.882,25
joint (elbow),4.235,0.597,34
joint (meat),5.371,0.988,35
joke,4.636,0.948,33
jolly,4.0,1.604,35
journal,3.485,0.892,33
joy,2.647,1.258,34
joyful,3.177,0.954,34
jubilant,3.324,1.206,34
judge,4.571,1.644,35
judge (courtroom),5.333,0.974,33
judge (evaluate),4.114,1.347,35
jug,3.912,1.314,34
juggle,4.697,0.834,33
juggler,4.912,0.853,34
jumble,4.417,1.14,36
jumper,4.581,1.071,31
jumper (athlete),4.971,0.985,34
jumper (sweater),4.294,1.201,34
jungle,4.879,1.122,33
junk,4.912,0.981,34
jury,4.647,0.936,34
justice,3.818,1.381,33
justify,3.647,0.836,34
kangaroo,3.833,0.898,30
keen,3.75,0.707,32
keg,5.5,0.916,34
ketchup,4.147,0.601,34
key,4.286,1.058,35
key (crucial),3.97,0.674,33
key (keyboard),4.088,0.742,34
key (lock),4.25,1.031,32
key (musical),3.343,1.308,35
keyboard,4.313,0.726,32
keys,4.057,1.194,35
kick,5.455,0.656,33
kidnap,5.265,1.521,34
kidnapped,4.059,1.282,34
kidney,4.0,0.756,35
kids,2.588,1.061,34
kids (children),2.5,1.17,34
kids (goats),3.743,0.84,35
kill,5.886,1.036,35
killed,4.914,1.025,35
killer,5.667,1.064,33
kilt,6.171,0.91,35
kin,3.943,1.286,35
kind,2.6,1.02,30
kind (nice),2.529,1.091,34
kind (type),3.677,1.021,34
king,6.806,0.569,36
kingdom,5.355,1.259,31
kinky,3.061,1.705,33
kipper,4.267,0.892,30
kiss,2.206,1.023,34
kissing,2.677,1.104,34
kite,3.677,1.156,34
kite (bird),3.394,1.127,33
kite (toy),4.057,1.17,35
kitten,2.147,1.061,34
kiwi,3.455,1.157,33
kiwi (bird),3.697,0.758,33
kiwi (fruit),3.257,0.936,35
kiwi (New Zealander),4.29,1.141,31
kneel,3.771,1.017,35
knife,5.161,1.05,31
knifed,5.853,0.845,34
knight,6.344,0.775,32
knit,2.281,0.943,32
knock,4.546,1.157,33
knot,4.912,0.981,34
knots,4.469,0.866,32
knots (rope),4.971,1.317,34
knots (speed),5.333,1.198,33
know,4.115,0.8,26
knowledge,4.379,1.031,29
knuckle,5.625,1.083,32
knuckles,5.382,0.971,34
koala,3.71,0.923,31
label,3.636,0.881,33
lace,2.029,1.175,34
laced,3.086,1.402,35
laces,3.429,0.994,35
lacking,4.152,0.744,33
lad,6.714,0.564,35
ladder,5.265,0.949,34
ladies,1.471,1.144,34
lady,1.0,0.0,35
ladybird,1.639,1.084,36
lager,5.939,0.919,33
lagoon,3.412,1.309,34
lake,3.433,0.989,30
lamb,2.971,0.923,34
lamp,3.636,0.979,33
lance,5.407,1.028,27
land,4.81,0.923,63
landing,4.324,0.674,34
landing (plane),4.688,1.014,32
landing (stairs),3.912,0.562,34
landscape,3.677,0.992,34
lane,3.853,0.912,34
language,3.219,0.927,32
lantern,3.629,1.071,35
lapel,4.393,1.205,28
large,5.167,1.067,30
lark,3.903,1.532,31
lark (bird),2.9,1.165,30
lark (fun),4.063,1.345,32
last,3.939,0.649,33
latent,4.406,1.027,32
laugh,3.235,0.972,34
laughter,3.7,0.737,30
launch,4.643,0.811,28
lavish,2.84,1.433,25
law,4.897,0.923,29
lawn,3.893,0.976,28
lawsuit,5.2,1.064,35
lawyer,4.529,1.194,34
lazy,4.647,0.836,34
lead,4.8,0.95,35
lead (direct),4.771,1.098,35
lead (heavy metal),5.4,1.074,35
lead (leash),4.546,1.233,33
leader,5.2,1.064,35
leaf,3.353,1.108,34
leaflet,3.788,0.537,33
league,5.257,0.996,35
lean,4.25,1.233,36
lean (skinny),3.091,1.311,33
lean (tilt),3.727,0.827,33
learn,3.471,0.813,34
learning,3.471,1.036,34
least,4.03,0.717,33
leather,4.471,1.218,34
leaves,3.343,0.924,35
lecture,4.03,0.969,33
lecturer,5.029,0.891,34
ledge,4.273,0.617,33
leg,4.088,1.337,34
leg (component),4.065,0.716,31
leg (limb),4.059,0.906,34
legal,4.727,1.052,33
legend,5.0,1.283,34
legend (key),4.179,0.966,28
legend (tale),4.886,1.282,35
leggings,1.939,0.776,33
legion,5.581,0.943,31
legislation,5.0,1.213,34
legislator,5.324,1.021,34
legs,3.0,1.155,33
leisure,3.371,1.267,35
lemon,3.482,0.877,27
lemonade,3.345,0.882,29
lend,3.964,0.731,28
length,4.379,0.715,29
leopard,4.059,1.162,34
leprosy,4.3,0.64,30
lesbian,1.6,0.835,35
lesson,3.771,0.796,35
letter,3.235,1.214,34
letter (alphabet),4.061,0.649,33
letter (correspondence),3.6,0.932,35
letters,3.618,1.213,34
letters (alphabet),3.939,0.694,33
letters (correspondence),3.727,0.93,33
lettuce,3.111,1.048,36
liar,4.364,1.322,33
liberty,3.853,1.263,34
librarian,2.529,1.144,34
library,3.781,0.739,32
lice,4.379,0.715,29
lid,3.971,0.514,34
lie,4.147,1.061,34
lie (position),3.677,0.794,34
lie (untruth),4.576,1.045,33
lies,4.103,0.845,29
lies (position),4.0,0.939,34
lies (untruths),4.333,1.223,33
life,3.581,0.872,31
lift,4.6,1.074,35
lift (elevator),4.576,0.986,33
lift (raise),4.647,0.967,34
light,2.862,0.937,29
light (brightness),2.971,1.014,34
light (weight),2.971,1.253,35
lightbulb,3.969,0.77,32
lighthouse,4.171,1.253,35
lighting,3.719,0.91,32
lightning,4.735,1.357,34
lights,3.353,0.997,34
like,2.971,1.0,35
like (love),2.667,1.223,33
like (similar to),3.382,0.805,34
lilac,2.214,0.977,28
limb,4.273,0.565,33
limb (body),4.286,0.813,35
limb (tree),4.031,1.015,32
limber,4.313,1.59,32
lime,3.966,0.85,29
limit,4.088,0.702,34
limited,3.931,0.583,29
limousine,3.471,1.377,34
limp,4.088,0.887,34
line,4.088,0.445,34
linear,4.333,1.225,36
link,4.0,0.603,33
lion,5.794,1.115,63
lioness,1.441,1.063,34
lip,2.824,1.2,34
lips,2.433,0.804,30
lipstick,1.355,0.598,31
liquid,3.629,0.759,35
liquor,4.971,1.272,34
list,3.771,0.929,35
listless,3.867,0.884,30
literature,3.206,1.231,34
litre,4.125,0.781,32
litter,4.571,0.767,35
litter (animal babies),2.636,1.176,33
litter (trash),4.343,0.955,35
little,3.242,1.181,33
live,3.485,0.857,33
live (not recorded),4.121,0.591,33
live (to exist),3.8,0.92,35
lively,3.471,1.289,34
lizard,5.088,1.147,34
llama,3.794,1.079,34
load,5.114,1.036,35
loaf,4.258,1.077,31
loaf (be lazy),5.03,1.0,33
loaf (bread),3.941,0.765,34
loan,4.6,0.8,35
lobster,4.457,0.873,35
locate,4.057,0.924,35
location,3.939,0.649,33
lock,4.771,1.071,35
lock (door),4.529,1.289,34
lock (hair),2.813,1.31,32
locker,4.706,0.892,34
locket,2.139,1.182,36
log,4.839,0.883,31
log (record),4.303,0.834,33
log (wood),5.469,1.0,32
logs,5.0,1.0,34
logs (records),4.457,1.051,35
logs (wood),5.324,0.962,34
loins,4.781,1.363,32
lonely,3.8,0.702,30
long,4.647,0.836,34
long (not short),4.382,0.971,34
long (yearn),3.206,1.023,34
longing,3.5,1.031,32
loop,3.429,0.965,35
loophole,4.063,0.609,32
loose,3.482,1.032,27
lord,6.097,0.893,31
lorry,5.588,1.24,34
lose,4.097,0.856,31
loser,4.559,0.847,34
lost,3.969,0.77,32
lottery,4.143,0.93,35
loud,4.912,1.245,34
louse,4.419,1.04,31
lousy,4.529,1.007,34
lovable,2.171,1.183,35
love,2.294,1.273,34
lovely,2.059,1.027,34
lover,3.2,1.582,35
loving,2.314,1.063,35
low,4.088,0.702,34
loyal,3.212,1.32,33
loyalty,3.514,1.538,35
lubricant,4.118,1.567,34
lubricate,4.546,1.157,33
luck,3.4,0.869,35
lucky,3.448,0.813,29
luggage,4.057,1.241,35
lumber,5.5,0.922,30
lumber (move slowly),4.882,0.932,34
lumber (wood),5.824,1.014,34
lump,3.909,1.311,33
lunch,3.441,0.774,34
lunching,3.065,1.343,31
lungs,4.086,0.906,35
lure,4.088,1.337,34
luscious,2.091,0.933,33
lush,2.455,0.988,33
lust,3.514,1.888,35
luxury,2.156,1.034,32
lynx,4.794,1.389,34
lyrics,3.769,0.846,26
macabre,4.292,1.172,24
macaroni,4.0,0.831,29
machine,5.529,1.064,34
mad,4.303,1.267,33
mad (angry),5.229,0.959,35
mad (crazy),4.118,1.051,34
madman,6.088,1.314,34
madness,4.324,1.104,34
magazine,2.875,1.269,32
magazine (ammunition),5.2,1.687,35
magazine (publication),3.177,1.2,34
maggot,4.941,0.938,34
magic,3.629,1.289,35
magical,2.486,1.204,35
magnificent,3.857,1.312,35
magnitude,4.909,1.264,33
maid,1.657,0.86,35
maiden,1.743,0.936,35
maids,2.182,1.192,33
mail,4.171,0.654,35
main,4.778,1.083,36
maize,3.966,0.809,29
major,5.323,0.929,31
majority,4.578,1.101,64
make,3.794,1.367,34
malady,3.636,1.189,22
malaria,3.818,0.625,33
malice,4.824,1.07,34
malicious,4.457,1.461,35
mall,3.032,1.231,31
mallet,5.324,1.104,34
mammal,4.5,0.916,34
mammoth,4.818,0.936,33
man,6.971,0.167,35
management,5.242,1.156,33
manager,5.086,0.967,35
mangle,4.531,0.935,32
maniac,4.794,1.43,34
manic,4.061,1.254,33
mankind,5.515,1.019,33
manner,3.559,1.143,34
mansion,4.333,1.164,30
manure,4.567,0.883,30
many,3.794,0.796,34
marital,3.088,1.172,34
mark,4.882,1.051,34
mark (grade),4.029,1.2,34
mark (smudge),4.5,0.738,34
market,3.647,1.135,34
marquee,3.853,1.141,34
marriage,2.657,1.413,35
married,2.857,1.099,35
marry,2.515,1.019,33
marsh,4.314,0.82,35
marshal,5.788,1.225,33
martial,4.774,1.237,31
marvel,4.235,1.33,34
mask,4.361,1.337,36
