word,mean,std,n
fortress,6.094,1.331,32
fortuitous,2.167,1.106,24
fortunate,3.177,1.671,34
fortune,4.629,1.806,35
forty,4.118,1.549,34
forum,3.882,1.659,34
fought,4.441,1.63,34
foul,3.576,1.498,33
foul (disgusting),4.265,2.034,34
foul (penalty),4.094,1.568,32
fountain,6.735,0.559,34
fowl,4.333,1.77,33
fox,6.844,0.363,32
foxes,6.793,0.663,29
foxy,4.129,1.581,31
fragrance,4.177,2.065,34
fragrant,3.485,2.12,33
frail,4.941,1.909,34
frame,5.677,1.429,34
franchise,3.057,1.638,35
frank,2.353,1.493,34
frantic,4.03,1.467,33
fraud,3.114,1.347,35
freak,3.484,1.563,31
freaky,3.094,1.487,32
freckle,6.706,0.57,34
free,3.343,1.739,35
freed,3.546,1.76,33
freedom,3.429,1.99,35
freeze,4.882,1.529,34
fresh,4.088,1.721,34
friction,3.6,1.727,35
fridge,6.909,0.288,33
friend,6.387,0.79,31
friendly,4.324,1.859,34
friendship,5.118,1.728,34
fright,3.758,1.688,33
frightened,3.719,1.605,32
frightening,3.387,1.496,31
frigid,3.273,1.543,33
frock,5.909,1.264,33
frog,6.889,0.314,27
froth,5.613,1.155,31
frown,5.788,1.43,33
frozen,6.0,1.085,34
frugal,2.808,1.494,26
frustrate,3.576,1.688,33
frustrated,3.412,1.574,34
frustration,3.647,1.923,34
fuck,3.406,2.234,32
fuck (exclamation),3.177,2.281,34
fuck (sex),6.219,0.96,32
fucker,3.091,1.975,33
fucks,4.656,1.946,32
fuel,5.618,1.306,34
full,5.324,1.604,34
fun,5.303,1.766,33
function,3.029,1.636,34
fund,3.706,1.618,34
funeral,6.147,1.115,34
fungal,5.031,1.794,32
fungus,5.829,1.502,35
funky,4.114,2.011,35
funny,4.629,1.551,35
fur,6.303,1.193,33
furious,4.257,1.696,35
furniture,6.457,0.905,35
furry,5.909,1.379,33
fury,4.714,1.86,35
fuse,5.364,1.789,33
fusion,3.844,1.97,32
fuss,3.677,1.905,34
futile,2.839,1.588,31
future,3.667,2.305,33
gadget,5.714,1.278,35
gag,5.333,1.341,33
gag (choker),5.343,1.638,35
gag (joke),3.471,1.702,34
gaiety,4.0,2.0,27
gain,3.677,1.843,34
gala,4.656,1.848,32
galaxy,5.394,1.722,33
gale,5.0,1.62,32
gallant,3.938,1.478,32
galleon,5.037,2.027,27
gallery,6.03,1.193,33
galley,4.4,2.0,25
game,5.394,1.278,33
game (animal),6.152,0.892,33
game (sport),5.618,1.306,34
garbage,6.286,1.232,35
garden,6.647,0.588,34
gardener,6.406,0.996,32
gardens,6.457,0.648,35
garlic,6.571,0.678,28
garment,5.774,1.263,31
garter,5.387,1.735,31
gash,5.286,1.876,35
gasp,5.114,1.282,35
gastric,3.594,1.518,32
gate,6.543,0.936,35
gather,3.343,1.772,35
gaunt,4.6,1.665,30
gay,5.088,1.616,34
gay (homosexual),5.0,1.894,34
gay (joyous),4.606,1.613,33
gaze,4.853,1.417,34
gazelle,6.419,1.13,31
gear,5.031,1.468,32
gem,6.364,0.688,33
gender,4.667,1.964,33
general,2.743,1.662,35
general (common),2.758,1.181,33
general (military),5.824,1.042,34
generation,3.735,1.578,34
generous,3.727,1.78,33
genes,4.031,1.944,32
genius,3.375,1.691,32
genocide,3.719,1.858,32
gentle,3.714,1.766,35
gentleman,5.258,1.48,31
geologist,5.212,1.387,33
geology,3.758,1.875,33
gerbil,6.625,0.6,32
germinate,4.094,1.528,32
germs,4.697,1.977,33
gesture,4.906,1.958,32
ghastly,2.824,1.485,34
ghetto,5.0,1.836,35
ghost,5.273,2.004,33
ghoul,4.516,1.847,31
giant,5.857,1.496,35
gift,5.581,1.071,31
giggle,5.514,1.381,35
gin,5.914,1.36,35
gingerbread,6.485,1.019,33
giraffe,6.914,0.368,35
girdle,4.875,1.672,32
girl,6.531,0.749,32
girls,6.194,0.931,31
girly,5.333,1.57,33
gist,2.057,1.492,35
give,3.645,2.072,31
glacial,5.219,1.556,32
glacier,6.441,0.847,34
glad,3.75,1.803,32
glamorous,4.333,1.341,33
glamour,4.0,1.775,33
glance,4.29,1.396,31
glanced,4.265,1.771,34
glass,6.286,0.958,28
glasses,6.5,0.849,34
glasses (drinks),6.457,0.805,35
glasses (eye),6.794,0.472,34
glee,4.529,1.77,34
glimpse,3.618,1.732,34
glitter,6.114,1.141,35
gloat,3.1,1.7,30
global,4.324,1.794,34
globe,6.452,0.836,31
gloom,3.788,1.887,33
gloomy,5.344,1.29,32
glorious,3.343,1.453,35
glory,3.618,1.534,34
glove,6.677,0.58,34
gloves,6.727,0.617,33
glow,5.486,1.645,35
glowing,5.882,0.867,34
glue,6.303,1.0,33
goal,5.0,1.724,35
goat,6.571,1.015,28
goblet,6.286,1.084,35
goblin,5.943,1.62,35
god,3.03,2.067,33
goddess,5.229,1.742,35
gods,4.114,2.011,35
goggles,6.29,1.083,31
gold,6.677,0.58,34
golden,5.235,2.087,34
goldfish,6.781,0.483,32
golf,6.529,1.091,34
golfer,6.281,1.068,32
good,3.688,1.845,32
goodbye,3.886,1.833,35
goodness,2.774,1.288,31
goofy,4.515,1.69,33
goose,6.314,1.008,35
gore,4.71,1.63,31
gorge,4.588,1.865,34
gorge (canyon),6.088,1.269,34
gorge (overeat),5.147,1.438,34
gorgeous,4.971,1.949,35
gorilla,6.871,0.421,31
gossip,4.0,2.028,35
gothic,5.333,1.385,33
govern,2.97,1.243,33
government,4.97,1.883,33
grab,5.156,1.46,32
grace,3.353,1.412,34
graceful,4.824,1.636,34
grade,4.091,1.96,33
grade (mark),4.529,1.538,34
grade (slope),4.314,1.864,35
gradual,2.909,1.694,33
graduate,5.909,1.264,33
graduation,5.743,1.295,35
grain,6.382,0.875,34
grain (sand),6.429,0.935,35
grain (wheat),6.091,1.19,33
grammar,2.829,1.54,35
grampa,6.486,0.692,35
grandfather,6.406,0.861,32
grandma,6.629,0.831,35
grandmother,6.8,0.466,35
grandpa,6.067,0.854,30
granite,5.546,1.653,33
granny,6.765,0.489,34
grape,6.714,0.647,28
grapes,6.618,0.971,34
graph,6.182,1.242,33
graphic,4.086,1.746,35
grasp,4.121,1.533,33
grass,6.774,0.551,31
grasshopper,6.4,1.126,35
grateful,3.265,1.521,34
gratitude,3.765,1.716,34
grave,6.241,1.103,29
grave (cemetary),6.382,1.029,34
grave (serious),3.647,1.969,34
gravel,5.903,1.376,31
gravity,2.758,1.724,33
grease,6.059,1.083,34
great,2.875,1.672,32
greed,3.636,1.648,33
greedy,4.75,1.521,32
green,6.276,0.867,29
green (colour),6.882,0.322,34
green (environmental),4.171,1.797,35
green (naive),2.688,1.927,32
greet,4.5,1.44,34
grenade,6.114,1.26,35
grey,6.265,1.038,34
griddle,5.407,1.871,27
grief,3.886,1.817,35
grieve,4.294,1.903,34
grim,3.857,1.476,35
grime,5.242,1.577,33
grin,6.229,0.929,35
grind,4.029,1.859,35
gripe,2.704,1.3,27
groom,5.886,1.508,35
groom (bride),6.677,0.794,34
groom (look after),4.515,1.76,33
gross,4.441,1.897,34
grotesque,4.781,1.833,32
ground,6.355,0.9,31
grow,4.188,1.467,32
growl,4.706,1.963,34
guard,5.563,1.088,32
guest,4.233,1.521,30
guide,4.559,1.557,34
guided,3.657,1.97,35
guilt,3.0,1.328,34
guilty,3.706,1.69,34
guitar,6.724,0.738,29
gullet,4.429,1.699,28
gullible,2.794,1.549,34
gun,6.686,0.785,35
gym,6.548,0.755,31
gymnast,6.529,0.652,34
gymnastics,5.75,1.436,32
habit,3.47,1.69,66
habit (nun),5.167,1.985,30
habit (smoking),4.457,1.918,35
habituate,1.821,0.966,28
hackney,4.1,2.3,30
hair,6.567,0.761,30
hairdryer,6.765,0.644,34
half,4.714,1.485,35
hall,5.893,1.012,28
hallucination,4.0,1.847,34
hallway,6.529,0.813,34
ham,6.588,0.691,34
hamlet,5.0,1.884,31
hammer,6.629,0.759,35
hammered,4.636,1.872,33
hammered (drunk),5.735,1.379,34
hammered (nail),5.286,1.683,35
hammock,6.121,1.249,33
hamster,6.629,0.796,35
hand,6.912,0.373,34
handbag,6.844,0.565,32
handful,5.242,1.67,33
handicapped,5.529,1.48,34
handkerchief,6.656,0.734,32
handle,5.265,1.668,34
handler,3.645,1.284,31
hands,6.767,0.496,30
handsome,5.6,1.335,35
handy,3.364,1.573,33
hang,4.235,1.373,34
hanged,5.529,1.519,34
hankering,2.903,1.51,31
hanky,5.406,1.73,32
haphazard,3.138,1.756,29
happily,4.364,1.648,33
happiness,5.265,1.481,34
happy,4.5,1.639,32
harbour,6.118,1.367,34
hard,4.406,1.835,32
hard (not easy),3.371,1.868,35
hard (not soft),4.257,1.947,35
hardship,3.849,2.12,33
harm,3.677,1.859,34
harmful,3.286,1.733,35
harmonica,6.647,0.681,34
harmony,3.031,1.649,32
harness,5.061,1.613,33
harp,6.613,0.748,62
harp (instrument),6.4,1.357,35
harp (pick on),4.735,2.133,34
harpsichord,5.095,1.875,21
harsh,3.371,1.495,35
harvest,4.8,1.6,30
hat,6.788,0.537,33
hatch,5.486,1.381,35
hate,3.314,1.997,35
hatred,3.032,1.576,31
have,2.971,1.874,35
haven,4.286,2.132,35
hawk,6.303,0.969,33
hawk (bird),6.765,0.597,34
hawk (sell),3.452,1.948,31
hay,6.594,0.701,32
hazard,4.429,1.932,35
haze,3.941,1.533,34
head,6.543,0.936,35
head (body),6.677,0.716,34
head (leader),5.121,1.572,33
head (semen),5.212,1.513,33
headache,4.143,2.167,35
headlights,6.645,0.698,31
headphones,6.824,0.452,34
headquarters,5.094,1.465,32
heal,4.818,1.696,33
health,4.727,1.638,33
healthy,5.0,1.393,33
hear,3.03,1.586,33
heard,3.375,2.012,32
hearing,3.706,1.807,34
hearing (court),5.086,1.442,35
hearing (ear),4.147,2.171,34
heart,6.393,0.859,28
hearth,5.039,1.911,26
heater,6.0,0.861,27
heaven,4.457,2.143,35
heavy,3.849,1.777,33
hedgehog,6.821,0.467,28
heel,6.314,1.063,35
heir,3.8,1.909,35
helicopter,6.879,0.326,33
hell,5.143,2.14,35
help,3.849,1.417,33
helpful,3.516,1.411,31
helpless,3.344,1.864,32
hen,6.486,1.273,35
hen (chicken),6.824,0.452,34
hen (woman),5.688,1.285,32
henchman,5.546,1.707,33
herb,6.394,0.886,33
herbal,4.548,1.521,31
herd,5.344,1.265,32
heredity,2.567,1.43,30
hernia,3.938,1.936,32
hero,5.143,1.641,35
heroin,5.455,1.707,33
heroine,5.758,1.349,33
heroism,3.971,1.807,34
herring,5.2,1.817,35
hesitant,3.094,1.422,32
hesitate,3.229,1.838,35
hesitation,3.182,1.445,33
hidden,3.588,1.881,34
hide,4.813,1.704,32
hideaway,4.629,1.495,35
hierarchy,3.941,1.846,34
high,5.471,1.835,34
highway,6.382,0.908,34
hilarious,4.171,1.732,35
hill,6.37,0.909,27
hinder,2.71,1.396,31
hint,3.0,1.601,32
hippie,5.581,1.009,31
hippo,6.8,0.668,35
hippopotamus,6.829,0.506,35
historical,3.314,1.801,35
history,3.364,1.839,33
hit,5.588,1.24,34
hit (beat on),4.576,1.706,33
hit (music),4.091,1.881,33
hobble,4.853,1.817,34
hockey,5.966,0.928,29
hog,5.441,1.834,34
hold,4.242,1.706,33
hold (grasp),4.697,1.586,33
hold (store),4.121,1.665,33
holiday,4.97,1.381,33
holidays,5.094,1.528,32
hollow,4.606,1.791,33
holy,3.677,1.675,34
home,5.484,1.456,31
homicide,4.371,1.853,35
honest,3.059,1.662,34
honesty,3.343,1.689,35
honey,5.97,1.403,33
honeycomb,6.229,1.098,35
honeymoon,5.129,1.827,31
honour,3.147,1.801,34
hood,6.333,0.91,33
hooded,5.613,1.407,31
hoof,6.182,1.336,33
hook,6.546,0.82,33
hooker,5.697,1.381,33
hooker (prostitute),6.5,0.814,34
hooker (rugby),5.31,1.932,29
hooves,5.886,1.41,35
hope,3.5,1.883,34
hopeful,3.559,1.518,34
horn,6.429,1.05,35
horrible,2.719,1.328,32
horrid,3.382,1.645,34
horror,3.969,1.912,32
horse,6.828,0.378,29
hospital,6.743,0.437,35
host,4.879,1.572,33
hostage,5.543,1.25,35
hostess,5.629,1.375,35
hostile,3.606,1.594,33
hotel,6.629,0.759,35
hound,5.886,1.582,35
hound (dog),6.594,0.744,32
hound (persist),3.758,2.045,33
hour,3.788,1.981,33
house,6.552,0.894,29
hover,4.625,1.576,32
hovercraft,6.229,1.244,35
hug,6.212,1.174,33
hull,4.546,1.844,33
human,6.433,0.883,30
humane,3.029,1.562,34
humanitarian,3.719,1.824,32
humanity,3.618,1.553,34
humble,3.114,1.582,35
humiliate,3.75,1.768,32
humiliated,3.677,2.011,34
humiliation,3.849,1.828,33
hummingbird,6.647,0.681,34
humorous,4.375,1.635,32
humour,4.059,1.571,34
hurdle,5.394,1.669,33
hurricane,6.706,0.62,34
hurry,3.794,1.605,34
hurt,4.086,2.02,35
husband,5.853,1.458,34
hush,3.424,1.652,33
hydrant,5.4,1.727,35
hymn,4.229,1.914,35
hypothesis,2.743,1.903,35
ice,6.424,0.986,33
iceberg,6.629,0.636,35
icing,6.133,0.957,30
idea,2.971,1.855,34
ideal,2.273,1.355,33
identity,3.088,1.687,34
idiot,4.829,1.964,35
idiotic,3.824,2.036,34
idle,3.25,1.62,32
idol,3.871,1.621,31
igloo,6.548,1.011,31
ignorant,2.879,1.533,33
ignore,3.546,2.105,33
ill,5.061,1.455,33
illness,5.156,1.543,32
illusion,3.412,1.784,34
illustration,5.091,1.694,33
image,4.182,1.731,33
imagination,3.412,1.682,34
imaginative,3.324,1.81,34
imagine,3.206,2.097,34
imam,4.474,2.137,19
immature,3.912,1.704,34
immense,2.936,1.933,31
immoral,2.371,1.221,35
immune,2.697,1.381,33
immunity,2.667,1.57,33
impact,3.97,1.85,33
impair,3.091,1.602,33
impaired,2.969,1.649,32
import,3.486,1.746,35
important,2.813,1.685,32
imported,4.121,1.805,33
impose,2.625,1.495,32
imposing,3.029,1.807,34
impossible,2.546,1.559,33
impotent,3.533,2.202,30
impress,3.394,1.536,33
impression,2.941,1.514,34
impressionism,3.0,1.809,33
impressive,3.6,1.885,35
impropriety,2.12,1.177,25
improve,2.714,1.406,35
improvement,3.382,1.663,34
impulse,2.667,1.645,33
impulsive,3.353,1.998,34
inane,2.154,1.167,26
incentive,3.032,1.805,31
incest,4.412,2.198,34
inch,5.469,1.62,32
incident,3.813,1.53,32
incompetent,2.8,1.721,35
incredible,2.424,1.371,33
indentify,2.533,1.384,30
independence,2.906,1.465,32
independent,3.258,1.665,31
index,4.438,1.802,32
indifferent,3.118,1.641,34
indoor,5.794,1.079,34
induce,2.438,1.456,32
industrial,4.677,1.859,34
industry,4.912,1.853,34
inebriated,3.963,2.236,27
inefficient,2.571,1.4,35
infant,6.059,1.162,34
infatuation,3.613,1.861,31
infect,4.121,1.737,33
infection,4.353,1.78,34
infectious,4.0,1.749,34
inferior,3.364,2.129,33
infinite,1.971,1.404,34
infinity,2.743,2.143,35
infirm,3.222,1.812,27
infirmary,5.375,1.139,32
inflame,3.697,1.883,33
infringe,2.677,1.49,34
ingratitude,2.844,1.641,32
inhabitant,4.257,1.679,35
injury,5.424,1.596,33
ink,5.654,1.329,26
inkling,2.206,1.207,34
inn,5.735,1.633,34
innate,2.323,1.446,31
innocent,3.677,1.727,34
input,2.774,1.288,31
insane,4.353,1.908,34
insanity,4.344,1.831,32
insect,6.294,1.404,34
insecticide,4.387,1.895,31
insecure,2.969,1.759,32
insecurity,2.629,1.514,35
insincere,2.281,1.256,32
insolent,2.667,1.535,30
inspect,3.829,1.699,35
inspection,3.647,1.532,34
inspector,5.485,1.48,33
inspiration,2.735,1.521,34
inspire,2.344,1.265,32
inspired,2.97,1.586,33
install,3.031,1.741,32
installed,3.314,1.879,35
instance,2.133,1.056,30
instant,3.0,1.666,31
instinct,2.529,1.631,34
institution,4.515,1.672,33
instructor,4.97,1.487,33
instrument,6.546,0.608,33
insufficient,2.97,1.291,33
insult,4.029,1.699,35
insulting,4.0,1.826,33
insurance,3.061,1.841,33
intellect,2.912,1.597,34
intellectual,3.6,1.87,35
intelligence,3.059,1.984,34
intelligent,4.424,1.436,33
intend,2.629,1.333,35
intense,3.171,1.558,35
intercontinental,2.882,1.586,34
intercourse,5.879,1.343,33
interest,3.143,1.624,35
interest (attention),2.743,1.38,35
interest (monetary),3.097,1.766,31
interesting,3.514,1.977,35
interim,2.357,1.493,28
interview,4.844,1.906,32
intimate,4.344,2.025,32
introduce,3.576,1.498,33
introduction,3.258,1.831,31
intruder,5.229,1.838,35
invader,4.5,1.458,32
inventor,4.594,1.578,32
invest,3.429,1.517,35
investigation,4.147,1.717,34
investment,3.294,1.525,34
invoice,4.177,1.636,34
iron,5.853,1.396,34
iron (metal),6.406,0.897,32
iron (press),6.353,0.936,34
ironing,6.147,0.944,34
irony,2.303,1.605,33
irresistible,4.061,1.89,33
irritate,3.657,1.567,35
irritating,3.281,1.79,32
irritation,3.438,1.919,32
island,6.412,0.974,34
islander,4.6,1.724,30
isle,5.618,1.681,34
issue,3.029,1.636,34
issue (distribute),3.647,1.643,34
issue (topic),3.235,1.628,34
itchy,3.636,1.611,33
item,4.647,1.908,34
ivory,5.379,1.375,29
jackal,5.594,1.455,32
jacket,6.829,0.446,35
jacuzzi,6.629,0.796,35
jaguar,6.515,1.077,33
jail,6.171,1.082,35
jailer,4.647,1.969,34
jam,6.355,1.151,31
jam (preserve),6.286,1.322,35
jam (traffic),6.571,0.965,35
jargon,2.719,1.505,32
jazz,4.667,1.735,33
jealous,4.03,2.037,33
jealousy,4.029,1.948,34
jeans,6.571,0.678,28
jeep,6.45,0.805,60
jelly,6.629,0.636,35
jellyfish,6.813,0.464,32
jeopardy,3.114,1.635,35
jet,6.324,0.962,34
jewel,6.571,0.599,35
jewellery,6.606,0.736,33
jewels,6.382,1.112,34
jigsaw,6.438,0.899,32
job,5.206,1.922,34
jockey,6.0,1.128,33
jog,6.061,1.099,33
jogging,6.273,0.789,33
joiner,5.807,1.281,31
joint,5.452,1.24,31
joint (elbow),6.353,0.997,34
joint (meat),6.412,0.974,34
joke,3.824,1.671,34
jolly,4.686,1.545,35
journal,5.941,1.11,34
joy,4.941,1.514,34
joyful,4.6,1.694,35
jubilant,4.032,1.555,31
judge,5.441,1.802,34
judge (courtroom),6.303,0.969,33
judge (evaluate),3.143,1.533,35
jug,6.429,0.871,35
juggle,5.667,1.247,33
juggler,6.429,0.767,35
jumble,4.588,1.717,34
jumper,6.125,1.386,32
jumper (athlete),6.25,1.146,32
jumper (sweater),6.677,0.898,34
jungle,6.355,1.094,31
junk,5.571,1.42,35
jury,5.697,1.314,33
justice,3.571,1.729,35
justify,2.382,1.284,34
kangaroo,6.793,0.483,29
keen,3.147,1.438,34
keg,5.706,1.618,34
ketchup,6.118,1.51,34
key,6.4,1.269,35
key (crucial),2.774,1.827,31
key (keyboard),6.5,0.814,34
key (lock),6.606,0.814,33
key (musical),4.118,2.193,34
keyboard,6.75,0.559,32
keys,6.765,0.546,34
kick,5.829,1.298,35
kidnap,5.364,1.806,33
kidnapped,4.061,1.858,33
kidney,5.829,1.404,35
kids,6.469,0.661,32
kids (children),6.455,0.956,33
kids (goats),6.441,0.945,34
kill,5.457,1.518,35
killed,5.143,1.641,35
killer,5.333,1.7,33
kilt,6.514,1.052,35
kin,4.177,2.05,34
kind,3.485,1.708,33
kind (nice),3.516,1.794,31
kind (type),3.343,1.706,35
king,6.765,0.489,34
kingdom,4.813,1.776,32
kinky,4.438,1.952,32
kipper,5.581,1.914,31
kiss,6.515,1.131,33
kissing,6.273,0.93,33
kite,6.6,0.962,35
kite (bird),5.563,1.54,32
kite (toy),6.514,0.841,35
kitten,6.677,0.716,34
kiwi,6.765,0.489,34
kiwi (bird),6.059,1.282,34
kiwi (fruit),6.6,0.835,35
kiwi (New Zealander),5.1,1.66,30
kneel,5.743,1.679,35
knife,6.667,0.609,27
knifed,5.355,1.357,31
knight,5.903,1.201,31
knit,5.727,1.162,33
knock,5.625,1.452,32
knot,6.265,1.171,34
knots,5.971,1.043,34
knots (rope),6.455,1.131,33
knots (speed),2.727,1.441,33
know,2.469,1.52,32
knowledge,2.781,1.948,32
knuckle,6.03,1.218,33
knuckles,6.758,0.494,33
koala,6.75,0.509,28
label,5.636,1.789,33
lace,6.143,1.15,35
laced,5.029,1.905,35
laces,6.429,0.871,35
lacking,2.485,1.438,33
lad,5.371,1.333,35
ladder,6.543,0.996,35
ladies,6.382,0.908,34
lady,6.618,0.728,34
ladybird,6.8,0.466,35
lager,6.0,1.639,32
lagoon,6.177,1.042,34
lake,6.71,0.579,31
lamb,6.844,0.441,32
lamp,6.774,0.607,31
lance,4.556,1.969,27
land,5.918,1.164,61
landing,4.943,1.638,35
landing (plane),5.971,1.2,34
landing (stairs),6.229,0.988,35
landscape,6.177,1.271,34
lane,5.794,1.207,34
language,2.484,1.365,31
lantern,6.571,0.728,35
lapel,4.692,1.937,26
large,4.25,1.785,32
lark,4.807,1.749,31
lark (bird),5.621,1.69,29
lark (fun),4.375,1.615,32
last,3.546,1.794,33
latent,2.8,1.681,30
laugh,5.618,1.591,34
laughter,5.188,1.55,32
launch,3.909,1.545,33
lavish,4.281,1.463,32
law,3.133,1.522,30
lawn,6.226,0.869,31
lawsuit,3.629,1.806,35
lawyer,6.0,1.085,34
lazy,4.788,1.665,33
lead,4.286,1.364,35
lead (direct),4.382,1.698,34
lead (heavy metal),5.457,1.499,35
lead (leash),6.182,1.058,33
leader,5.029,1.558,35
leaf,6.314,1.582,35
leaflet,6.281,1.068,32
league,3.677,1.81,34
lean,4.147,1.912,34
lean (skinny),5.281,1.419,32
lean (tilt),5.242,1.457,33
learn,3.606,1.575,33
learning,4.091,1.929,33
least,2.4,1.571,35
leather,5.912,1.222,34
leaves,6.457,0.84,35
lecture,5.618,1.261,34
lecturer,6.265,0.917,34
ledge,5.294,1.672,34
leg,6.657,1.013,35
leg (component),5.387,2.043,31
leg (limb),6.8,0.524,35
legal,3.182,1.585,33
legend,3.485,2.002,33
legend (key),4.704,1.629,27
legend (tale),4.441,1.684,34
leggings,6.314,1.141,35
legion,3.969,1.425,32
legislation,3.394,2.029,33
legislator,4.364,1.92,33
legs,6.741,0.516,27
leisure,4.177,1.271,34
lemon,6.655,0.708,29
lemonade,6.241,0.773,29
lend,2.774,1.361,31
length,3.219,1.386,32
leopard,6.824,0.381,34
leprosy,5.031,1.845,32
lesbian,5.0,1.586,35
lesson,5.412,1.396,34
letter,6.412,0.844,34
letter (alphabet),5.909,1.379,33
letter (correspondence),5.882,1.388,34
letters,5.824,1.294,34
letters (alphabet),6.156,1.228,32
letters (correspondence),6.147,1.216,34
lettuce,6.794,0.583,34
liar,3.75,1.768,32
liberty,2.939,1.413,33
librarian,6.226,1.128,31
library,6.667,0.532,33
lice,5.807,1.281,31
lid,6.206,1.132,34
lie,2.909,1.583,33
lie (position),5.457,1.662,35
lie (untruth),2.824,1.706,34
lies,2.742,1.759,31
lies (position),5.515,1.395,33
lies (untruths),3.029,1.689,34
life,3.061,2.014,33
lift,4.886,1.848,35
lift (elevator),6.645,0.743,31
lift (raise),5.265,1.559,34
light,5.688,1.53,32
light (brightness),6.161,0.883,31
light (weight),4.0,2.044,34
lightbulb,6.719,0.717,32
lighthouse,6.794,0.583,34
lighting,5.343,1.473,35
lightning,6.765,0.597,34
lights,6.606,0.649,33
like,3.118,1.843,34
like (love),3.824,1.977,34
like (similar to),2.636,1.685,33
lilac,5.484,1.365,31
limb,6.114,1.141,35
limb (body),6.441,0.811,34
limb (tree),6.061,1.071,33
limber,3.938,1.819,32
lime,6.539,0.843,26
limit,2.529,1.557,34
limited,2.469,1.346,32
limousine,6.257,1.61,35
limp,4.844,1.752,32
line,6.114,1.45,35
linear,3.971,2.022,34
link,4.25,1.803,32
lion,6.887,0.317,62
lioness,6.667,0.725,33
lip,6.813,0.39,32
lips,6.586,0.67,29
lipstick,6.704,0.597,27
liquid,6.086,1.079,35
liquor,6.265,1.267,34
list,5.771,1.123,35
listless,3.0,1.62,32
literature,5.5,1.52,34
litre,5.353,1.432,34
litter,6.029,1.276,35
litter (animal babies),6.161,1.247,31
litter (trash),6.471,0.915,34
little,4.242,1.724,33
live,4.546,1.811,33
live (not recorded),4.563,1.836,32
live (to exist),4.353,1.998,34
lively,4.529,1.77,34
lizard,6.765,0.489,34
llama,6.677,0.58,34
load,4.0,1.493,35
loaf,6.323,0.963,31
loaf (be lazy),4.03,1.732,33
loaf (bread),6.939,0.239,33
loan,3.6,1.677,35
lobster,6.677,0.756,34
locate,3.471,1.613,34
location,3.576,1.939,33
lock,6.257,0.905,35
lock (door),6.171,1.108,35
lock (hair),6.194,1.09,31
locker,6.314,0.979,35
locket,6.714,0.511,35
log,6.188,1.158,32
log (record),4.588,1.817,34
log (wood),6.455,1.157,33
logs,6.546,0.782,33
logs (records),5.029,1.521,35
logs (wood),6.529,0.977,34
loins,4.906,1.182,32
lonely,3.484,1.663,31
long,4.294,1.741,34
long (not short),5.029,1.823,34
long (yearn),3.294,1.993,34
longing,3.235,1.535,34
loop,5.529,1.684,34
loophole,2.71,1.441,31
loose,3.813,1.609,32
lord,4.097,1.94,31
lorry,6.829,0.446,35
lose,3.469,1.677,32
loser,3.559,1.769,34
lost,4.25,1.888,32
lottery,4.879,1.665,33
loud,3.849,1.777,33
louse,5.258,2.0,31
lousy,2.765,1.436,34
lovable,4.364,1.755,33
love,4.471,2.118,34
lovely,4.0,1.595,33
lover,5.0,1.639,35
loving,4.771,1.774,35
low,3.771,1.551,35
loyal,3.091,1.694,33
loyalty,2.971,1.521,35
lubricant,5.324,1.49,34
lubricate,4.333,1.428,33
luck,3.441,2.075,34
lucky,2.656,1.492,32
luggage,6.5,1.041,36
lumber,4.719,2.168,32
lumber (move slowly),4.912,1.805,34
lumber (wood),6.029,1.339,34
lump,5.546,1.373,33
lunch,5.914,1.025,35
lunching,4.636,1.611,33
lungs,6.529,0.652,34
lure,2.941,1.494,34
luscious,4.394,1.65,33
lush,3.177,1.581,34
lust,4.171,1.949,35
luxury,5.063,1.731,32
lynx,5.97,1.623,33
lyrics,4.438,1.499,32
macabre,3.864,1.324,22
macaroni,6.516,0.757,31
machine,6.333,0.841,33
mad,4.656,1.779,32
mad (angry),5.0,1.303,33
mad (crazy),4.529,1.898,34
madman,6.088,1.147,34
madness,3.324,1.89,34
magazine,6.484,0.798,31
magazine (ammunition),5.286,1.965,35
magazine (publication),6.294,1.044,34
maggot,6.485,1.077,33
magic,4.941,1.83,34
magical,4.257,1.778,35
magnificent,3.943,1.804,35
magnitude,2.758,1.706,33
maid,6.114,1.09,35
maiden,5.543,1.401,35
maids,6.156,0.833,32
mail,6.286,0.848,35
main,2.794,1.451,34
maize,5.3,1.773,30
major,3.242,1.67,33
majority,3.844,1.822,64
make,3.939,1.687,33
malady,3.44,2.099,25
malaria,4.229,1.914,35
malice,2.625,1.293,32
malicious,3.143,1.641,35
mall,5.5,1.392,32
mallet,6.177,1.2,34
mammal,6.2,0.855,35
mammoth,6.177,1.2,34
man,6.629,1.071,35
management,3.742,1.544,31
manager,5.735,1.29,34
mangle,4.433,1.585,30
maniac,4.667,1.735,33
manic,3.879,1.719,33
mankind,3.219,1.745,32
manner,2.765,1.646,34
mansion,6.419,0.908,31
manure,5.871,1.238,31
many,4.606,1.632,33
marital,3.647,1.969,34
mark,4.677,1.744,34
mark (grade),5.029,1.636,34
mark (smudge),6.029,1.272,34
market,6.182,0.903,33
marquee,5.941,1.514,34
marriage,5.853,1.286,34
married,5.657,1.453,35
marry,5.121,1.572,33
marsh,5.314,1.326,35
marshal,4.546,1.971,33
martial,3.767,1.627,30
marvel,3.514,1.746,35
mask,6.486,0.841,35
mask (cover),5.258,1.606,31
