word,mean,std,n
fortuitous,2.333,1.247,24
fortunate,2.618,1.372,34
fortune,3.571,1.661,35
forty,3.394,1.476,33
forum,4.765,1.33,34
fought,3.943,1.585,35
foul,2.686,1.214,35
foul (disgusting),2.647,1.473,34
foul (penalty),3.781,1.816,32
fountain,6.719,0.624,32
fowl,4.333,1.717,33
fox,6.677,0.629,34
foxes,6.741,0.644,27
foxy,3.0,1.344,31
fragrance,5.029,1.521,35
fragrant,3.688,1.776,32
frail,3.758,1.615,33
frame,5.794,1.207,34
franchise,4.818,1.882,33
frank,3.0,1.477,33
frantic,3.091,1.357,33
fraud,3.941,1.552,34
freak,3.091,1.525,33
freaky,2.733,1.34,30
freckle,6.457,0.731,35
free,2.4,1.438,35
freed,3.219,1.691,32
freedom,2.229,1.396,35
freeze,4.771,1.658,35
fresh,3.938,1.6,32
friction,4.563,1.694,32
fridge,6.771,0.59,35
friend,5.485,1.395,33
friendly,2.697,1.527,33
friendship,3.455,2.046,33
fright,2.485,1.048,33
frightened,2.9,1.3,30
frightening,2.906,1.444,32
frigid,3.03,1.714,33
frock,6.032,1.15,31
frog,6.778,0.497,27
froth,5.313,1.014,32
frown,5.088,1.579,34
frozen,5.6,1.377,35
frugal,3.0,1.24,26
frustrate,2.771,1.605,35
frustrated,2.794,1.389,34
frustration,2.441,1.117,34
fuck,3.303,2.195,33
fuck (exclamation),2.909,1.99,33
fuck (sex),4.849,1.925,33
fucker,3.471,1.867,34
fucks,4.469,1.803,32
fuel,5.8,1.214,35
full,3.936,1.722,31
fun,3.097,1.692,31
function,3.758,1.688,33
fund,4.471,1.538,34
funeral,5.765,1.238,34
fungal,5.353,1.678,34
fungus,6.171,1.055,35
funky,2.257,1.179,35
funny,2.971,1.464,35
fur,6.242,1.102,33
furious,3.314,1.635,35
furniture,6.286,1.446,35
furry,5.2,1.621,30
fury,3.265,1.836,34
fuse,5.576,1.393,33
fusion,3.75,1.658,32
fuss,2.5,1.118,34
futile,3.0,1.5,32
future,3.091,1.881,33
gadget,5.735,1.12,34
gag,4.265,1.501,34
gag (choker),5.886,1.304,35
gag (joke),3.735,1.614,34
gaiety,2.926,1.741,27
gain,3.429,1.4,35
gala,4.543,1.73,35
galaxy,5.125,1.98,32
gale,5.094,1.721,32
gallant,3.25,1.353,28
galleon,5.429,1.613,28
gallery,6.031,1.075,32
galley,5.333,1.155,27
game,4.625,1.452,32
game (animal),5.813,1.31,32
game (sport),5.412,1.458,34
garbage,6.242,1.256,33
garden,6.382,1.029,34
gardener,6.471,0.776,34
gardens,6.394,0.694,33
garlic,6.71,0.579,31
garment,5.781,1.243,32
garter,5.875,1.431,32
gash,5.382,1.572,34
gasp,4.943,1.12,35
gastric,4.645,1.536,31
gate,6.571,0.965,35
gather,3.429,1.479,35
gaunt,4.035,1.671,29
gay,3.97,1.8,33
gay (homosexual),4.657,1.956,35
gay (joyous),3.515,1.69,33
gaze,3.794,1.43,34
gazelle,6.303,1.193,33
gear,5.455,1.458,33
gem,6.088,1.011,34
gender,4.382,2.115,34
general,2.943,1.548,35
general (common),3.242,1.256,33
general (military),5.824,1.339,34
generation,3.743,1.778,35
generous,2.743,1.518,35
genes,4.758,1.907,33
genius,3.323,1.574,31
genocide,4.625,1.781,32
gentle,2.657,1.53,35
gentleman,4.419,1.737,31
geologist,5.813,1.379,32
geology,4.971,1.74,34
gerbil,6.656,0.775,32
germinate,4.938,1.248,32
germs,5.688,1.356,32
gesture,3.968,1.694,31
ghastly,2.303,0.834,33
ghetto,4.8,1.704,35
ghost,3.606,2.282,33
ghoul,3.75,2.121,32
giant,4.343,1.835,35
gift,5.226,1.263,31
giggle,4.314,1.669,35
gin,6.257,1.317,35
gingerbread,6.515,0.892,33
giraffe,6.912,0.284,34
girdle,5.324,1.675,34
girl,6.387,1.006,31
girls,6.355,0.825,31
girly,3.257,1.518,35
gist,2.4,1.398,35
give,3.625,1.816,32
glacial,4.625,1.596,32
glacier,6.086,1.228,35
glad,2.906,1.588,32
glamorous,2.613,1.236,31
glamour,2.875,1.364,32
glance,3.531,1.479,32
glanced,4.091,1.583,33
glass,6.452,0.874,31
glasses,6.765,0.489,34
glasses (drinks),6.314,1.214,35
glasses (eye),6.647,0.836,34
glee,2.8,1.508,35
glimpse,3.229,1.311,35
glitter,5.677,1.45,34
gloat,2.546,1.373,33
global,3.818,2.052,33
globe,6.206,1.023,34
gloom,2.618,1.085,34
gloomy,3.161,1.298,31
glorious,2.543,1.203,35
glory,2.469,1.601,32
glove,6.455,1.076,33
gloves,6.677,0.58,34
glow,4.313,1.59,32
glowing,4.353,1.747,34
glue,6.265,1.357,34
goal,4.455,1.794,33
goat,6.862,0.433,29
goblet,6.177,1.271,34
goblin,4.771,1.958,35
god,2.273,1.728,33
goddess,2.912,1.788,34
gods,2.857,2.18,35
goggles,6.226,1.237,31
gold,6.515,0.892,33
golden,4.765,1.75,34
goldfish,6.727,0.664,33
golf,6.364,1.096,33
golfer,6.324,0.992,34
good,2.813,1.648,32
goodbye,3.677,1.936,34
goodness,2.406,1.455,32
goofy,2.824,1.636,34
goose,6.429,1.178,35
gore,4.219,1.634,32
gorge,4.875,1.691,32
gorge (canyon),6.143,1.334,35
gorge (overeat),4.4,1.607,35
gorgeous,2.824,1.723,34
gorilla,6.906,0.292,32
gossip,3.0,1.323,32
gothic,4.03,1.507,33
govern,3.0,1.651,33
government,5.529,1.46,34
grab,4.719,1.375,32
grace,2.714,1.343,35
graceful,2.936,1.684,31
grade,3.849,1.708,33
grade (mark),4.647,1.678,34
grade (slope),4.706,1.404,34
gradual,3.177,1.653,34
graduate,5.471,1.631,34
graduation,5.086,1.795,35
grain,6.257,0.873,35
grain (sand),6.429,0.871,35
grain (wheat),6.188,1.402,32
grammar,3.706,1.856,34
grampa,6.281,1.205,32
grandfather,6.419,1.071,31
grandma,6.412,1.115,34
grandmother,6.389,1.185,36
grandpa,5.936,1.045,31
granite,6.485,1.158,33
granny,6.455,0.956,33
grape,6.567,0.92,30
grapes,6.6,0.764,35
graph,5.636,1.298,33
graphic,3.912,1.442,34
grasp,3.853,1.593,34
grass,6.563,0.788,32
grasshopper,6.4,1.074,35
grateful,2.939,0.983,33
gratitude,2.546,1.281,33
grave,5.563,1.54,32
grave (cemetary),6.457,0.769,35
grave (serious),2.886,1.489,35
gravel,6.345,1.026,29
gravity,4.03,2.276,33
grease,5.714,1.209,35
great,2.879,1.493,33
greed,3.206,1.623,34
greedy,3.531,1.274,32
green,4.733,1.825,30
green (colour),4.647,2.042,34
green (environmental),3.375,1.596,32
green (naive),2.833,1.772,30
greet,3.647,1.453,34
grenade,6.333,1.385,33
grey,5.059,1.893,34
griddle,5.926,1.489,27
grief,3.143,1.743,35
grieve,3.143,1.355,35
grim,3.143,1.606,35
grime,4.939,1.556,33
grin,5.514,1.538,35
grind,4.229,1.436,35
gripe,3.0,1.134,28
groom,5.647,1.512,34
groom (bride),6.273,1.081,33
groom (look after),3.667,1.363,33
gross,2.849,1.373,33
grotesque,3.697,1.883,33
ground,6.394,1.099,33
grow,3.581,1.314,31
growl,4.588,1.768,34
guard,5.29,1.485,31
guest,4.567,1.23,30
guide,4.588,1.437,34
guided,3.371,1.197,35
guilt,2.529,1.289,34
guilty,2.771,1.658,35
guitar,6.677,0.642,31
gullet,5.577,1.573,26
gullible,2.6,1.247,35
gun,6.441,1.09,34
gym,6.455,1.018,33
gymnast,6.161,0.766,31
gymnastics,4.97,1.623,33
habit,3.758,1.528,66
habit (nun),5.433,1.667,30
habit (smoking),4.097,2.1,31
habituate,2.067,0.854,30
hackney,4.724,1.595,29
hair,6.621,0.665,29
hairdryer,6.853,0.429,34
half,4.636,2.012,33
hall,5.968,1.15,31
hallucination,3.382,1.925,34
hallway,6.455,0.924,33
ham,6.647,0.8,34
hamlet,5.161,1.547,31
hammer,6.657,0.715,35
hammered,3.879,1.754,33
hammered (drunk),3.457,1.762,35
hammered (nail),5.265,1.54,34
hammock,6.258,0.841,31
hamster,6.794,0.472,34
hand,6.667,0.745,36
handbag,6.485,0.892,33
handful,4.273,1.543,33
handicapped,4.531,1.714,32
handkerchief,6.606,0.814,33
handle,5.697,1.314,33
handler,4.324,1.408,34
hands,6.433,0.955,30
handsome,3.412,1.768,34
handy,3.353,1.348,34
hang,3.97,1.66,33
hanged,5.2,1.508,35
hankering,2.424,1.181,33
hanky,5.781,1.363,32
haphazard,2.484,1.292,31
happily,2.412,1.478,34
happiness,2.971,1.823,34
happy,2.594,1.366,32
harbour,6.588,0.691,34
hard,4.387,2.027,31
hard (not easy),3.429,1.661,35
hard (not soft),5.156,1.734,32
hardship,2.441,1.418,34
harm,3.758,1.615,33
harmful,2.97,1.467,33
harmonica,6.765,0.546,34
harmony,2.9,1.399,30
harness,5.212,1.788,33
harp,6.387,1.169,62
harp (instrument),6.771,0.539,35
harp (pick on),4.636,2.115,33
harpsichord,6.546,0.94,22
harsh,3.514,1.592,35
harvest,5.0,1.459,31
hat,6.758,0.653,33
hatch,5.529,1.334,34
hate,3.143,1.823,35
hatred,3.548,1.915,31
have,3.5,1.786,34
haven,2.914,2.005,35
hawk,6.727,0.664,33
hawk (bird),6.706,0.516,34
hawk (sell),3.533,1.727,30
hay,6.094,1.208,32
hazard,4.324,1.693,34
haze,3.471,1.356,34
head,6.514,0.874,35
head (body),6.706,0.62,34
head (leader),4.686,1.833,35
head (semen),5.727,1.332,33
headache,4.727,1.895,33
headlights,6.121,1.552,33
headphones,6.882,0.403,34
headquarters,5.794,1.346,34
heal,3.677,1.658,34
health,3.968,1.513,31
healthy,3.714,1.446,35
hear,4.563,1.638,32
heard,3.706,1.741,34
hearing,4.091,1.602,33
hearing (court),4.714,1.782,35
hearing (ear),4.941,1.644,34
heart,6.033,1.494,30
hearth,5.185,1.925,27
heater,6.387,0.748,31
heaven,2.314,1.563,35
heavy,3.645,1.427,31
hedgehog,6.733,0.727,30
heel,6.371,0.929,35
heir,4.943,1.638,35
helicopter,6.727,0.565,33
hell,2.343,1.912,35
help,3.229,1.532,35
helpful,3.182,1.486,33
helpless,2.71,1.396,31
hen,6.794,0.404,34
hen (chicken),6.6,0.932,35
hen (woman),5.375,1.364,32
henchman,5.667,1.407,33
herb,6.029,1.082,35
herbal,4.879,1.788,33
herd,5.0,1.299,32
heredity,4.167,1.753,30
hernia,6.03,1.337,33
hero,3.576,1.759,33
heroin,5.794,1.53,34
heroine,5.029,1.689,34
heroism,2.714,1.485,35
herring,5.677,1.429,34
hesitant,2.788,1.297,33
hesitate,2.588,1.396,34
hesitation,3.177,1.465,34
hidden,3.265,1.686,34
hide,4.548,1.456,31
hideaway,4.686,1.489,35
hierarchy,3.188,1.96,32
high,3.667,1.804,33
highway,6.353,0.836,34
hilarious,3.353,1.764,34
hill,6.654,0.551,26
hinder,3.226,1.408,31
hint,3.0,1.015,33
hippie,4.375,1.746,32
hippo,6.743,0.769,35
hippopotamus,6.886,0.318,35
historical,3.912,1.721,34
history,3.758,1.776,33
hit,5.514,1.273,35
hit (beat on),5.0,1.498,33
hit (music),4.0,1.639,32
hobble,4.5,1.479,32
hockey,5.807,0.997,31
hog,6.2,1.214,35
hold,4.303,1.883,33
hold (grasp),4.735,1.54,34
hold (store),4.5,1.667,34
holiday,4.625,1.691,32
holidays,4.938,1.638,32
hollow,4.177,1.757,34
holy,2.849,1.94,33
home,4.571,1.972,28
homicide,4.771,1.838,35
honest,2.879,1.719,33
honesty,2.514,1.273,35
honey,5.8,1.508,35
honeycomb,6.206,1.079,34
honeymoon,4.469,1.768,32
honour,2.147,1.216,34
hood,6.188,1.261,32
hooded,4.97,1.547,33
hoof,6.094,1.284,32
hook,6.118,0.932,34
hooker,5.313,1.55,32
hooker (prostitute),6.091,1.111,33
hooker (rugby),5.733,1.209,30
hooves,6.294,1.201,34
hope,2.455,1.876,33
hopeful,2.618,1.553,34
horn,6.629,0.721,35
horrible,2.531,1.299,32
horrid,2.6,1.2,35
horror,3.065,1.625,31
horse,6.875,0.415,32
hospital,6.886,0.318,35
host,4.879,1.387,33
hostage,5.429,1.479,35
hostess,5.886,1.41,35
hostile,3.581,1.7,31
hotel,6.727,0.565,33
hound,6.029,1.382,34
hound (dog),6.576,0.78,33
hound (persist),2.97,1.403,33
hour,4.0,1.927,35
house,6.391,0.766,23
hover,4.061,1.906,33
hovercraft,6.0,1.35,34
hug,5.588,1.396,34
hull,5.548,1.562,31
human,5.567,1.726,30
humane,2.971,1.272,34
humanitarian,3.688,2.007,32
humanity,4.059,1.97,34
humble,2.412,1.263,34
humiliate,2.091,1.026,33
humiliated,2.4,1.497,35
humiliation,2.788,1.472,33
hummingbird,6.576,0.954,33
humorous,3.094,1.259,32
humour,2.647,1.432,34
hurdle,4.875,1.615,32
hurricane,6.03,1.193,33
hurry,3.382,1.394,34
hurt,3.441,1.63,34
husband,5.971,1.543,34
hush,3.412,1.417,34
hydrant,6.0,1.195,35
hymn,4.829,1.594,35
hypothesis,2.943,1.739,35
ice,6.375,1.023,32
iceberg,6.829,0.377,35
icing,6.063,0.864,32
idea,2.177,1.581,34
ideal,2.807,1.654,31
identity,2.219,1.556,32
idiot,4.143,1.823,35
idiotic,2.588,1.331,34
idle,2.818,1.192,33
idol,3.333,1.98,33
igloo,6.484,0.798,31
ignorant,2.727,1.399,33
ignore,3.059,1.731,34
ill,4.061,1.89,33
illness,4.387,1.659,31
illusion,2.941,1.644,34
illustration,5.088,1.616,34
image,3.455,1.578,33
imagination,2.543,1.932,35
imaginative,2.265,1.379,34
imagine,1.914,1.519,35
imam,4.895,1.447,19
immature,2.706,1.249,34
immense,2.625,1.763,32
immoral,1.647,1.135,34
immune,3.606,1.369,33
immunity,3.471,1.803,34
impact,3.871,1.845,31
impair,3.824,1.485,34
impaired,3.097,1.329,31
import,4.281,1.586,32
important,2.469,1.145,32
imported,3.909,1.602,33
impose,2.813,1.102,32
imposing,2.471,1.036,34
impossible,2.118,1.182,34
impotent,3.536,1.614,28
impress,3.485,1.708,33
impression,2.912,1.422,34
impressionism,2.25,1.601,32
impressive,3.114,1.368,35
impropriety,2.667,1.089,27
improve,3.0,1.531,35
improvement,2.943,1.548,35
impulse,3.033,1.581,30
impulsive,2.912,1.245,34
inane,2.346,1.207,26
incentive,2.75,1.458,32
incest,4.118,1.967,34
inch,5.206,1.451,34
incident,4.323,1.49,31
incompetent,2.882,1.586,34
incredible,2.546,1.479,33
indentify,2.594,1.389,32
independence,2.433,1.707,30
independent,3.0,1.606,31
index,4.455,1.742,33
indifferent,3.0,1.454,35
indoor,5.441,1.193,34
induce,3.143,1.57,35
industrial,4.6,1.607,35
industry,4.486,1.61,35
inebriated,2.933,1.526,30
inefficient,2.177,1.2,34
infant,6.0,1.283,34
infatuation,3.0,1.901,31
infect,4.438,1.638,32
infection,5.353,1.258,34
infectious,4.471,1.803,34
inferior,2.531,1.274,32
infinite,1.636,1.344,33
infinity,2.229,1.658,35
infirm,3.846,1.725,26
infirmary,5.849,1.048,33
inflame,4.265,1.633,34
infringe,2.857,1.268,35
ingratitude,2.258,0.802,31
inhabitant,4.971,1.424,35
injury,5.0,1.326,33
ink,6.333,0.789,30
inkling,2.333,1.295,33
inn,5.941,1.434,34
innate,3.323,1.532,31
innocent,2.588,1.574,34
input,3.452,1.562,31
insane,2.528,1.907,36
insanity,2.455,1.208,33
insect,6.667,0.804,33
insecticide,5.8,1.327,30
insecure,2.394,1.455,33
insecurity,2.686,1.6,35
insincere,2.281,0.976,32
insolent,2.897,1.062,29
inspect,3.314,1.652,35
inspection,3.471,1.334,34
inspector,5.857,1.073,35
inspiration,2.206,1.451,34
inspire,2.182,1.359,33
inspired,2.371,1.244,35
install,3.438,1.345,32
installed,4.177,1.543,34
instance,2.758,1.28,33
instant,3.273,1.656,33
instinct,2.457,1.556,35
institution,5.0,1.541,32
instructor,4.807,1.446,31
instrument,6.265,1.066,34
insufficient,3.0,1.199,32
insult,3.514,1.5,35
insulting,3.125,1.798,32
insurance,3.912,1.541,34
intellect,2.706,1.741,34
intellectual,2.829,1.612,35
intelligence,3.118,2.04,34
intelligent,3.485,1.987,33
intend,3.086,1.204,35
intense,2.486,1.204,35
intercontinental,3.688,1.878,32
intercourse,5.5,1.541,32
interest,2.743,1.421,35
interest (attention),2.618,1.261,34
interest (monetary),3.576,1.741,33
interesting,2.788,1.572,33
interim,3.269,1.558,26
interview,4.5,1.581,32
intimate,2.882,1.605,34
introduce,3.629,1.475,35
introduction,4.059,1.474,34
intruder,5.382,1.534,34
invader,4.971,1.339,34
inventor,5.063,1.273,32
invest,4.0,1.549,35
investigation,3.727,1.582,33
investment,3.657,1.62,35
invoice,4.686,1.45,35
iron,6.088,1.269,34
iron (metal),6.727,0.897,33
iron (press),5.743,1.696,35
ironing,5.849,1.234,33
irony,2.5,1.377,34
irresistible,2.968,1.555,31
irritate,3.343,1.068,35
irritating,2.774,1.313,31
irritation,3.065,1.243,31
island,6.313,1.236,32
islander,4.844,1.543,32
isle,5.667,1.363,33
issue,3.147,1.629,34
issue (distribute),3.206,1.605,34
issue (topic),3.364,1.648,33
itchy,3.606,1.179,33
item,5.594,1.538,32
ivory,5.679,1.338,28
jackal,5.879,1.409,33
jacket,6.743,0.498,35
jacuzzi,6.588,0.809,34
jaguar,6.546,1.104,33
jail,6.457,0.905,35
jailer,5.515,1.131,33
jam,6.1,1.35,30
jam (preserve),6.471,0.848,34
jam (traffic),6.0,1.219,35
jargon,3.313,1.509,32
jazz,4.667,1.428,33
jealous,2.471,1.719,34
jealousy,2.677,1.429,34
jeans,6.871,0.335,31
jeep,6.569,0.803,65
jelly,5.912,1.314,34
jellyfish,6.677,0.716,34
jeopardy,3.394,1.65,33
jet,6.294,1.201,34
jewel,6.286,0.881,35
jewellery,6.429,0.904,35
jewels,6.088,1.011,34
jigsaw,6.219,1.111,32
job,4.735,1.804,34
jockey,5.879,1.249,33
jog,5.471,1.289,34
jogging,5.594,1.221,32
joiner,6.03,1.0,33
joint,5.469,1.414,32
joint (elbow),6.5,0.901,32
joint (meat),5.875,1.672,32
joke,3.5,1.48,34
jolly,3.371,1.495,35
journal,6.147,1.033,34
joy,3.235,1.956,34
joyful,2.886,1.368,35
jubilant,2.467,1.147,30
judge,5.086,1.826,35
judge (courtroom),5.879,1.343,33
judge (evaluate),2.971,1.715,35
jug,6.441,0.976,34
juggle,4.936,1.605,31
juggler,6.265,0.917,34
jumble,3.824,1.424,34
jumper,6.25,1.118,32
jumper (athlete),6.152,1.019,33
jumper (sweater),6.677,0.629,34
jungle,6.485,0.957,33
junk,5.088,1.597,34
jury,5.588,1.004,34
justice,2.971,1.558,35
justify,2.588,1.141,34
kangaroo,6.833,0.453,30
keen,2.667,1.092,33
keg,5.771,1.514,35
ketchup,6.429,1.05,35
key,6.382,0.841,34
key (crucial),3.182,1.8,33
key (keyboard),6.588,0.732,34
key (lock),6.531,0.901,32
key (musical),4.853,1.717,34
keyboard,6.75,0.5,32
keys,6.6,0.725,35
kick,5.581,1.363,31
kidnap,4.697,1.566,33
kidnapped,4.324,1.64,34
kidney,6.371,0.959,35
kids,6.412,0.844,34
kids (children),6.206,1.367,34
kids (goats),6.4,0.869,35
kill,4.229,1.806,35
killed,5.0,1.789,35
killer,5.394,1.254,33
kilt,6.743,0.731,35
kin,4.706,1.69,34
kind,2.879,1.493,33
kind (nice),3.226,1.56,31
kind (type),3.03,1.527,33
king,6.235,1.214,34
kingdom,4.219,1.536,32
kinky,3.303,1.696,33
kipper,6.0,1.549,30
kiss,5.686,1.686,35
kissing,5.576,1.436,33
kite,6.382,1.085,34
kite (bird),6.471,0.915,34
kite (toy),6.429,0.935,35
kitten,6.765,0.597,34
kiwi,6.529,0.882,34
kiwi (bird),6.429,0.904,35
kiwi (fruit),6.424,0.854,33
kiwi (New Zealander),5.161,1.798,31
kneel,5.657,1.511,35
knife,6.586,1.001,29
knifed,5.515,1.417,33
knight,5.241,1.454,29
knit,5.353,1.37,34
knock,5.807,1.229,31
knot,6.235,0.909,34
knots,6.152,1.019,33
knots (rope),6.061,1.496,33
knots (speed),3.788,1.719,33
know,2.161,1.167,31
knowledge,2.387,1.517,31
knuckle,6.438,0.899,32
knuckles,6.5,0.947,34
koala,6.8,0.476,30
label,5.314,1.635,35
lace,6.353,0.836,34
laced,4.235,1.592,34
laces,6.429,0.965,35
lacking,2.606,1.043,33
lad,5.057,1.672,35
ladder,6.588,0.691,34
ladies,6.323,0.996,31
lady,6.353,0.936,34
ladybird,6.667,0.817,36
lager,5.844,1.563,32
lagoon,6.147,1.088,34
lake,6.548,0.664,31
lamb,6.531,0.706,32
lamp,6.531,1.0,32
lance,4.8,1.815,30
land,6.175,1.047,63
landing,4.8,1.653,35
landing (plane),5.471,1.334,34
landing (stairs),6.343,0.826,35
landscape,5.714,1.364,35
lane,5.647,1.588,34
language,3.394,1.874,33
lantern,6.546,0.656,33
lapel,5.414,1.543,29
large,2.969,1.551,32
lark,5.448,1.773,29
lark (bird),6.548,0.874,31
lark (fun),3.469,1.224,32
last,3.727,2.049,33
latent,3.097,1.329,31
laugh,4.206,1.586,34
laughter,4.364,1.666,33
launch,3.313,1.379,32
lavish,3.063,1.298,32
law,3.613,1.772,31
lawn,6.3,0.737,30
lawsuit,5.114,1.43,35
lawyer,6.382,0.687,34
lazy,3.735,1.686,34
lead,4.294,1.525,34
lead (direct),3.6,1.377,35
lead (heavy metal),6.543,0.769,35
lead (leash),6.061,1.347,33
leader,4.706,1.582,34
leaf,6.324,1.156,34
leaflet,6.031,1.287,32
league,4.0,1.5,32
lean,4.091,1.485,33
lean (skinny),4.455,1.519,33
lean (tilt),4.455,1.539,33
learn,3.314,1.703,35
learning,3.531,1.639,32
least,3.294,1.618,34
leather,6.412,0.772,34
leaves,6.429,0.803,35
lecture,5.206,1.51,34
lecturer,6.314,0.82,35
ledge,5.2,1.618,35
leg,6.543,0.769,35
leg (component),6.0,1.348,33
leg (limb),6.882,0.529,34
legal,4.242,1.634,33
legend,3.546,1.955,33
legend (key),4.926,1.412,27
legend (tale),3.382,1.831,34
leggings,6.212,1.122,33
legion,4.0,1.566,31
legislation,4.156,1.787,32
legislator,5.094,1.355,32
legs,6.867,0.34,30
leisure,3.457,1.81,35
lemon,6.742,0.671,31
lemonade,6.29,0.85,31
lend,2.788,1.174,33
length,3.0,1.693,30
leopard,6.727,0.75,33
leprosy,6.032,1.062,31
lesbian,5.177,1.653,34
lesson,4.829,1.558,35
letter,6.286,1.03,35
letter (alphabet),5.212,1.771,33
letter (correspondence),6.057,1.194,35
letters,5.429,1.729,35
letters (alphabet),5.688,1.285,32
letters (correspondence),5.515,1.438,33
lettuce,6.743,0.553,35
liar,3.333,1.735,33
liberty,2.647,1.493,34
librarian,6.182,0.869,33
library,6.656,0.69,32
lice,6.4,0.757,30
lid,6.455,0.82,33
lie,2.941,1.626,34
lie (position),4.914,1.61,35
lie (untruth),3.382,1.941,34
lies,2.516,1.132,31
lies (position),4.629,1.514,35
lies (untruths),3.029,1.715,35
life,2.719,1.841,32
lift,5.059,1.714,34
lift (elevator),6.688,0.634,32
lift (raise),4.829,1.905,35
light,4.968,1.47,31
light (brightness),5.303,1.696,33
light (weight),4.086,1.763,35
lightbulb,6.781,0.599,32
lighthouse,6.486,0.874,35
lighting,5.516,1.663,31
lightning,6.03,1.029,33
lights,5.941,1.187,34
like,3.059,1.731,34
like (love),2.941,1.83,34
like (similar to),2.727,1.441,33
lilac,5.133,1.5,30
limb,6.371,1.149,35
limb (body),6.714,0.74,35
limb (tree),6.265,1.22,34
limber,4.133,1.5,30
lime,6.452,1.16,31
limit,2.824,1.599,34
limited,2.455,1.157,33
limousine,6.543,0.84,35
limp,4.719,1.352,32
line,5.529,1.48,34
linear,3.857,1.854,35
link,3.485,1.52,33
lion,6.8,0.702,60
lioness,6.559,0.65,34
lip,6.375,0.893,32
lips,6.786,0.49,28
lipstick,6.517,0.725,29
liquid,6.118,1.132,34
liquor,6.324,1.049,34
list,5.343,1.264,35
listless,2.807,1.148,31
literature,5.382,1.534,34
litre,5.618,1.515,34
litter,5.824,1.097,34
litter (animal babies),6.5,1.09,32
litter (trash),6.576,0.74,33
little,3.97,1.487,33
live,4.4,2.003,35
live (not recorded),4.531,1.601,32
live (to exist),4.091,2.353,33
lively,3.546,1.578,33
lizard,6.606,0.814,33
llama,6.647,0.936,34
load,4.235,1.395,34
loaf,6.29,0.77,31
loaf (be lazy),3.333,1.682,33
loaf (bread),6.844,0.441,32
loan,4.4,1.516,35
lobster,6.771,0.539,35
locate,3.886,1.45,35
location,4.636,1.573,33
lock,6.143,0.899,35
lock (door),6.206,1.231,34
lock (hair),5.742,1.244,31
locker,6.371,0.865,35
locket,6.353,0.762,34
log,6.25,1.09,32
log (record),4.971,1.465,34
log (wood),6.382,1.0,34
logs,6.563,0.704,32
logs (records),5.471,1.334,34
logs (wood),6.75,0.5,32
loins,5.313,1.261,32
lonely,2.727,1.462,33
long,3.657,2.069,35
long (not short),4.235,1.573,34
long (yearn),2.429,1.44,35
longing,2.429,1.337,35
loop,4.576,1.843,33
loophole,2.563,1.368,32
loose,3.313,1.184,32
lord,4.485,1.635,33
lorry,6.813,0.464,32
lose,3.818,1.486,33
loser,3.029,1.543,34
lost,3.5,1.09,32
lottery,5.086,1.628,35
loud,4.324,1.89,34
louse,5.387,1.698,31
lousy,2.471,0.977,34
lovable,3.229,1.79,35
love,2.849,1.893,33
lovely,3.265,1.29,34
lover,4.471,1.77,34
loving,2.571,1.154,35
low,3.886,1.489,35
loyal,3.091,1.443,33
loyalty,2.314,1.469,35
lubricant,5.6,1.314,35
lubricate,4.813,1.446,32
luck,2.206,1.53,34
lucky,2.258,0.983,31
luggage,6.588,0.691,34
lumber,5.065,1.9,31
lumber (move slowly),4.091,1.747,33
lumber (wood),6.314,0.82,35
lump,5.697,1.291,33
lunch,5.606,1.278,33
lunching,4.438,1.784,32
lungs,6.559,1.034,34
lure,2.941,1.349,34
luscious,2.912,1.579,34
lush,2.8,1.489,35
lust,2.794,1.677,34
luxury,3.355,1.824,31
lynx,6.0,1.414,32
lyrics,4.438,1.676,32
macabre,3.478,1.41,23
macaroni,6.633,0.657,30
machine,6.441,0.945,34
mad,3.031,1.334,32
mad (angry),3.647,1.532,34
mad (crazy),2.906,1.958,32
madman,4.563,2.164,32
madness,1.97,1.114,33
magazine,6.742,0.566,31
magazine (ammunition),6.057,1.433,35
magazine (publication),6.441,0.735,34
maggot,6.794,0.53,34
magic,2.171,1.63,35
magical,1.886,1.582,35
magnificent,2.514,1.251,35
magnitude,3.182,1.546,33
maid,6.171,1.444,35
maiden,5.314,1.753,35
maids,5.936,1.105,31
mail,5.818,1.29,33
main,3.343,1.548,35
maize,5.774,1.621,31
major,3.273,1.562,33
majority,3.692,1.597,65
make,3.677,1.604,34
malady,3.65,1.59,20
malaria,5.576,1.577,33
malice,2.788,1.493,33
malicious,3.057,1.433,35
mall,6.0,0.984,31
mallet,6.5,0.697,34
mammal,6.294,0.986,34
mammoth,6.412,0.974,34
man,6.088,1.245,34
management,3.818,1.749,33
manager,5.618,1.306,34
mangle,4.4,1.562,30
maniac,3.909,1.602,33
manic,2.938,1.58,32
mankind,3.394,2.044,33
manner,3.314,1.141,35
mansion,6.621,0.552,29
manure,6.194,1.176,31
many,4.129,1.718,31
marital,3.156,1.563,32
mark,4.971,1.424,34
mark (grade),5.029,1.562,34
mark (smudge),5.882,1.207,34
market,5.75,1.436,32
marquee,6.206,1.301,34
marriage,4.857,1.869,35
married,4.971,1.699,35
marry,4.636,1.648,33
marsh,5.6,1.516,35
marshal,5.273,1.656,33
martial,3.786,1.612,28
marvel,2.849,1.54,33
mask,6.029,1.445,34
mask (cover),5.032,1.769,31
mask (face),5.941,1.371,34
