word,mean,std,n
collate,6.559,0.881,34
collect,3.529,1.091,34
college,4.686,1.166,35
colonel,4.939,1.347,33
colony,5.182,1.359,33
colour,1.606,0.649,33
column,4.177,1.2,34
comb,2.788,1.122,33
combat,5.0,1.237,34
combatant,6.333,0.789,30
combustion,5.794,1.106,34
comedian,4.412,1.191,34
comedy,4.156,1.034,32
comet,4.177,1.317,34
comfort,3.457,1.104,35
comfortable,3.629,1.197,35
comma,3.968,1.062,31
command,4.03,1.291,33
commander,5.257,1.203,35
commanding,4.765,1.262,34
comment,4.182,1.242,33
committee,5.303,1.167,33
common,3.839,1.37,31
communication,4.457,1.317,35
compare,4.171,1.028,35
comparison,5.177,1.224,34
compass,4.5,1.289,34
compete,4.147,0.974,34
competence,6.088,1.067,34
competent,5.455,1.35,33
competition,3.514,1.156,35
complement,5.257,1.421,35
complete,3.543,1.024,35
complex,4.969,1.075,32
complex (behaviour),5.529,1.242,34
complex (buildings),6.057,0.984,35
complex (difficult),5.382,1.284,34
complicated,4.118,1.182,34
compliment,4.806,1.43,36
compose,4.697,1.337,33
composer,4.758,0.954,33
compute,5.647,1.135,34
computer,3.559,1.397,34
comrade,5.849,0.989,33
conceal,5.313,0.95,32
concealed,5.406,1.142,32
concentrate,4.118,1.078,34
concept,5.5,1.219,34
conceptual,6.281,1.038,32
concert,4.118,1.471,34
conclude,5.343,1.286,35
conclusion,5.0,1.242,35
concoct,5.936,1.39,31
concoction,5.818,1.14,33
concrete,4.088,1.197,34
condemn,5.636,1.322,33
condescend,6.4,0.952,30
condescending,6.273,0.789,33
conductor,4.6,1.314,35
confer,5.879,1.008,33
conference,5.743,1.13,35
confess,4.147,1.115,34
confetti,3.938,1.197,32
confide,5.743,1.104,35
confidence,4.471,1.266,34
confident,4.313,1.13,32
confirm,4.886,1.141,35
confirmation,5.171,1.23,35
conform,5.857,1.222,35
conformity,6.118,1.078,34
confuse,3.606,1.013,33
confused,3.625,1.083,32
confusion,3.829,0.81,35
connect,4.029,1.54,35
connection,4.629,0.959,35
connoisseur,6.333,0.699,30
conquer,4.714,1.185,35
conqueror,5.25,1.115,36
conquest,5.424,1.207,33
consent,5.529,1.266,34
console,5.314,1.19,35
consonant,4.441,1.355,34
construction,4.788,0.946,33
consult,5.457,1.338,35
contain,4.303,1.087,33
container,4.147,1.088,34
contempt,5.629,1.221,35
contend,5.794,1.051,34
contender,5.364,1.202,33
content,4.485,1.282,33
content (contents),4.647,1.303,34
content (happy),4.697,1.547,33
contents,4.657,1.068,35
context,5.629,1.244,35
continent,4.406,1.195,32
continental,5.313,1.102,32
contract,4.943,1.194,35
contract (agreement),5.286,1.058,35
contract (catch),5.706,1.273,34
contribute,5.059,1.136,34
contribution,5.588,1.141,34
convene,6.226,1.156,31
convener,6.75,0.575,28
convent,5.03,1.527,33
convention,5.636,1.298,33
convert,4.968,1.257,31
convict,5.057,1.218,35
conviction,5.686,1.063,35
convoy,5.4,1.438,35
cook,2.364,0.915,33
cooker,2.8,1.037,35
cool,3.086,1.296,35
cool (popular),3.647,1.258,34
cool (temperature),2.829,0.91,35
cooperate,5.083,1.341,36
copy,2.576,0.74,33
coral,4.303,1.218,33
cord,3.943,1.453,35
core,4.118,1.231,34
cork,4.031,1.358,32
corn,2.914,1.131,35
corn (foot),5.971,1.15,34
corn (maize),3.257,1.273,35
corner,2.529,0.977,34
corner (edge),2.559,1.168,34
corner (surround),3.824,1.382,34
cornered,4.412,1.061,34
cornflour,5.0,1.436,32
corporation,6.257,0.691,35
corpse,5.094,1.182,32
corridor,3.324,1.23,34
corrupt,5.412,1.331,34
cortex,6.833,0.522,30
cost,3.25,0.866,32
costly,4.6,1.398,35
costume,2.857,0.867,35
cosy,2.457,1.155,35
cottage,3.382,1.0,34
cotton,3.941,1.187,34
couch,2.818,1.086,66
couch (express),4.741,1.669,27
couch (sofa),2.229,0.865,35
cough,2.514,1.131,35
councillor,5.571,1.202,35
counsellor,5.212,1.2,33
count,2.114,0.622,35
count (numbers),2.257,1.203,35
count (title),5.029,1.562,34
counter,3.457,1.401,35
counter (keeping account),5.278,1.758,36
counter (oppose),5.333,1.385,33
counter (worktop),3.647,1.326,34
country,2.971,0.971,35
county,4.606,1.043,33
coup,5.704,1.149,27
couple,3.971,1.15,34
couple (a few),2.771,0.796,35
couple (romantic pair),4.324,1.277,34
courage,3.794,1.255,34
courageous,4.8,1.39,35
course,4.257,1.338,35
course (class),5.273,1.238,33
course (path),4.886,1.166,35
court,4.273,1.081,33
court (law),4.636,1.322,33
court (sport),4.177,1.382,34
court (woo),5.793,0.961,29
courtship,5.853,1.286,34
courtyard,4.429,1.226,35
cover,2.867,1.118,30
covert,6.235,1.165,34
cow,1.735,0.74,34
coward,4.219,1.082,32
cowardice,5.743,1.227,35
cowardly,4.909,1.264,33
cowboy,2.677,0.992,34
cowboy (reckless),5.177,1.706,34
cowboy (wild west),2.943,1.17,35
crab,2.543,0.805,35
crab (cranky person),5.061,1.669,33
crab (shellfish),2.667,1.035,33
cradle,3.029,1.183,35
craft,3.971,1.483,35
craft (skill),4.371,1.475,35
craft (vessel),4.6,1.398,35
crag,5.5,1.53,22
cranium,6.188,0.882,32
crank,4.972,1.691,36
crank (grouch),5.065,1.684,31
crank (winch),5.909,0.933,33
crap,4.171,1.424,35
crash,2.727,0.93,33
crater,4.429,1.202,35
crawl,1.912,0.887,34
crayon,1.771,0.636,35
crazy,3.147,0.974,34
cream,2.853,1.115,34
create,3.171,0.941,35
creator,3.914,1.574,35
creature,3.594,1.343,32
credit,5.429,0.935,35
credit (money),5.177,1.599,34
credit (praise),4.677,1.104,34
creek,4.5,1.458,32
creep,4.429,1.498,35
crest,5.029,1.2,34
crevice,5.969,1.287,32
cricket,3.824,1.271,34
cricket (insect),3.8,1.238,35
cricket (sport),3.735,1.093,34
crime,3.849,1.234,33
criminal,3.943,1.12,35
crisis,5.0,1.069,35
crisp,2.543,1.179,35
crisp (chip),2.636,1.494,33
crisp (sharp),4.743,1.25,35
critic,5.529,1.064,34
criticism,5.171,1.159,35
criticize,4.971,0.985,34
crocodile,2.333,1.13,36
crook,4.121,1.409,33
crook (criminal),3.853,1.309,34
crook (stick),4.875,1.728,32
crop,3.849,0.925,33
crops,4.219,1.192,32
cross,2.829,1.028,35
cross (an object),3.424,1.102,33
cross (annoyed),2.529,1.118,34
cross (offend),4.382,1.863,34
cross (pass),3.824,1.636,34
crossbow,4.743,1.155,35
crossed,3.677,1.47,34
crow,2.758,1.156,33
crowd,3.588,0.911,34
crown,2.5,0.866,32
crucifix,4.546,1.725,33
crucify,4.212,1.297,33
crude,5.419,1.29,31
cruel,4.143,1.046,35
cruise,4.375,1.083,32
crumb,2.735,1.22,34
crumble,3.853,1.061,34
crunch,2.906,1.355,32
crunchy,2.714,0.943,35
crush,3.886,1.036,35
crushed,3.324,1.45,34
crust,2.882,1.105,34
crutch,4.677,1.277,34
cry,1.576,0.605,33
cry (shout),2.471,1.144,34
cry (weep),1.943,0.86,35
crying,2.029,0.696,35
crystal,3.943,1.241,35
cube,3.091,1.026,33
cuddle,2.057,1.094,35
cues,5.647,1.303,34
cues (prompts),5.735,1.066,34
cues (snooker),4.618,1.372,34
cuisine,5.444,1.461,36
cultural,5.091,1.357,33
culture,5.152,1.077,33
cunning,5.029,1.317,34
cunt,6.412,0.844,34
cup,1.657,0.715,35
curb,3.758,1.538,33
cure,3.968,1.15,31
curious,4.219,1.192,32
currant,4.114,1.635,35
currency,5.177,1.124,34
current,4.394,0.952,33
curry,4.088,1.522,34
curse,4.0,1.498,33
curtain,3.063,1.197,32
cushion,2.429,0.994,35
custom,4.735,1.267,34
cut,2.0,0.829,32
cut (clip),3.471,1.576,34
cut (of meat),4.667,1.428,33
cut (share),3.971,1.689,34
cut (wound),2.323,1.028,31
cute,2.771,1.396,35
cycle,3.125,1.269,32
cyclone,5.514,1.251,35
cymbals,4.031,1.591,32
cynical,6.088,0.853,34
Dad,1.265,0.441,34
daffodil,2.706,0.925,34
dagger,4.324,1.181,34
daisy,2.314,0.666,35
damage,3.543,0.996,35
damaged,4.0,1.394,35
Dame,4.969,1.551,32
damp,3.543,1.179,35
damsel,5.086,1.519,35
dance,2.546,1.208,33
dancer,2.294,0.708,34
dancing,2.371,1.149,35
dandruff,4.061,1.179,33
danger,2.559,0.735,34
dangerous,3.057,1.194,35
dangle,4.364,1.226,33
dapper,6.0,1.107,31
dare,3.364,1.226,33
dark,1.829,0.878,35
darkness,2.794,1.023,34
darling,2.857,1.624,35
data,5.212,1.273,33
date,3.735,1.481,34
date (calendar),3.118,1.051,34
date (fruit),3.647,1.21,34
date (romantic),4.061,1.324,33
daughter,2.486,0.77,35
dawn,3.719,1.231,32
daybreak,4.719,1.305,32
daylight,2.971,1.295,34
daze,4.758,1.181,33
dazzle,4.406,1.343,32
dead,2.629,1.044,35
deaf,3.229,0.959,35
deal,3.618,1.415,34
deal (bargain),3.882,1.345,34
deal (playing cards),4.286,1.364,35
deal (with),4.529,1.702,34
dear,2.788,1.066,33
death,3.0,1.095,35
debacle,6.222,1.066,27
debt,5.171,1.424,35
debtor,6.387,0.79,31
decadent,6.033,0.983,30
decay,5.143,1.312,35
deceit,6.229,1.044,35
deceive,5.371,1.416,35
decent,4.606,1.127,33
deception,5.559,1.143,34
deck,3.886,1.347,35
deck (cards),3.939,1.391,33
deck (ship),3.618,0.971,34
declare,5.2,1.064,35
decompose,5.515,1.048,33
decorate,3.686,1.036,35
decoration,3.5,1.299,32
decorator,4.441,1.168,34
decree,6.121,1.122,33
deduct,5.618,1.189,34
deduction,5.697,1.193,33
deed,4.6,1.458,35
deep,2.914,1.228,35
deer,2.818,1.266,33
defame,6.656,0.537,32
defeat,4.171,1.23,35
defiant,5.364,1.298,33
define,5.129,1.157,31
definition,4.829,1.082,35
deformed,5.029,1.276,35
defy,5.229,1.333,35
dejected,6.031,1.075,32
delay,4.8,1.238,35
delicious,3.412,1.458,34
delight,4.029,1.124,34
delighted,4.0,1.095,35
delightful,4.486,1.251,35
delirium,6.333,0.974,33
delude,6.194,0.931,31
deluded,6.086,0.967,35
deluge,6.556,0.875,27
democracy,5.735,1.171,34
democratic,6.0,1.014,35
demolish,4.694,1.309,36
demon,4.212,1.094,33
dense,5.618,1.058,34
dentist,3.0,1.121,35
depress,5.412,0.974,34
depressed,5.8,1.116,35
depression,5.735,1.12,34
derelict,5.625,1.192,32
descend,5.118,1.132,34
descent,5.353,1.258,34
describe,3.647,1.16,34
description,4.171,0.941,35
desert,3.515,1.184,33
deserve,3.943,0.984,35
deserving,4.333,1.119,33
design,4.091,1.026,33
designer,4.97,1.381,33
desirable,5.394,1.369,33
desire,5.156,1.176,32
desk,2.645,0.698,31
desks,2.969,0.847,32
desolate,5.914,1.105,35
despair,5.371,1.071,35
desperate,4.647,1.234,34
desperation,5.206,1.231,34
despise,5.219,1.268,32
dessert,3.118,1.345,34
destination,4.647,1.234,34
destiny,5.303,1.167,33
destroy,3.8,0.98,35
destroyer,4.771,1.071,35
destruction,4.4,1.176,35
detach,4.969,1.287,32
detached,5.257,1.104,35
detail,4.314,1.43,35
detailed,4.912,1.067,34
determination,5.059,0.968,34
determine,4.882,1.231,34
determined,4.942,1.153,69
detest,5.258,1.244,31
detonate,5.515,1.184,33
detonation,5.594,0.931,32
develop,4.4,1.02,35
development,5.152,1.048,33
deviant,6.371,0.865,35
deviation,6.353,0.904,34
device,4.618,1.415,34
devil,3.313,1.184,32
devise,5.5,1.118,34
devote,5.514,1.079,35
devoted,5.171,1.253,35
devotion,5.4,1.2,35
diabetes,5.758,1.156,33
diamond,3.656,1.36,32
diamonds,3.824,0.821,34
dice,3.032,0.933,31
dictionary,3.765,1.059,34
die,2.677,1.049,34
died,2.938,1.368,32
diffusion,6.314,1.036,35
digest,4.647,1.326,34
digestion,5.029,1.175,34
digit,4.471,1.334,34
digit (finger),4.571,1.745,35
digit (number),3.912,1.56,34
digital,4.886,1.389,35
digits,4.229,1.375,35
digits (fingers),4.886,1.43,35
digits (numbers),3.857,1.552,35
dignified,5.697,1.087,33
dignity,5.571,0.935,35
dildo,6.829,0.446,35
dim,3.914,1.402,35
dinner,1.657,0.63,35
dinosaur,2.361,0.976,36
diploma,5.727,0.993,33
diplomat,5.781,1.053,32
dire,5.706,1.044,34
direct,4.294,1.016,34
direction,3.636,0.915,33
dirt,2.086,0.996,35
dirty,2.059,0.639,34
disappoint,3.677,1.408,34
disappointed,3.471,1.118,34
disaster,3.943,1.17,35
disband,5.636,1.176,33
disciple,4.114,1.43,35
discipline,4.424,1.256,33
disclose,5.903,0.995,31
disclosure,6.343,1.145,35
disco,3.97,1.218,33
discomfort,4.667,1.172,33
disconnect,4.794,1.278,34
discourage,5.088,0.853,34
discover,3.625,1.218,32
discovery,4.0,1.309,35
discrete,5.543,1.155,35
discretion,6.235,1.002,34
disdain,6.333,0.907,30
disease,4.029,1.098,34
diseased,4.735,1.29,34
disfigured,5.706,1.177,34
disgust,4.657,1.04,35
disgusted,4.229,1.244,35
disgusting,3.029,1.295,34
dish,2.933,1.365,30
disloyal,5.294,0.986,34
dismiss,5.063,1.029,32
disparity,6.467,0.884,30
displeased,4.706,1.296,34
dispose,5.229,1.311,35
disposition,6.333,1.005,33
dissent,6.303,0.834,33
dissident,6.786,0.49,28
distant,4.424,1.074,33
distinction,5.486,1.18,35
distinguish,5.697,1.0,33
distract,4.029,0.971,35
distraction,4.677,0.931,34
distress,4.853,1.375,34
distressed,5.5,1.243,34
disturb,3.912,1.147,34
disturbed,4.588,1.309,34
ditch,4.125,0.927,32
dive,3.382,1.112,34
diver,3.849,1.077,33
diverse,5.857,0.899,35
divert,5.485,1.373,33
divination,6.129,1.211,31
divine,4.625,1.516,32
divorce,4.781,1.473,32
dizzy,3.281,1.463,32
docile,6.276,0.943,29
dock,4.486,1.251,35
dock (deduct),5.875,1.111,32
dock (ship),4.177,1.224,34
doctor,2.441,0.774,34
doctrine,6.719,0.624,32
document,5.118,1.255,34
dodgy,4.486,1.131,35
dog,1.735,0.656,34
dogma,6.536,0.823,28
dole,6.103,1.125,29
doll,1.6,0.641,35
dollar,3.743,1.317,35
dolls,1.771,0.636,35
dolphin,2.515,0.783,33
dome,4.455,1.328,33
dominate,5.486,1.105,35
donkey,2.543,1.104,35
doom,4.375,1.083,32
doomed,4.727,1.108,33
door,1.714,0.658,35
doorman,4.806,1.45,36
dope,5.875,1.341,32
dope (drugs),6.118,0.867,34
dope (idiot),5.0,1.568,35
dopey,3.939,1.496,33
dose,4.857,1.397,35
doubt,4.677,1.429,34
dough,3.147,1.24,34
dough (baking),3.118,1.345,34
dough (money),5.212,1.148,33
dove,3.029,1.108,35
dove (bird),3.429,1.077,35
dove (dive),4.061,1.127,33
down,1.8,0.709,35
down (direction),2.286,1.578,35
down (fur),5.25,1.5,32
down (sad),3.125,1.431,32
drab,5.5,1.194,34
draft,4.559,1.288,34
draft (breeze),3.543,1.25,35
draft (first version),5.618,1.138,34
drag,3.794,1.568,34
dragon,3.063,1.116,32
drama,4.0,1.163,34
draught,5.133,1.36,30
draw,2.171,0.878,35
draw (artistic),2.057,0.955,35
draw (attract),4.5,1.266,34
draw (choose),4.057,1.413,35
draw (tie),4.125,1.536,32
drawers,3.0,0.793,35
drawing,2.371,1.197,35
dread,5.063,1.116,32
dream,2.824,0.706,34
dreams,2.829,0.971,35
dreary,4.853,1.24,34
dress,2.028,0.928,36
dress (formal),3.606,1.613,33
dress (put on clothes),1.971,0.747,34
dress (skirt),2.543,1.338,35
dressed,2.485,1.048,33
dresser,4.2,1.41,35
drift,4.647,1.082,34
drifter,5.813,0.982,32
drifting,5.088,1.358,34
drill,3.471,1.169,34
drill (practice),4.882,1.345,34
drill (tool),3.529,1.194,34
drive,2.969,1.425,32
drive (car),2.771,1.044,35
drive (motivation),5.265,1.267,34
drop,2.333,1.064,33
drop (fall),2.839,1.194,31
drop (rain),2.457,0.84,35
dropped,2.657,1.145,35
drought,5.206,1.231,34
drown,3.529,1.091,34
drug,5.088,1.067,34
drugged,5.5,1.118,34
drum,2.563,0.899,32
drummer,3.657,1.12,35
drums,2.969,1.104,32
drunk,5.0,1.242,35
dubious,5.844,1.302,32
duck,1.8,1.238,35
duck (bird),1.818,0.796,33
duck (cricket),6.0,1.217,27
duck (crouch),3.353,1.432,34
duet,4.371,1.123,35
duke,4.086,1.519,35
dull,3.833,1.404,36
dumb,3.061,1.229,33
dummy,2.677,1.3,34
dummy (idiot),3.4,1.438,35
dummy (mannequin),3.824,1.15,34
dummy (nipple),2.758,1.985,33
dump,3.765,1.19,34
dune,4.839,1.394,31
dung,3.97,1.337,33
dungeon,3.882,1.43,34
durable,5.412,1.115,34
dusk,4.114,0.887,35
dust,2.914,0.906,35
dustbin,3.182,1.29,33
duster,3.657,1.413,35
dustpan,3.941,1.413,34
dusty,3.188,0.982,32
duty,4.394,1.153,33
duvet,3.6,1.724,30
dwarf,3.813,0.95,32
dwell,5.258,0.949,31
dye,4.485,1.417,33
dying,3.382,0.908,34
dynamite,4.394,1.254,33
dynasty,6.0,1.101,33
eager,4.429,1.271,35
eagle,2.912,1.147,34
ear,1.765,0.941,34
earn,4.5,1.194,34
earphones,4.303,1.527,33
earth,2.677,0.865,34
earthquake,3.829,1.23,35
ease,4.057,1.194,35
easy,2.059,0.765,34
easygoing,4.879,1.249,33
eat,1.6,0.764,35
eatery,6.265,1.009,34
eccentric,5.71,1.083,31
economic,5.909,1.083,33
economy,5.879,1.008,33
ecstasy,6.353,0.936,34
ecstatic,5.5,0.738,34
edge,3.083,1.278,36
edifice,6.625,0.696,24
edit,4.912,1.314,34
edition,5.057,1.218,35
editor,5.324,1.156,34
educate,3.943,1.393,35
education,3.794,1.051,34
eel,3.235,0.941,34
eerie,5.265,1.421,34
efficient,5.5,1.243,34
effort,3.529,1.064,34
egg,1.886,0.666,35
ego,5.719,1.205,32
elaborate,6.2,0.821,35
elated,6.097,1.118,31
elation,6.152,0.989,33
elbow,2.276,0.738,29
elder,4.344,1.215,32
eldest,3.594,1.142,32
electric,3.765,1.002,34
electrician,4.469,1.392,32
electricity,3.657,1.194,35
electronic,4.114,1.063,35
elegant,4.824,1.317,34
elephant,2.224,0.825,67
elevator,4.057,1.308,35
elf,2.353,0.997,34
elite,5.514,1.105,35
elitist,6.382,1.189,34
elk,4.931,1.507,29
elm,4.941,1.162,34
elude,6.0,1.173,32
emancipation,6.677,0.736,31
embarrass,3.771,1.221,35
embarrassment,4.0,0.908,34
embezzle,6.618,0.543,34
embrace,5.278,1.557,36
emerald,4.121,1.174,33
emergency,3.03,0.797,33
emotion,4.032,1.282,31
emotional,4.636,1.41,33
empathy,5.677,1.156,34
emphasis,5.4,1.101,35
emphasize,5.412,0.974,34
empire,4.857,1.291,35
employ,5.576,1.232,33
employee,5.2,1.26,35
employer,5.353,1.234,34
employment,5.324,1.104,34
emporium,6.029,1.043,34
empty,2.781,1.023,32
enact,5.818,1.217,33
encore,5.424,1.207,33
encyclopedia,4.6,1.247,35
end,2.171,1.055,35
ending,2.824,1.175,34
endless,4.094,1.128,32
endure,5.486,1.204,35
engage,4.882,1.078,34
engaged,4.5,1.419,34
engagement,4.875,1.111,32
engaging,5.485,1.158,33
engine,3.364,1.176,33
engineer,4.853,1.396,34
enhance,5.588,1.004,34
enjoy,2.829,0.91,35
enjoyment,3.943,1.194,35
enquire,5.629,1.123,35
enquiry,5.5,1.118,32
enraged,5.514,1.204,35
ensure,5.677,1.277,34
entail,6.061,1.254,33
enter,3.057,1.094,35
enterprise,5.714,1.255,35
enthral,6.333,1.075,30
enthusiasm,4.735,1.009,34
enthusiastic,4.829,1.082,35
entitle,5.273,1.136,33
entrepreneur,6.121,0.879,66
entry,3.853,1.088,34
envelope,3.382,1.351,34
epidemic,5.939,1.099,33
episode,4.206,1.471,34
episodic,6.438,0.864,32
equal,3.286,1.185,35
equality,5.182,1.113,33
equipment,4.286,1.03,35
erase,3.788,1.037,33
erode,5.771,1.098,35
eroded,5.914,1.204,35
erotic,6.265,0.851,34
errand,4.807,1.424,31
error,4.5,1.369,32
eruption,4.743,1.203,35
escape,3.229,0.929,35
escaped,3.647,1.37,34
escapee,5.273,1.188,33
escort,5.971,0.971,35
essence,5.441,1.241,34
estate,5.147,1.263,34
estimate,4.771,1.071,35
ethnic,5.938,1.116,32
euphoria,6.324,0.756,34
evaluate,5.429,1.202,35
evangelist,6.548,0.797,31
even,2.686,0.747,35
even (odd),2.971,1.159,35
even (still),4.177,1.543,34
evening,2.914,1.18,35
event,4.062,1.251,65
ever,2.242,0.74,33
every,2.242,0.698,33
everything,2.657,0.955,35
evidence,4.765,0.73,34
evil,3.057,1.145,35
evoke,6.25,0.75,32
exact,3.824,1.271,34
exam,4.636,1.298,33
examination,5.059,1.413,34
excel,5.457,1.227,35
excellence,4.147,1.331,34
excellent,3.188,1.402,32
excited,2.6,0.764,35
excitement,3.029,1.124,34
exciting,2.853,1.167,34
exclaim,5.063,1.088,32
exclude,4.719,1.352,32
exclusion,5.314,0.979,35
excrement,5.686,1.489,35
excuse,3.571,0.965,35
execute,5.0,1.138,34
execute (accomplish),5.943,1.068,35
execute (kill),5.235,1.165,34
execution,5.324,1.23,34
executioner,5.314,1.09,35
exercise,3.514,0.937,35
exert,5.514,1.105,35
exertion,5.813,1.158,32
exhaust,4.333,1.064,33
exhausted,4.412,1.286,34
exhaustion,5.371,1.221,35
exhibit,5.677,0.992,34
exist,4.029,1.317,34
existence,4.944,1.527,36
expand,4.576,1.303,33
expanse,5.788,1.249,33
expedition,5.114,1.19,35
expel,4.969,1.159,32
expensive,4.171,1.54,35
experiment,4.941,1.327,34
expert,4.452,0.91,31
explain,3.029,0.91,35
exploration,4.559,1.439,34
explore,3.353,1.37,34
explorer,3.514,1.052,35
export,5.706,1.201,34
express,4.286,1.406,35
expression,4.781,1.138,32
exquisite,6.371,0.831,35
exterminate,4.971,1.445,34
extravagant,5.844,1.093,32
extreme,4.394,1.301,33
eye,1.8,0.855,35
eyebrows,2.429,1.077,35
eyelashes,2.559,1.193,34
eyes,1.735,0.816,34
fabric,4.118,1.231,34
fabricate,6.0,1.111,34
fabrication,6.088,1.039,34
fabulous,3.971,1.014,34
face,1.936,0.84,31
Facebook,6.314,1.008,35
facility,5.343,1.12,35
fact,3.515,1.104,33
faction,6.29,1.169,31
factory,3.743,1.227,35
fade,4.303,1.058,33
faded,4.364,1.123,33
faeces,5.514,1.228,35
fail,3.344,0.734,32
failure,4.472,1.5,36
faint,3.708,1.133,65
faint (colllapse),3.939,1.127,33
faint (weak),4.229,1.311,35
fair,2.636,0.915,33
fair (exhibition),3.857,1.376,35
fair (honest),3.353,0.936,34
fair (light),3.588,1.115,34
fair (weather),4.471,1.538,34
fairy,2.212,0.862,66
faith,3.829,1.276,35
faithful,5.0,1.352,35
fake,3.515,1.131,33
falcon,4.657,1.413,35
fall,2.314,1.686,35
fall (drop),2.697,1.243,33
fall (season),5.032,1.534,31
fallacy,6.387,1.127,31
FALSE,3.086,1.18,35
falter,5.5,1.275,32
fame,3.794,1.183,34
family,2.031,1.015,32
famous,3.656,1.079,32
fanciful,5.839,1.221,31
fans,4.059,1.454,34
fans (air),3.412,1.24,34
fans (sports),3.886,1.19,35
fantastic,3.257,1.104,35
fantasy,4.286,1.426,35
fare,4.412,1.088,34
fare (charge),4.594,1.32,32
fare (food),5.069,1.388,29
farewell,5.057,1.218,35
farm,2.441,0.774,34
farmer,2.114,0.887,35
fart,2.528,1.166,36
fascinating,4.03,1.167,33
fashion,4.235,1.285,34
fast,2.177,0.923,34
fast (quick),2.121,0.729,33
fast (starve),4.912,1.292,34
fat,2.727,1.136,33
fatal,5.118,1.43,34
fate,4.882,1.471,34
father,1.912,1.314,34
father (dad),1.429,0.55,35
father (priest),3.824,1.465,34
fatigue,5.818,1.14,33
fault,3.429,1.178,35
favour,3.686,0.949,35
fear,2.912,0.951,34
fearful,4.273,1.355,33
feat,5.552,1.428,29
feature,4.714,1.232,35
feeble,5.161,1.221,31
feet,1.773,0.901,66
feet (body),1.735,0.74,34
feet (length),4.441,1.31,34
feline,4.813,1.446,32
fence,2.906,0.914,32
ferret,4.313,1.261,32
ferry,3.588,1.309,34
festival,4.829,1.276,35
festive,4.029,1.363,35
feudal,6.156,1.034,32
feudalism,6.444,0.916,27
fever,3.485,1.131,33
few,2.714,0.881,35
fiber,4.968,1.332,31
fibre,5.771,1.123,35
fiction,4.118,1.207,34
fictitious,6.0,1.181,33
fiddle,3.917,1.341,36
fiddle (adjust),3.879,1.493,33
fiddle (violin),4.5,1.036,34
fiddler,4.879,1.32,33
field,2.75,0.968,32
fierce,4.286,1.232,35
fight,2.844,0.972,32
fighter,3.441,1.193,34
fighting,2.677,1.181,34
figment,5.677,1.147,31
figure,3.941,1.305,34
figure (body shape),4.8,1.45,35
figure (graph),5.314,1.214,35
figure (number),3.879,1.32,33
figure (reckon),5.371,0.929,35
file,4.091,1.422,33
file (record),4.618,1.415,34
file (tool),5.033,1.378,30
fill,2.6,1.02,35
filling,3.765,1.165,34
film,2.743,0.731,35
filter,5.029,1.341,35
filth,3.853,1.438,34
filthy,3.6,1.151,35
finance,5.5,1.266,34
financial,5.471,1.289,34
finger,1.629,0.68,35
fingers,1.971,1.0,35
finish,2.382,0.908,34
fire,2.091,0.712,33
fire (employment),4.4,1.247,35
fire (flames),2.4,1.2,35
fire (gun),3.529,1.194,34
fireman,2.457,1.104,35
fireplace,2.861,1.417,36
fireworks,2.697,0.758,33
firm,4.206,1.231,34
first,2.265,0.949,34
fish,1.882,0.832,34
fisherman,2.857,0.833,35
fist,3.177,1.175,34
fit,3.088,1.147,34
fit (convulsion),5.212,1.273,33
fit (healthy),3.912,1.422,34
fit (suitable),4.371,1.587,35
fizzy,3.364,1.176,33
flab,4.743,1.317,35
flabby,4.156,1.417,32
flap,3.314,1.545,35
flask,4.387,1.407,31
flatulence,5.938,1.171,32
flatulent,5.742,1.269,31
flea,3.606,1.254,33
flee,4.594,1.598,32
fleet,5.0,1.163,34
flesh,4.257,1.13,35
flick,2.941,1.259,34
flick (movement),3.294,1.177,34
flick (movie),5.0,1.0,32
flicker,4.618,1.495,34
flight,3.4,0.991,35
flint,4.938,1.273,32
flirt,5.486,1.025,35
flirty,5.714,0.848,35
float,2.97,0.904,33
flood,3.457,0.873,35
florist,4.714,1.343,35
flour,3.118,1.022,34
flourish,5.412,1.032,34
flow,3.257,1.203,35
flower,1.788,0.686,33
fluent,4.882,1.231,34
fluid,4.371,1.197,35
flute,3.567,0.92,30
flutter,4.382,1.284,34
fly,2.313,0.726,32
fly (insect),2.143,0.723,35
fly (through air),2.529,1.007,34
foam,3.844,1.394,32
fodder,5.643,1.231,28
foggy,3.774,1.038,31
foible,6.579,0.936,19
foil,3.824,1.317,34
foil (metal),3.457,1.024,35
foil (prevent),5.516,1.215,31
fold,2.938,1.248,32
folder,3.571,1.178,35
folk,4.686,1.526,35
follow,2.794,1.301,34
folly,6.231,1.25,26
fond,4.2,1.327,35
food,1.765,0.644,34
fool,3.4,0.932,35
foolish,3.735,1.461,34
foot,1.97,0.797,33
foot (body),1.765,1.214,34
foot (length),4.286,1.343,35
football,2.606,1.153,33
forage,5.71,1.549,31
force,4.353,1.303,34
forceful,4.686,1.008,35
ford,5.226,1.337,31
forehead,2.743,1.078,35
foreign,4.333,1.005,33
foreigner,5.152,1.306,33
forest,2.581,1.158,31
forge,5.5,1.275,32
forget,2.914,0.874,35
forgetful,4.4,1.398,35
fork,2.09,0.973,67
fork (cutlery),2.056,1.29,36
fork (road),4.75,1.392,32
form,3.912,0.981,34
formation,5.188,1.13,32
former,5.387,1.155,31
fort,3.429,1.129,35
fortress,4.294,1.151,34
